,0
1750,"Мишустин, не лишай детей из провинции возможности получить образование."
1751,"[id56113936|Марина], кастрюля, в России во всех регионах прекрасное образование🇺🇦🤡"
1752,"[id56113936|Марина], а как интересно кастрюля, Мишустин мешает?"
1753,"[id56113936|Марина], зачем им в вагнере образование?"
1754,"[id789543820|Феодор], я тоже думаю, зачем кастрюлям образование, если они прыгают в всу мешки?"
1755,"[id789543820|Феодор], в армии дураки не нужны."
1756,"[id56113936|Марина], ну конечно, именно поэтому всу ложатся в пакеты пачками"
1757,"[id653779160|Public], по тебе видно, какое в регионах образование."
1758,"[id56113936|Марина], ну по тебе так же видно, как ты любишь сьрелочки кидать, а тычего не бежишь братикам в всу помогать?)"
1759,"[id784925614|Слава], не вижу связи."
1760,"[id56113936|Марина], ну я отом и говорю, потом поймёшь)))"
1761,Как сказать . Вот живёт крестьянин русский безработный свинодержатель с хутора . В городах жилье не доступно..с заработка половину долги только за жилье . Военнослужащий ..вернётся в свой аул где кроме рел...игиозных объектов и полупустой школы и нет ниче
1762,"[id598605255|Сиська], кастрюль, твой всхрюк вобще о чем?🐷🤡"
1763,"[id598605255|Сиська], вы ведь вообще уже на первых предложениях палитесь, зачем так толсто писать про беды украинцев?)))"
1764,"[id598605255|Сиська], 🙊"
1765,"[id598605255|Сиська], человек если стремится, может добиться всего... тем более когда государство всегда старается помочь.."
1766,хрюкаинцы пришли к успеху🤣🤣🤣 https://youtu.be/KSC5ciIBAyo
1767,"А чего мы хотели? Вагнера и зеки закончились быстрее украинцев. А мобилизованные не пойдут на пулемёты в качестве пушечного мяса. Всем понятно что под Бахмутом ВСУ готовит котёл для вагнеровцев. То что нам не удастся взять Бахмут было понятно с самого начала, ведь штурмующих всегда гибнет больше чем обороняющихся. 85% говорили они, заблокировали говорили они...Залужный переиграл наш Генштаб."
1768,"[id109126663|Larisa], подозрительный"
1769,"[id109126663|Larisa], очень подозрительный!"
1770,"[id109126663|Larisa], ципсота, расслабь булки, все равно вашей перемоги не будет)"
1771,"[id109126663|Larisa], Тебе лет 20-25."
1772,"В БАН🖕🖕🖕ЦИПСОСАМОЛАЙКЕР🤡🐷💩🇺🇦! ВВЕДЕНИЕ В ЗАБЛУЖДЕНИЕ! 
❗❗ДРУЖНО КИДАЕМ ЖАЛОБЫ НА ПРОФИЛЬ И НА КОММЕНТАРИИ ЦИПСО!"
1773,"[id109126663|Larisa], ты на карту смотрел? У тебя голова котелок!"
1774,"[id408702732|Виктор], да это хозлуха бегает вечно тут по комментам"
1775,"[id476701219|Mario], какой подозрительный, это же  ципсина Лариска -  она тут с  утра до ночи каждый день😂"
1776,"[id109126663|Larisa], почему РИА тебя не блокирует интересно ..."
1777,"[id109126663|Larisa], В чем смысл твоего комментария, и на каком основании ты решила, что Вагнер не освободит город?"
1778,Шойгу уже придумал как будет выглядеть жест доброй воли?
1779,"[id239080787|Евгений], как то так..."
1780,"[id239080787|Евгений], конечно ! Отправит 40 000 на тот свет , остальных по доброй воле возьмём в плен , отстраивать города"
1781,"[id239080787|Евгений], даже не мечтай"
1782,"[id18548028|Роман], а свои не погибнут ? Илья бы один?
Чужих детей и отсов не жалко?"
1783,"[id102322642|Евальдас], ты тут на жалость не дави, решается судьба России"
1784,"[id653779160|Public], супер!"
1785,Свой погибают защищая мирных жителей ДНР и ЛНР ! Вот тебе не жалко убитых мирных жителей властями Украины ?
1786,"[id653779160|Public], неужели от них стоит такая вонь, что стоит отмывать?"
1787,"Жизнь наших бойцов несоизмеримо жалко .Будьте здоровы !ВАС всех и каждого очень ждут, ждём!!!"
1788,"[id239080787|Евгений], а ты уже придумал, как будет выглядеть твоя отправка?"
1789,"Так может лучше домой ""перегруппироваться"" и прекратить эту бессмысленную войну?"
1790,"[id732658493|Стэф], размечтался, будите отвечать за свои преступления"
1791,"[id732658493|Стэф], конечно, всех иностранных наемников отправим домой, а бандерлогов к идейному вдохновителю"
1792,"[id732658493|Стэф], так ты и так дома!"
1793,"[id732658493|Стэф], глянь-ка вот сюда.Вот там точно была бессмысленая.Молодцы ребятки,даже тех ""героев""достали и утрамбовали в землю👍👍"
1794,"[id732658493|Стэф], а кто госдуму и лысого карлика из бункера кормить будет"
1795,"[id732658493|Стэф], сдайте Зеленского и все закончится пока американцы не убрали"
1796,"[id269466239|Аделейс], ты потолки свои тяни…пока тянуть иного не пришлось. Дятел."
1797,"[id732658493|Стэф], бота ципсошного забыли спросить"
1798,"[id732658493|Стэф], всю окраину скоро перегрупируем. А потом польшу и германию. И закончим войну."
1799,"[id651309792|Кролик], я даже знаю,что он будет верещать на допросе в Лубянке-Я ни в чем невиноват,меня заставили,мне и моей семье угрожали...ну и прочее в том же духе."
1800,"Уже 3 или 4 месяца говорят, что вот вот захватят, что случилось ?)"
1801,"[id678484153|Максим], ххлы там решили весь свой резерв для контрнаступа похоронить. А так ничего больше..."
1802,"[id678484153|Максим], кто говорит?"
1803,"[id678484153|Максим], пукалки сломались, танки развалились....."
1804,"[id653779160|Public], Так на них США давят,им же помогли,а результата нет,возникают вопросы! Вот они и решились на последний рывок!!! Поспешат,людей насмешат и,своих угробят."
1805,"[id678484153|Максим], вылазки делают слабые места прощупывают , ну и ждут когда грязь высохнет, вопрос в другом, чего мы ждём"
1806,"[id678484153|Максим], ты лучше помалкивай, умник. Либо езжай и помоги"
1807,"[id678484153|Максим], Пригожин сказал в апреле-марте. Видос даже есть"
1808,"[id39759533|Анатолий], это уже вопрос десятый. Я отвечал- почему мы затормозились"
1809,"[id678484153|Максим], не захватят, а освободят.. так Бахмут уже в кольце, чего вы так переживаете, зачистка продолжается."
1810,"[id678484153|Максим], Зеля усилил мобилизацию, каждую неделю по 50-80к присылает на убой, движение замедляется"
1811,"Погодите, но еще вчера все так радовались, что главная битва СВО вот вот закончится?? Может пора прапакандомов на фронт посылать? видимо без них никак в атаку не сходить"
1812,"[id722589540|Порфирий], скоро понятие растяжимое! Это ты всё скоро делаешь!"
1813,"[id722589540|Порфирий], вам мыколам на диване легко языком побеждать. Доберутся и до львива, как ты не старайся."
1814,"[id722589540|Порфирий], тебе не плевать, ты все равно из Киева ничего особо не понимаешь"
1815,"[id722589540|Порфирий], оу военкомат ходячий пришёл))) жив ещё курилка"
1816,"[id304441168|Евгений], да мыкола поэтому тут в ципсо и работает лишь бы 300 в всу не отправили)))"
1817,"[id784925614|Слава], да он уже куда-нибудь сбежал"
1818,"А почему прапакандомы расстрадались??
Эй .....вам за патриотизм ""оплачено"". 
Позвольте пригласить вас в окопы- а то мы уже заждались, когда ваши рассказы станут реальностью!"
1819,"[id722589540|Порфирий], это не смешно, Зеля опять уничтожит 80к людей, у армии РФ по сравнению с ВСУ потери просто ничтожны"
1820,"[id680855906|Ольга], ну ты же не идешь в санинструкторы) по интернетам пишешь за деньги малые. 
Бот\Накрытка- такая у тебя метка!
Твоя мама знает, чем ты деньги арабатываешь?"
1821,Надо довести до 100%
1822,мы будем драться а есть чем?
1823,"[id266926838|Николай], ты точно поэзию читаешь?🤔"
1824,"[id408702732|Виктор], ну ,а что вы предлагаете?"
1825,"[id266926838|Николай], знаки препинания ставить!"
1826,"[id408702732|Виктор], может вы и правы...но сейчас не до них.. надо дело делать и не трусить...а сражаться!!!"
1827,"[id266926838|Николай], езжай и проверь, а мы пока подождем"
1828,Врут. 5000
1829,"[id96801747|Станислав], Разведка у нас"
1830,"[id96801747|Станислав], сам каждого лично считал?"
1831,"[id791307934|Лариса], считал. Но их нет 😊"
1832,"А мы типа смотрим, как всу там собирают силы, и ничего не делают?"
1833,Когда уже пригожина поймают и посадят?
1834,"[id298180341|Наталья], скакуасы не могут пока!🤷‍♂️"
1835,"Лови, сажай"
1836,"[id298180341|Наталья], в кабинет мэра Одессы ?"
1837,"Я думала что в России, а то в ДНР..."
1838,"[id109126663|Larisa], Лариса привет)"
1839,"[id109126663|Larisa], тонко. 😄👍🏽"
1840,"[id109126663|Larisa], на кого Вы учились в ВУЗе?)"
1841,"[id109126663|Larisa], у скакуасов началась,чи ничем сеять?🤔"
1842,"[id109126663|Larisa], Донецк это Россия давно-ау-в России в Донецкой области начались посевные работы."
1843,"ЦИПСОСАМОЛАЙКЕР🐷💩🤡🇺🇦, ты тут ещё?! В БАН ПОШЛО!!🖕🖕🖕"
1844,"[id109126663|Larisa], думать не твое - твое подмахивать.."
1845,"[id109126663|Larisa], noзорница🤦‍♂"
1846,"[id242375119|Инна], там написано в ДНР, а не Донецке. То есть в Донецкой Народной Республике. Не России. Не в составе России. А именно в ДНР."
1847,"[id109126663|Larisa],  В  Донецкой Народной Республике, ДНР, в субъекте Российской Федерации."
1848,"Скоро миллион потерь будет)))))))) пол миллиона уже удобрили чернозем, теперь следующие на подходе"
1849,"[id554553554|John], бравый воин великой и необъятной показывает своё мастерство и боевой навык чтобы враг всё видел и обс са лся со смеху))))"
1850,"После визита Си в росию, в китае начали активно обсуждать будущее росии с последующем её разделом"
1851,"[id554553554|John], А че не миллиард ?"
1852,"[id554553554|John], да,скакуасов практически не осталось! Баб уже будут учить сеять и пахать,а осенью на танки посадят!🤣🤣🤣"
1853,"[id554553554|John], пока последний хохолик не закончится❗😉👍"
1854,"[id554553554|John], дурик, это карта до какой ближайшей страны географическая точка🇺🇦🤡"
1855,"[id554553554|John],"
1856,"[id554553554|John], смешно, украина теряет миллион человек, сразу же говорит что Россия теряет, у нас нет мобилизации, она идет только у вас, очнитесь, это вы теряете миллион"
1857,"Мне вот интересно, а они чем думают вообще, начиная подобное в прифронтовой зоне ? Похоже на огромный распил бабла, как в РФ это обычно и происходит"
1858,"[id621664965|Борис], да Россия фиг чем поможет пытаются выжить самостоятельно."
1859,"[id621664965|Борис], ну да , лучше сидеть и смотреть на несеянное поле,вдруг чё вырастит!"
1860,"[id621664965|Борис], все нормально делают-в старину сажали и сеяли несмотря на набеги кочевников и говорили-что придут печенеги, не придут печенеги , а сеять надо. жить надо-понятно-надо людей кормить, и если есть хоть малая возможность-надо сеять и растить хлеб."
1861,"[id621664965|Борис], Украина поступает так же..война войной - а воробьев кормить надо.."
1862,"[id467103711|Владимир], и на транзите газа из России в Европу зарабатывать продолжать 🤓"
1863,"[id362064476|Владимир], Завидуй молча.."
1864,"[id467103711|Владимир], чему завидовать? Украине которая зарабатывает на транзите газа из России в Европу? Хорошо, буду завидовать Украине 😄"
1865,"[id362064476|Владимир], Украина мертва - раздел неизбежен..Можешь стать румыном, венгром, поляком - выбор за тобой.."
1866,"[id467103711|Владимир], в твоих наркоманских фантазиях? 😂"
1867,"[id362064476|Владимир], Скажи спасибо США - они вас дураков подначили..🤠"
1868,А лучше бы началась послевоенная кампания...
1869,А в Херсон приехал Зеленский. По нему опять не стреляли.
1870,"[id6752840|Дмитрий], стрелялка затупилась"
1871,"[id6752840|Дмитрий], по путину же тоже не стреляли"
1872,"[id6752840|Дмитрий], приехал , приехал в Польше на склад 🤣🤣🤣"
1873,"[id458058659|Петр], ну потому что там двойник был его
Кстати в инкубаторе по производству двойников путина вывели новую копию, правда на этом снимке она еще недоразвитая"
1874,"[id6752840|Дмитрий], знаменитый Херсон, название Польской киностудии, специально для Зели переименовали)"
1875,"[id554553554|John], 🤣🤣🤣"
1876,"[id554553554|John], зачем их столько?"
1877,"[id470456488|Ульяна], из норм соображения безопасности президента, поговаривают даже что есть огромная девятиэтажная фабрика инкубатор по производству двойников для высших элит общества
Если ты видный человек с деньгами всегда есть те кто захочет твоей смерти потому и надобность в двойниках очень сильно возрастает"
1878,"Ну так это...пусть сами себя и кормят...овсом.А то там Россия помоги,тут помоги.А России кто поможет?Чего то смотрю никто особо и не стремится ей помогать из всяких таких вот дармоедов дотационных"
1879,"[id714873855|Серёга], ты за гейропейских дармоедов переживай,и этих в омерике!🤣🤣🤣"
1880,"[id714873855|Серёга],ну Россия точно себя прокормит...а вот ты только на попрошайничества,кто подаст за коммент...?"
1881,"[id714873855|Серёга], не визжи 🇺🇦🐷 на возьми ⤵"
1882,"[id714873855|Серёга], России не нужна помощь, нам нужны союзники, мы и так со всем отлично справляемся"
1883,"Новости стали как в совке, одни удои да посевные. Итог тогда был - пустые полки, и сейчас к этому движемся"
1884,"[id735378221|Дарья], у вас даже полок не останется... 🇺🇦💩"
1885,"[id735378221|Дарья], помнишь новости совка?🤔"
1886,"[id735378221|Дарья], вы в пещере с горошину были ещё, когда совок развалился. Полки пустые какие-то... Зато в холодильнике полно всего было. Парадокс?"
1887,"[id735378221|Дарья], ты да! А МЫ нет!😆😆😆"
1888,"[id360787642|Ольга], меня удивляет почему усраина современная не считает себя ""совком"" если они блин были в составе СССР?!!))) У них было всё тоже, кроме того, что эти республики кормила Россия, а когда ""совок"" развалился их перестали кормить, и они бесятся"
1889,"[id360787642|Ольга], чего у тебя там полное в холодильнике при совке было,дешевая линейка на НЕСКОЛЬКО продуктов?А за колбасой в другой регион и это при своем мясокомбинате в городе.Это даже не парадокс,а цирк с конями😆😆"
1890,"[id360787642|Ольга], 😆😆"
1891,"[id360787642|Ольга], я за гараж Родину продал,а меня правление продало😆😆"
1892,"[id360787642|Ольга], еще тогда знали,что коммунизм это утопия😆"
1893,"[id735378221|Дарья], а что было до полок, ботоблядь? Год напомни, когда был дефицит"
1894,А Днр это уже не Россия?
1895,"[id363286241|Максим], 🚜🌱 В ДНР началась посевная кампания

Старт первой русской посевной страды в Донбассе запечатлели корреспонденты РИА ""Новости"""
1896,
1897,"[id363286241|Максим], с 2014 года люди хотели быть с Россией, и вот они дождались, теперь они с нами, а мы своих не бросаем"
1898,Война -войной...а ЖИЗНЬ ПРОДОЛЖАЕТСЯ...всегда человек надеется НА ЛУЧШЕЕ
1899,"[id789211587|Татьяна], главное - видеть свет в конце тоннеля и верить в лучшее! верить, что российские силы смогут осовбодить все регионы от салоедов"
1900,
1901,Россия освобождает мир и свою историческую землю от укронацизма! Мир миру не несли 🐷🐷💩🇺🇦🇺🇦 с 2014 года при поддержке Пиндостана и ЕС!
1902,
1903,"[id505946424|Евгений], кaзaлось бы, при чем здесь филин?"
1904,"[id505946424|Евгений], в мире животных все стабильно"
1905,
1906,"[id505946424|Евгений],"
1907,"[id251393900|Dmitry], в том,что какел скоро станет краснокнижным😆😆"
1908,"[id755002617|Сергей], 😄"
1909,"[id729241271|Хрюн], во-во,так и будут два какела стоять в британском музее,с табличкой-посмевшие на Россию руку поднять."
1910,"[id755002617|Сергей], a филин-то явно поумнее будет некоего ""сергея вaлерьевичa""."
1911,"[id712357114|Виктор], что ж у вaс все об одном и том же? Не хвaтaет явно кое-чего в свете последних новaций Российского зaконодaтельствa."
1912,"Парень недовольный, зачем разбудили?"
1913,"Дорогой, наверное, филин"
1914,"На кукроине,филинам и жить негде,скакуасы все лесопасадки выкосили."
1915,"[id408702732|Виктор], лишь бы приплести"
1916,"[id636396|Ксения], скакуасам тоже самое пишешь?🤔"
1917,"[id408702732|Виктор], вы с обеих сторон достали своими тупыми комментами не по теме."
1918,"[id636396|Ксения], так я тебе не писал! Какие проблемы?🤔"
1919,Какая милота!😊
1920,"[id109126663|Larisa], не удалось хрюкнуть первой, гастерито? ))"
1921,"[id109126663|Larisa], самолайк,это уже рефлекс?🤔🤣🤣🤣"
1922,Не филин
1923,"[id782376423|Фёдор], этот мальчик был ты?"
1924,Красавчик
1925,Теперь заживём??
1926,"[id671965744|Miy], работать иди"
1927,"Хорошо, что всё хорошо."
1928,
1929,"[id92077527|Мария], как то это все подозрительно 🤣"
1930,Красота!!! Скоро ещё больше будет!!!
1931,"[id752172412|Rey], а погостов хватит?"
1932,"[id755848012|Богдан], хватит! В России много земли. На всех чм обиков  хватит."
1933,"[id752172412|Rey], он и металлолому рад ))"
1934,А правда что Призрак Киева сбивал пачками самолеты РФ?
1935,"[id752172412|Rey],"
1936,"[id752172412|Rey], а зачем нам вас у себя закапывать? Удобряйте собой  чернозём, урожаи хорошие собирать будем..."
1937,"Конечно, правда! Сбивал, и не только Призрак!!"
1938,"[id755848012|Богдан], узкие хорошо идут на компост."
1939,"[id752172412|Rey], узкими ты своих побратимов называешь? Верно говоришь на компост вы отлично подходите - г...на в вас много..."
1940,"[id752172412|Rey], Их в первый же день все собьют, чему ты радуешься? 😂😂😂"
1941,
1942,"[id236279012|Серёжа],"
1943,"[id236279012|Серёжа],"
1944,"[id236279012|Серёжа], и тут и там 🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️большая тушонка"
1945,"[id490426379|Александр], Это что ваш автопортрет?Какое сходство!"
1946,"[id490426379|Александр],"
1947,Как они их передают интересно
1948,"[id592847355|Дмитрий], приехали на шасси"
1949,"[id592847355|Дмитрий], под водами львовского моря."
1950,"[id592847355|Дмитрий], перегнали на их аэродромы и всё, делов то. Наверное так."
1951,"[id112281437|Егор], так у них не остались аэродромов"
1952,"[id78000843|Алексей], в крайнем случае можно садиться и взлетать с прямых участков автомобильных трасс."
1953,"[id592847355|Дмитрий], по суше, через польшу, скорее всего. Но это ПОКА"
1954,"[id78000843|Алексей], откуда тогда по вашему взлетает их авиация?"
1955,"[id112281437|Егор], какая авиация? Вертолеты? 😄"
1956,"[id78000843|Алексей], обыкновенные, которые по воздуху летают."
1957,"[id78000843|Алексей], например вчера наша истребительная авиация сбила украинский вертолет Ми-8, а сегодня в Харьковской области самолет Су-24. И если что это официальные данные МО РФ."
1958,Утилизация советской техники вместе с экипажем продолжается
1959,"[id568939218|Василий], То есть вы более чем уверены, что от этих самолётов не пострадает ни один мирный житель и ни один русский солдат?"
1960,"[id363286241|Максим], а на это им плевать. Плевать, что Путин развязал войну, которая унесёт ещё немало жизней с обеих сторон."
1961,"[id788444973|Апчи], когда америкосы убивали сотнями тысяч, ты надеюсь писал тоже самое?)"
1962,"[id788932512|Михаил], сколько американцев было призвано или там воюют только те, кто хочет?)"
1963,"[id363286241|Максим], за мирных не скажу, а вот то что пострадает русский солдат я уверен."
1964,"[id568939218|Василий], ты не на фронте?тебя ещё не утилизировали?"
1965,"[id788444973|Апчи], надеюсь и твою унесет тоже😉"
1966,"[id568939218|Василий], Утилизировать Киевский режим нужно, который убивал детей! Поздравить Украину можно только с окончательным курсом на становление нацистской страны"
1967,"[id46305081|Дмитрий], фу, какой ты злой, однако. Жизнь не удалась?"
1968,"Значит мобиками будет заваливать, а запад оружием ?"
1969,"[id522530050|Вася], кто тебе это сказал?"
1970,"Ярослав, не кидай самолёты нам, разбудишь соседей"
1971,Братки словаки...
1972,Битва за Донбасс? Интересно реально передают или просто на бумаге 🤔
1973,"[id85057556|Анна], Главное, чтоб мы сами были не на бумаге или в интернете, а в реально принимали участие в жизни страны. Поэтому отпустила мужа добровольцем. Он в ЧВК пошел. Ежедневно идут вперед. Метр за метром. Запад остановится тогда, когда Киев капитулирует."
1974,"[id696857078|Ника], флаг нужен?"
1975,"[id696857078|Ника], кого ты там отправила, бо то ферма? 🤣Своего бригадира смены отправь. Зап ис 
делись в корень совсем, провокаторы"
1976,"[id85057556|Анна], Да может и реально передают , но кто знает какой олигарх их перекупит ,чтобы продать и навариться"
1977,"С истребителями вопросы возникают другие: о-о-о ""ЦЕЛЫХ четыре"" или фи-и ""ВСЕГО четыре""?"
1978,"[id85057556|Анна], думаю передают."
1979,"[id85057556|Анна],"
1980,Украинское ПВО напряглось)
1981,"[id186739992|Ева], своих же будут сбивать - нам не привыкать"
1982,"[id791307934|Лариса], да("
1983,"Поражение Путина в войне с Украиной неизбежно, потому что нельзя победить целый народ, который борется за свою свободу и независимость, тем более если ему помогает весь мир оружием."
1984,"[id734149420|Арсений], да-да-да... сказки бабушке расскажешь... в прошлом веке Германия тоже за свою, типа, свободу боролась... ничего, нагнули... а уж нагнуть хохлов - это просто богоугодное дело, не иначе."
1985,"[id734149420|Арсений], они же наивные, верят своими зомбоЯщикАм"
1986,"[id734149420|Арсений], Европа и США это не весь мир и даже не половина. Учи географию. Порождения России ни когда не будет. А вот исчезновения Украины, не за горами."
1987,"[id734149420|Арсений], А жители Донецка за чью свободу боятся?"
1988,"[id185687227|Александр], враньё, Гитлер освобождал от коммунистов СССР прям как кое кто сейчас тоже ""освобождает "", да и напал в 4 утра этот кое кто тоже как Адольф."
1989,"[id734149420|Арсений], смешно"
1990,"[id734149420|Арсений], народ который 8 тыкал палкой в медведя вызывая его на поляну подраться! А когда медведь вышел стал кричать помогите убивают!"
1991,"[id722409826|Елена], расскажите о том, что или кого ""освобождал"" Гитлер евреям, цыганам и прочим пострадавшим... собственно, это всё лирика... хохлам всё равно пиндец... сколько бы и чем им не помогали... их (или вас) просто по количеству не хватит... простая математика... наёмники дыру не перекроют... вступать полноценно в войну вряд ли кто-то намерен, потому что тогда пиндец не только хохлам, а вообще всем... так что можно сочинять реквием... вместо ""ще не вмерла"" вставить""нарешті померла""."
1992,"[id185687227|Александр], бла бла бла"
1993,"[id734149420|Арсений], Если ВЫ не успокойтесь вместе с НАТО то НАМ перед Дедами стыдно будет что не дойдем до океана. Будте уверены обязательно дойдем. Не дразнить Русского медведя!"
1994,
1995,"[id791633112|Kenley], это твоя мамка на фотке?"
1996,"Сало 🇺🇦на огне шкворчит и на фронте и в инете🤣
Только на фронте как в инете шворчать от имени якобы россиян не получается 😆"
1997,"[id777728235|Леха], очень всё получается😂😂😂"
1998,"[id246178462|Серёга], ты прав
Превосходно на этих фото получилось😆"
1999,"[id777728235|Леха], ага"
2000,"[id246178462|Серёга], заехал на пожизненное
Хорошо 
Ваше всу у успеху пришло 😆"
2001,"[id246178462|Серёга], любишь кружок перечеркнутый?🤔🤣🤣 Типа очече на ремонте!🤣🤣🤣🐷🐷"
2002,"[id777728235|Леха], нет слов, какая s котина."
2003,Да зачем мертвому награда то? Идиотизм 🙄
2004,"[id663450128|Просто], вашим всу её выдавать не будут
Не переживай"
2005,"[id663450128|Просто], живых то нет кому вручать"
2006,"[id663450128|Просто], тебе горилку и шмат сало на грядку"
2007,"[id62913843|Егор], да скакуасам не за что!✌️"
2008,"[id663450128|Просто], Что бы его заслуги были навсегда занесены в историю нашей страны. как минимум."
2009,
2010,"[id511944641|Алексей], ваш Зе не выдаёт медали
Только место на погосте
Так что не переживай"
2011,"[id511944641|Алексей], преступником может назвать только приговор суда, гастер."
2012,"[id777728235|Леха], как спина, Лёх?"
2013,"[id391569502|Бруно], лучше чем у тебя"
2014,"[id511944641|Алексей], Военный преступник где то на западэнщине прячется."
2015,"[id777728235|Леха], Этих мест на погосте разве в России мало и им эти железки не нужны"
2016,"[id763070897|Алек], меньше чем в 🇺🇦🐷рейхе"
2017,"[id777728235|Леха], Меньше но всё же достаточно а разве плохо если бы их вообще не было и не надо не кому эти железки вручать"
2018,"[id763070897|Алек], это не железяки
Это медали
Вот я награды своих дедов храню
Не все конечно есть другие внуки и правнуки
Но для нас это гордость и память"
2019,"[id777728235|Леха], Зеля даже место на погосте не даст, там столько жертв, что их ВСУ даже не подбирают"
2020,😃😃😃😃👍
2021,За заслуги в здравоохранении посмертно..😂😂😂😂😂Ох не ту страну Гондyрасом назвали )
2022,"[id317574376|Edik], А что в этом необычного? Наши доктора чуть ли не на передовой выполняют сложнейшие операции."
2023,Медведев: Россия в этом году произведет полторы тысячи танков.
2024,"[id683661031|Чёрный], вроде уже начали т52 на фронт отправлять"
2025,
2026,
2027,
2028,Ну и норм . А мы будем молчать в ответ .
2029,"[id663450128|Просто], нет, мы будем в ответ писать в комментиках, что НАТО будет разгромлено, и победа России не за горами 😃"
2030,"[id663450128|Просто], ты не молчи. Действуй!"
2031,"[id663450128|Просто], просто иди на фронт)"
2032,"[id663450128|Просто], напомни когда *молчали*?, че сегодня в посадене было? 😃, но зато поезд с рельс не сошёл 😃"
2033,"Сопля диванная надула губки... 🤣 Не переживай, взрослые разберутся. ВС РФ утюжат хохлов круглые сутки..."
2034,"[id663450128|Просто], а что не так.не только вам мирные города обстреливать"
2035,"[id663450128|Просто], ни разу не молчали, всегда воздушная тревога в ту же ночь на Украине посл подобных провокаций"
2036,"[id663450128|Просто], да уж как же , вы не заметили тенденцию? после таких обстрелов всегда в Украине воздушная тревога"
2037,"[id663450128|Просто], можешь пукнуть в ответ"
2038,"[id663450128|Просто], мы это кто ? а у нас военные предоставят ответку для всу. потмоу что итак в донецком направлении уничтожабтся склады всу"
2039,ЗСУ закидали танки бомбами.
2040,"[id762464969|Jagoda], ЗЕ-ПОПРОШАЙКА-МИД Украины вызвал посла Израиля в стране Михаэля Бродского, ему было высказано недовольство отсутствием прогресса по получению кредита на сумму 200 миллионов долларов, сообщает издание ""Зеркало недели"" со ссылкой на собственный источник. 
____________ 
Ой вэй! Хуцпа 700го уровня!"
2041,"[id762464969|Jagoda], верь в это"
2042,"[id762464969|Jagoda],"
2043,"[id762464969|Jagoda], сказочница"
2044,"[id762464969|Jagoda], супер😄"
2045,
2046,"[id762464969|Jagoda], это смешнее!🤣🤣🤣"
2047,"[id762464969|Jagoda], какашками!🤣🤣🤣"
2048,"[id43887560|Ирочка], Javelin работает по танку."
2049,
2050,Красная линия она только к Москве относится? 🤔
2051,"[id62949634|Вадим], Чуть-чуть губернатора Брянской области не убило."
2052,Что за ужас происходит в нашем мире. В страшное время живем
2053,"[id791449772|Агрентина], а когда в России жили не в страшное время? Всегда кто хотел разделить Россию!"
2054,"[id767428489|Игорь], вот вы бедные да несчастные"
2055,"[id791449772|Агрентина], Поэтому и пришлось начтать СВО, чтобы избавить мир от фашистских националистов которые то и дело что постоянно обстреливают мирное население РФ"
2056,"[id720103725|Fastfood], Я богатый и довольный!"
2057,"[id720103725|Fastfood], потому что кто бы к нам не приходил за разделом нашей страны, все лежат на 2 метра под землёй!"
2058,Сейчас куда-то полетят кинжалы.
2059,"[id771681695|Амихай], Куда?"
2060,"[id716311276|Фридрих], туда куда надо. Военная тайна."
2061,"[id771681695|Амихай], Почему не финки?"
2062,"[id771681695|Амихай], а где их взять, если были, то уже давно полетели."
2063,"[id771681695|Амихай], уже второй год летят. Страдает от этого только Воронеж."
2064,"[id771681695|Амихай], Понимаю, подписка о неразглашении)))"
2065,"[id716311276|Фридрих], Федя ты понимаешь когда вынимаешь, и то не всегда"
2066,"[id771681695|Амихай], по БНР, а потом опять будут говорить что это ВСУ"
2067,"[id613413865|Mik], На Горация не тянешь, повтори попытку🤣"
2068,"[id771681695|Амихай], полетят и что дальше 
Через неделю полетят чняряды опять в Брянск и что"
2069,
2070,"[id450934340|Tim], а что не так? Раз лично мне говорили, и несколько раз ""подсматривала"" под постами, что в Москве целое Движение ПРОТИВ 😊СВО, так убедятся в своих убеждениях(тафтология) 😁нужно дать увидеть, хоть кому-то миролюбие тех, ЗА кого движение 👍"
2071,"[id450934340|Tim], очень ждëм"
