,0
1096,"[id699034229|Авдотья], мораль! И не важно где именно произошло преступление..."
1097,"[id312008026|Наталя], в том что за покушение и за реализованное преступление (кроме преступлений небольшой тяжести), наказания согласно УК РФ одинаковые. 
Учите закон."
1098,"Примерно столько же у нас сейчас дают за плакат с надписью ""ЗА МИР"""
1099,"[id778406387|Артём], хрюкни"
1100,"[id778406387|Артём], ссылку на прецедент на 20 лет в студию. Или о таких вещах малолетняя либераха не слышала?"
1101,"Нерусское лицо. Понятно, что многие высокопоставленные чиновники замешаны в криминальных схемах и и у некоторых из них на счету есть убийства. Им легче уйти от ответственности, чем обычным обывателям. У них хорошая крыша — рука руку моет. Правильно, пачаны?😉"
1102,"[id312793034|Суровый], у тебя какие-то проблемы с нерусскими лицами?) К чему ты это нарисал?"
1103,"[id312793034|Суровый], Он казах. Достойный представитель своего Народа. Лучше сходи взгляни на мурло того хмыря, на которого этот генерал якобы покушался...Если он действительно на него покушался, то очень жаль, что неудачно! Очень жаль."
1104,"[id263987979|Имя], ему просто делать нехер, лишь бы ментальный кишечник опорожнить в виртуальном пространстве..."
1105,"[id312793034|Суровый], ты расист дырявый"
1106,"[id769716181|Художник], достойный? А чем? Тем, что сажал невиновных, брал огромные взятки, хамил, чувствовал себя хозяином города?"
1107,"[id126987717|Катерина], скинь пруфы когда он брал взятки?"
1108,"[id669146327|Marat], запроси его дело, дурА, посмотришь"
1109,"[id126987717|Катерина], чё нет доказательств? Тогда молчи ду ра ватная"
1110,"[id669146327|Marat], рот у тебя рванный, дурА. Дело запрашивай или ты здесь так жопу рвешь, потому что он тебе нравится? Он тебе не даст, не надейся, пидорок"
1111,"[id126987717|Катерина], мурзаев тебя обижал? Или твоего батю избил"
1112,"Ой, прям как с Фургалом ситуация!"
1113,[gtxfkmyj]
1114,вроде же обычный рабочий день генерала СК?
1115,За охоту на животных вроде уголовка не предусмотрена
1116,"[id371881140|Varvara], когда животные стоят у руля власти, то предусмотрена."
1117,"я выпил 3 бутылки сухово вина, а вы?"
1118,"[id545791035|Максим], точно сухово?"
1119,"[id483449351|Елена], да"
1120,Сухово... это дно!
1121,"[id668632870|Андрей], Сухово-Кобылин🙃"
1122,"[id545791035|Максим], 200 грамм водки и отполировал пивом."
1123,цирк с конями🤦‍♂️
1124,"[id6899162|Дмитрий], ешь сало"
1125,"[id669146327|Marat], хотел тебя послать, а потом понял, что вернее сказать тебе ""оставайся на своем месте"""
1126,Всех п и з д а г л а з ы х в тюрьму
1127,"[id709225814|Артём], е бало завали свинка грязная"
1128,"[id669146327|Marat], у тебя даже фамилия свин,а мамбеты вроде свинину не едят?"
1129,"[id709225814|Артём],  тебя мамбеты насиловали?"
1130,"[id709225814|Артём], ты урус дырявый"
1131,"[id669146327|Marat], я жену твою в рот шатал,а ты её после целовал"
1132,"[id709225814|Артём], я твой рот опущу свинка грязная"
1133,"[id709225814|Артём], ты про хахлоидов бандеровских, любителей солёного свиного сала 🐷"
1134,
1135,"[id381854995|Семён], может пришьют самооборону."
1136,Не можешь резать - нож не трогай...
1137,"[id253090142|Артур], он жил по принципу достал нож - режь"
1138,"[id32583202|Роман], это походу точно не подходит ему этот принцип. Не его"
1139,"В этой басне две морали.
1 - нexyй бухать. 2 - нexyй хвататься за нож."
1140,"[id52920240|Алексей], ещё одна: нечего мужикам позволять иметь крупное имущество, не заслужили, убийцы, сразу наглеете и вот такое вытворяете, хорошо ещё что человека не убил, а ведь мог и человека.

 вот почему мой комм удаляют за слово «нехуй», а твой не удалили?"
1141,
1142,Надо изолироваться подальше от всех
1143,"[id757500201|Адель], это рационально."
1144,"[id757500201|Адель], вот это здравая идея."
1145,😡
1146,Всё правильно.Человек применил самооборону в ответ на удары ножом... Или он должен был оставить попытку покушения на свою жизнь безнаказанной!?
1147,Вот за превышение и сядет.
1148,"[id419770391|Lada], слишком хорошо защищался)"
1149,"Так злость по пьяне-это уже ушатать до плинтуса. Особенно,когда друг друга так не переваривали,что тесть аж за нож схватился."
1150,"А варик, что все эти обстоятельства напизженны, не рассматривается?) по-моему идеально, чтобы по минималке отлететь, защищался от ножа, но дед не попал им ни разу"
1151,"Этот директор,когда узнал,что тесть умер,побежал в фап и хотел справку взять,что у него рука порезана. А свидетели говорят,что деда  из домика выкинул на землю и пинал лежавшего ногами."
1152,"[id764696876|زامير], так ты ещё скорую вызвать должен . Если бросил умирать, тоже статья"
1153,"[id764696876|زامير],ну не до такой же степени обороняться"
1154,вернулся в дом и продолжил пьянку
1155,"Сам виноват, так ему и надо, нечего было рот лишний раз открывать"
1156,Хорошо погуляли 👍
1157,"[id6899513|Дмитрий], не завидуй)"
1158,"[id6899513|Дмитрий], Священная Земля Нанайского народа не приняла пьяных свинообразных чужаков..."
1159,Эта новость такая слабенькая прочитал и мой мозг вяло прореагировал...привыкли к жести
1160,Бывает чё! Вон фанаты «Авангарда» тоже гасят по синьке друг друга.
1161,хочу как во Франции
1162,"[id390862484|Руслан], чемодан-вокзал-Париж."
1163,"[id480600979|Иван], вас, властьимущих ваших-пароход(паровоз) - острава. Там стройте своё общество контроля за всеми. А нам верните пож хотя-бы 2017, когда ещё народ был свободен."
1164,"там весело, на улицах тонны мусора и нашествие крыс. Жандармы бьют палками. слезоточивый газ и натравливают собак))))"
1165,"[id480600979|Иван], 17 год изучал в школе?  ""элита"" в соплях с чемоданами бегом за границу, а холуи ""элиты""типа тебя фонарные столбы украшают. История говорят по спирали развивается."
1166,"[id146614725|Александр], вот только в первый раз происходит трагедия, а во второй раз - фарс и шутка. 
Повторения 17-го года не ждите, Навальный в тюряжке, политическое поле отлично прополото."
1167,"[id480600979|Иван], 😄 дело твоё, надейся на, что хочешь, но столб на всякий случай себе под ищи."
1168,"[id15786612|Никита], вы прямо невский проспект описываете сейчас. Разве что слезоточивого газа нет."
1169,выбей себе глаз резиновой пулей и заплати в казну 2500 евро
1170,"[id197959771|Андрей], ты в курсе что сторонников контроля намного больше чем любителей эфемерной свободы ? по этому чемодан-вокзал-куда угодно"
1171,"[id146614725|Александр], 1937 изучал в школе ? оппозция типа тебя валит лес . иноагенты кормят червей . история говорят по спирали развивается"
1172,Тоесть админ хочет сказать что во Франции у людей есть гордость
1173,"[id604054598|Виктор], именно."
1174,
1175,"[id268071317|Елена], а толку то? Все равно правительство сделает по своему.! Вопросы нужно решать мирным путем."
1176,"Как хорошо, что у нас такого не было и люди радостно приняли пенсионную реформу 😏"
1177,"[id14388544|Анна], у нас народ просто переживал за свои семьи, за кредиты и др.)"
1178,"[id14388544|Анна], точно!! И еще хором  сказали...чет мало...с 80 и готовы"
1179,"[id197959771|Андрей], как будто там нету семей и кредитов емае"
1180,"[id183513278|Данил], я думаю превозмогли себя. Власть решила показать народу их место."
1181,"[id14388544|Анна], 😂😂😂😂 потому что терпилы"
1182,Молодцы французы
1183,"Черепашка вылупилась? А больше ничего не происходит? Ну там, сотни погибших в день на фронте, вырубка лесопарковых зон в Москве под установку ПВО?!"
1184,"[id627941389|Лариса], а тебе"
1185,"[id627941389|Лариса], Кто тебе такой бред рассказал ?🤣"
1186,"[id282937337|Михаил], в телеге забанили?"
1187,"[id24624186|Алексей], Кого меня ?"
1188,"[id282937337|Михаил], так смотри что делает противоположная сторона."
1189,"[id627941389|Лариса], Дура тупая где вырубка идет ?"
1190,Чудо черепашка
1191,"[id564134126|Иван], Среди свиней обращал на себя внимание маленький жирный кабанчик по имени Визгун - существо с круглыми, маленькими щёчками и сверкающими глазками, проворными движениями и пронзительным голоском... Жизнь была нелёгкой. Снова всем животным кроме свиней и собак, снизили нормы выдачи корма. Но Визгун без труда доказывал животным, что на самом деле они не испытывают недостатка в пище..."
1192,"[id764696876|زامير],"
1193,"[id764696876|زامير], Сами читали эту книгу?"
1194,
1195,"[id684791584|Ижсинтез], знаете, чем французы отличаются от нас? Они не пальчиками по клавиатуре лупят, обвиняя свой народ в бездействии, а выходят на улицы и действуют."
1196,"[id684791584|Ижсинтез], для того, чтобы был результат, нужно не одному выходить и стоять одиноким тополем на Плющихе - нужно поднимать народ. Вам это еще товарищ Ульянов-Ленин показал. Но наши ульяновы сидят в сети и лупят по клавиатуре."
1197,"[id480600979|Иван], Так они огребают от полиции, что толку от их выходов их отдубасят и они по домам пойдут.Этим все и закончится, полиция там побеждает толпу"
1198,"[id684791584|Ижсинтез], эх, сейчас бы скулить из-за того, что тебя на пенсию не пускают, чтобы получать свои 10к. На пенсию себе нужно заработать в молодом возрасте, а не ждать каких-то там мелочных подачек сверху. А 13%, считай, это бесплатная поликлиника, которой в других странах зачастую нет. Просто есть нытики, а есть те, кто уже давно себе на пенсию заработал, вот и вся разница. 
А у французов явно не две копейки пенсия будет, вот они и бубнят на улицах."
1199,"[id79213958|Александр], у французов накопительная система . то есть они себе откладывают сами , но гос-во почему то решает , когда они получат ."
1200,"[id79213958|Александр], вы не своем уме что-ли? Ну расскажите тогда поварам,учителям,воспитателям,водителям трамваев с хера ль они себе не заработали чтобы жить на пенсии как олигархи,они не виноваты что пенсия 10к,пипец где мозги?"
1201,"[id181183610|Наталья], ты или я отправили их на эту работу? будто кто-то забыл, что они сами туда идут, а значит их всё устраивает. Я не говорю про олигархов и бизнесменов, но всегда можно что-то придумать, если есть желание и сила воли. В интернете сейчас можно зарабатывать ни чуть не меньше (удалёнка)."
1202,"Ватники совсем идиоты, так ликуют, что к ним господин приезжал, уже поняли своё бессилие с этим плешивым карликом, теперь вся надежда на восточного господина, так позорно ложатся под Китай, такая зависимость, это же страшное дело, у китайцев нет понятия личности, совести, прав человека.
Один китаевед объяснял на видео, что у китайских народов совсем другое понимание совести и стыда, у них главный стыд - это если ты попался, если тебя поймали на преступлении, ты теряешь лицо, а если не попался, то всё отлично. У них ведь даже нет религии, нет бога, и никогда не было, поэтому нет этого глубинного страха греха, как у христианских народов. А русские - это что-то среднее между китайцами и европейцами."
1203,"[id184490082|Алексей], Очнись, ты обоссался. Ватники, это походу - весь мир, который уже с десяток лет под китаем лежит. Ты даже голливудские фильмы каждый день смотришь, выпущенные на китайских кинофабриках"
1204,"[id184490082|Алексей],"
1205,"[id768470190|Александр],"
1206,"[id768470190|Александр],"
1207,Деревню Гадюкино смыло(с)
1208,
1209,"Пиз...ц Какие же они конченные, куда катится этот мир (((((((((((("
1210,"[id603886913|Олег], а раися куда катится? 🤡🤡🤡"
1211,"[id270484805|Александр], эт твою мамашку раися звали? Хз куда она катится,сам в телегу посадил,сам узнавай"
1212,Европа давно сошла с ума
1213,"[id153605379|Айгуль], это вообще похоже на пародию песни ""купила мама коника, а коник без ноги..."""
1214,"[id70210715|Ирина], тоже заметила, помню эту дурацкую припевку"
1215,"[id70210715|Irina], что коник, что эта песня переделка старой и очень древней песенки, которую напевали от Чехии до Балкан"
1216,"[id156665131|Александр], какой"
1217,"[id654945862|Sergey], я не помню, как она называется, но постоянно слышу на всяких чешских фолк-фестивалях"
1218,"[id70210715|Ирина], 🤣"
1219,"[id153605379|Айгуль], Самым главным сюрпризом будут украинцы на ЛГБТ шоу 😀"
1220,"[id70210715|Ирина], какая милая игрушка! Гыгы гыгы гыгы🤣"
1221,"[id153605379|Айгуль], сошла с ума, но по уровню жизни все никак не загниет🤡🤡🤡"
1222,"[id153605379|Айгуль], Россия тоже часть Европы"
1223,"а от нас походу ""Тополь М"" полетит исполнять свой хит"
1224,"[id610493597|Эхнатон], та нет, а жаль)"
1225,"[id610493597|Эхнатон], тополь это наверное самая лёгкая мишень для пво , к сожалению"
1226,"[id708385919|Nikolay], почему? куча ложны целей и вообще боевой блок сложная цель для про"
1227,"[id18680213|Алексей], потому что Коля уже 15 лет служит в РВСН и отлично знает про что говорит🙃"
1228,"[id610493597|Эхнатон], тупая вата так любит бравировать всеми этими тополями, что совершенно забывает об обратном ударе"
1229,"[id25034802|Артём], ты комнатный писатель еще дома?"
1230,"[id262440153|Елена], а где я должен быть?"
1231,"[id25034802|Артём], в Гейропе например!"
1232,"[id262440153|Елена], вата такая вата"
1233,"[id25034802|Артём], что значит вата?"
1234,"Господи.. После такого, могу гордо заявить. Горжусь своей страной🇷🇺"
1235,"[id380140717|Екатерина], Жирика забыла уже?) там каждый второй такой)"
1236,"присоединяюсь к вашей гордости и горжусь вместе с вами )))
Россия одна из немногих стран, у которых кукуха ещё не поехала по этой части)"
1237,"[id468721855|Тимур], Наша страна одна из немногих, где не считается нужным к себе притягивать внимание чем-то бессмысленным вроде всяких парадов заднеприводных и публичных выступлений ряженых ."
1238,"[id468721855|Тимур], я ненавижу гомиков."
1239,"[id380140717|Екатерина], хватит бред нести"
1240,"[id468721855|Тимур], конечно не поехала)"
1241,"[id661158921|Казаков], Жирик как вы говорите,был умнейший человек"
1242,"[id9105210|Марина], только к молодым мальчикам был не стоек...."
1243,"[id38203823|Юрий], а вы откуда в курсе?"
1244,"[id380140717|Екатерина], Шнура на сцене с голым хером уже забыли?🤣"
1245,"Долгий разговор. Не кормите спортсменов и артистов,многие из них далеко не патриоты,рубят здесь капусту,не участвуют в сво,здоровые лбы😏!...

а некоторые и вовсе потом линяют за кордон. Это неприятно слышать,но факт✓"
1246,
1247,
1248,"[id775296967|Дарья], хрвати всегда были по жизни п**рами!🤣"
1249,"[id775296967|Дарья], у нас и депутаты не патриоты, только рубят капусту, не учавствуют в СВО, здоровые лбы. И почти у всех за кордоном недвижимость, да детишки там живут и учатся. Об этом чего не говорите?"
1250,"[id775296967|Дарья], однозначно"
1251,"[id775296967|Дарья], 👍👍👍🤣😏"
1252,"[id775296967|Дарья], даже не вспоминая о политике могу сказать, что не стоит их кормить,потому что большинство - просто бездарные бездельники"
1253,Мракобесие какое-то 😨
1254,"[id776108802|Миссис], это точно🤦🏻‍♀️"
1255,"[id776108802|Миссис], вот они Содом и Гоморра. Когда-нибудь это закончит огонь с небес"
1256,Цирк уродцев...ничего нового 🤣
1257,"[id612067205|Олеся], ты почему не там?"
1258,"[id603886913|Олег], самое главное, что ты уже там! А нам и дома хорошо"
1259,культур-мультур на уровне умба-юмба!
1260,
1261,Мильвира😄
1262,"[id612067205|Олеся], мильвира Ивановна или Мильвира Игоревна. Звучит смешно"
1263,"[id612067205|Олеся], Аллеееее Оп....Это показатель того...как не любят в России приезжих любителей плова и обрезания....Всем спасибо.Все молодцы!"
1264,"Мильвира не черкаш,она отпрыск родителей-геймеров"
1265,"[id31515123|Антон], они же русские"
1266,"[id31515123|Антон], они русские😀😀😀"
1267,"[id31515123|Антон], они русня. Прикинь,как совпало"
1268,"[id31515123|Антон], когда нужны воины вам на Украине ,вы так не говорите . Еще и 22 лайка , нацик грёбаный"
1269,"[id707734033|Марина], лайки не я ставлю.....Ненавидите....вы.....общество...."
1270,"[id707734033|Марина],"
1271,"[id612067205|Олеся], Мама верит во всякую астрологию ..нумерология ию и тп
И к 6 классу уже 3 раз поменяла ей имя"
1272,Губа не дура...20 млн ...
1273,"[id612067205|Олеся], здоровье ребёнка стоит дороже"
1274,"[id447816976|Константин], да,50 млн пусть просит...так пострадала жуть...8 пуль в голову ,но мозг не задет"
1275,"[id612067205|Олеся], я бы посмотрел на твою рожу, когда твоего ребёнка изнахратит подобная жертва креативного аборта"
1276,"[id447816976|Константин], ещё и неуч"
1277,"[id612067205|Олеся],у  меня хотя бы хватает мозгов понять причины подобной херни. Но да, ведь это слишком сложно, для твоих мозгов понять, почему ,блин, подобное лучше останавливать"
1278,"[id612067205|Olesya], нормально. 
У неё теперь наверняка психика сломлена по полной. Шиза обеспечена. Нужно будет как-то жить. Так что хата чтоб была, бабки на всю жизнь. 20 лямов даже маловато будет."
1279,"[id612067205|Олеся], это еще мало, в сша могли бы к xyям обонкротить и родителей и учзав"
1280,"[id612067205|Олеся], А у кого она не дура? Польшу с головы до. ног обмыли за бабки  некоторые Олеси на. —-ая!"
1281,"[id612067205|Олеся], твоего ребенка порежут когда, тогда про губу и поговоришь.."
1282,"[id612067205|Олеся], да, тебе своей дырой никогда таких денег не заработать"
1283,А ножик игрушечный чтоли был...что за смешные раны😄
1284,"[id612067205|Олеся], ты больная?"
1285,"[id612067205|Олеся], канцелярский наверно"
1286,"[id612067205|Олеся], 🤦‍♀️"
1287,"[id497941172|Андрей], он больше ..раны то совсем крошечные"
1288,"[id612067205|Олеся], иголочкой. Тюк, тюк, тюк... И так 126 раз."
1289,"[id346065141|Elya], думаю она здоровая, просто через анус зачатая."
1290,"[id612067205|Олеся], ты немного присмотрись на раны уже швы наложили . Ширина порезов около двух см это похоже на нож брелок в 90г. у всех такие были лезвие там короткое поэтому жива осталась"
1291,"[id17803463|Женя], точно ...маленький такой"
1292,"[id612067205|Олеся], а я подумал что пилка для ногтей..."
1293,"[id618611163|Эльмурза], она длиннее...это что то короткое."
1294,126 ударов ножом...nuздeц. А пострадавшая стояла и терпела что-ли всё это время?
1295,"[id780549329|Дмитрий], да"
1296,"[id780549329|Дмитрий], Да тут и рука устанет столько раз  бить🤦‍♀.По времени ,наверное вся перемена на это ушла"
1297,"[id673197987|Марина], так они может перерыв сделали, сходили в столовку по пицце заточили и продолжили"
1298,"[id673197987|Марина], ага, эта била та считала.."
1299,"[id780549329|Дмитрий], логично,что после какого-то удара била она уже почти бездыханное тело,а количество ударов насчитали уже эксперты"
1300,"126 ударов, какой бл был мотив? Жвачку не поделили?"
1301,"[id259151854|Каролина], в геншин импакт что-то не поделили"
1302,"[id259151854|Каролина], в геншине пострадавшая использовала все «крутки» нападавшей, за что та ее и решила «наказать»"
1303,"[id259151854|Каролина], какой, какой... Пришла в сине-жёлтой одежде, вот сейчас и мотив... Народ е6анутый, пацана же избили за ватрушку..."
1304,"[id259151854|Каролина], я читала, что одна другую травила в школе, вот терпение и не выдержало, завела в туалет и ножом её. Выше один комментатор написал, что ""жертва"" совершила онлайн кражу"
1305,"[id132306018|Татьяна], и по ещё одной теории: из-за любви к одному и тому же человеку"
1306,шестиклассница? да это первоклашка 🤷‍♂️
1307,"[id9687585|Виталий], выглядит просто младше своих лет.."
1308,"[id9687585|Виталий], это как-то относится к нападению на ребенка в стенах школы?"
1309,"[id9687585|Виталий], да… это в корне меняет суть дела😂😂😂"
1310,"[id9687585|Виталий], со спины не видно.Да и к тому же у нас в 6классе все примерно так и выглядели.6 это не 10 класс"
1311,Не играйте детки в геншин
1312,А на родителей виновницы?
1313,"[id52645|Александр], этих топить в котле вместе с потомством"
1314,👍
1315,"[id52645|Александр], они не могут подать в суд на самих себя.
Если бы эта маленькая дрянь не занималась воровством, то ничего бы не было.
Что за быдло народ стал?
Если бы вашу дочь изнасиловали, а вы убили бы насильника, то вы больной на голову маньяк? Или он?
Головой то думайте.
Для детей в этом возрасте это абсолютно одно и тоже. Если вы этого не понимаете, то вам дорого в детский сад на обучение или к врачу, как психолог вам говорю. Но вы не поймёте, слишком много тупых людей стало. Слишком много. Лечить надо вас всех, но никто не ходит.
Все стесняются и боятся это признать. А тем более таблетки пить"
1316,"Вы о чем вообще? Родители потерпевшей должны подать в суд на родителей виновницы. Лишить их прав, а виновницу в детдом"
1317,"[id52645|Александр], так виновница лежит с ножевыми ранениями.
Ещё раз, как они подадут в суд на самих себя.
Вы вообще читали что произошло?
Девочка совершила уголовное преступление, онлайн кражу.
Т.к. всем ра это насрать, то девочка пошла сама разбираться с этими проблемами.
Так и кто здесь пострадавшая?
Вы слышите звук, но не знаете откуда он.
Защищаете воров и уголовников. А потом удивляетесь, а что не так со страной?"
1318,"Если она что-то украла, это не повод убивать человека. Виновница та, что взялась за нож, а родители ее за то, что не воспитали должным образом."
1319,"[id52645|Александр], ну да. А родители этой девочки воспитали её просто отлично?! Я читала правда не про воровство, а что она булинг устроила. Тут обе стороны хороши. Одна травлей занимается ну или ворует, а другая не знает как решить проблему. И всё это воспитание родителей, но только обеих девочек"
1320,Вы даже сами не знаете в чем дело🤦
1321,"[id52645|Александр], а вы конечно знаете"
1322,Конечно
1323,У нас на днях 2е детей спрашивали 30 рублей спрашиваю на что говорят мама ножик попросила купить
1324,Нож там кукольный наверное
1325,"[id253090142|Артур], Какой нибудь по пластилину"
1326,"[id673197987|Марина], царапины , но надо же отрапортовать что наложено 100 швов"
1327,"[id253090142|Артур], админ подобрал фото под пост. На самом деле, фотографий ран Сони, пострадавшей, просто нет в интернете. Есть только одно-единственное фото"
1328,"[id308251359|Ксения], ну на лице вроде место совпадает с фото в посте"
1329,"[id253090142|Артур], обычный нож"
1330,расстреляли бы его и все. нафиг он такой нужен даже после 12 лет тюрьмы?
1331,"[id570341186|Otto], как нафиг... Он же ещё с матерью убитой не успел расправиться, и потом, за 12 - то лет уж точно можно будет находясь в колонии найти себе Ждульетту, после освобождения жить за её счёт, ну а затем прикончить и её, потому и 12 лет всего лишь."
1332,"[id367975877|Антон], если он вообще сможет дожить все 12 лет на зоне"
1333,"[id570341186|Otto], а кто с дружбе безопасности «Сбербанка» работать будет?)"
1334,"[id546885701|Амир], мань, по своему опыту оцениваешь или просто влажные фантазии?"
1335,"[id511180868|Дмитрий], объективно оцениваю, небольшое понятие имею, что происходит на зонах"
1336,"[id546885701|Амир], и что же там происходит? честные воры, порядочные убийцы и розовые пони? а потом убийца старушки и убийца соседа будут ""наказывать"" убийцу жены, раз амирка так считает?"
1337,"[id511180868|Дмитрий], нет желания что либо объяснять вам, почитайте книги с тематикой воровского мира и понятий.
«убийцу» жены, все равно сладко не будет жить на зоне(хотя какая система на казахских зонах я не знаю, говорю по тому, что узнал как в российских зонах)."
1338,"[id546885701|Амир], какую вы глупость пишите
Что вы вычитали🤣🙈
Менты сами способствовали убийству
И совершенно ничего не делают на зоне таким"
1339,"[id367975877|Антон], Ждульетта🤣
Я в шоке, и есть же такие.... 
Жесть бабам адреналина не хватает😄😄😄"
1340,"[id15259422|Людмила], вы на зоне бывали? у вас есть знания про воровские понятия и как обитают на зонах? 
Интересно, при чем здесь менты и убийство супруги? 
За статью может ничего и не сделают, но последующая жизнь этого человека не будет сладкой, там совсем другие понятия, чем на свободе."
1341,"Маловато дали, надо больше и желательно пожизненно."
1342,"[id243524976|Алекс], как выйдет с зоны, родня погибшей добавит ему. Да и пока будет сидеть, могут происходить какие-то несчастья с его родными и близкими"
1343,"[id553079118|Алиса], с его тремя на е бы шами"
1344,Ужас
1345,Многовато чтото
1346,Казахи вообще впринципе не люди
1347,"[id556793573|Миланка],  зря вы так. В армии я служил с казахами, нормальные были. Служили с ними в боевых действиях.  Нельзя судить по отбросам общества. У русских тоже есть нелюди. Просто зависит от воспитания человека, а не от нации."
1348,"[id16431637|Максим], ну судя по одному только их отношению к русским"
1349,Ну потому что везде негатив выкладывают...
1350,"[id556793573|Миланка], в каждой нации есть плохие и хорошие, всех по одну сторону ставить тоже не дело."
1351,"[id556793573|Миланка], ну вот после такого Вашего комента, как нам людьми оставатся, по отношению к Вам ?"
1352,"[id16431637|Максим], у них же отдельная армия у казахов ."
1353,"[id559474758|Zet], просто съездите в казахстан) или посмотрите пару роликов как их даже молодежь к нам относится. А насчет того что женщина это у них скотина- так вообще говорить не нужно"
1354,"[id295769952|Рамиль], есть казахи которые живут в России"
1355,"[id559474758|Zet], да даже сейчас путин им помог, они что? Правильно, санкции нам😁🤣"
1356,"[id556793573|Миланка], я живу в Казахстане, скажу больше, я живу в самом максимально национальном городе. Но при этом тут русские живут в радость, все дружны, ни кого не притесняют. А те ролики что вы видите про женщин ))) или русских, так это проплаченные ролики для того что бы мир в КЗ расшатать. Не верьте тому что вам показывают"
1357,"Что происходят с людьми? Как вообще можно дожить до такого состояния, чтобы убить свою жену или девушку.. это,что в голове должно произойти,чтобы такое совершить.. Берегите своих любимых.."
1358,"[id694182325|Introvert], думаю что он был скоростной, вот и шизануло его"
1359,"[id618979868|Vasiliy], что такое скоростной?"
1360,"[id500685331|Светлана], на психостимуляторах который"
1361,"[id694182325|Introvert], психическая болезнь или психотропы, алкоголь или наркотики..но он шарил что делал, не аффект, ведь ещё золото собрал и ушёл с ним"
1362,"[id694182325|Introvert], довела психологическом насилием"
1363,"[id156665131|Александр], как не доводи 
Мужчина не животное чтобы так изуродовать живого человека 
Это была кровожадность и садизм"
1364,"[id596331373|Natalya], психология так не работает, доведённый человек впадёт в эпизод помутнения сознания и вот результат. Это аффект."
1365,"[id156665131|Александр], он золото ещё украл, в аффекте репа не работает, а тут стал ковыряться что можно прибрать"
1366,"[id596331373|Natalya], на автомате: «я ей дарил — я заберу»."
1367,"[id156665131|Александр], не знаю, нормального мужчину не довести ничем настолько"
1368,Men moment
1369,Какие казахстанцы???!!! Они казахи!!!
1370,"[id291736211|Елена], а жителя и жительницу Непала как называют?"
1371,"[id291736211|Елена], у нас все казахстанцы,это как росияне,ферштейн?"
1372,"[id569723794|Шевченко], нет такой национальности..."
1373,"[id291736211|Елена], какой?😳"
1374,"[id569723794|Шевченко], казахстанцы"
1375,"[id291736211|Елена], ну да, это как россиянцы говорить, аж уши режет)"
1376,"[id491942672|Егор], согласна)))"
1377,"[id291736211|Елена], так это не национальность,а общность людей,проживающих в стране...вот вы росияне,верно? Есть такая национальность? Нет...так и у нас"
1378,Скрип скрип
1379,"[id291736211|Елена], как можно дожить до таких лет и вообще не понимать свой родной язык?)"
1380,"Господи такая девочка, что же он с ней сделал, какая жестокость"
1381,"[id628271518|Вера], я когда в январе читала КАК он ее убивал, мне аж дудно стало и от просмотра видео тоже, и то что НИКТО ЕГО НЕ ОСТАНОВИЛ это вообще п::здц!!! Смотрели его родственники, посетители и работники кафе, а самое ужастное что полицейские это видели и помогли ему скрыться😡 и никто не понес ответственности за это....а ему 12 только дали, это смешно."
