,0
307,"[id347808382|Анастасия], ну так тоже четвёртый должен быть тогда..."
308,"[id747171656|Богдан], 3 семестр, это первые пол года 2 курса
Хотя сейчас уже 4 семестр идти должен🤔🤔"
309,"[id175667438|Маргарита], я о том же. Я пока учусь на 1м курсе и не знаю как будет дальше. Но знакомые говорили что дальше также будет 1,2 1,2 1,2 и т. д."
310,Все тупее и тупее
311,"Не переживайте, в армию сразу не заберут, посмотрят на него и отпустят пока не доучиться."
312,"[id251389759|Надежда], вам бы тоже не помешало доучиться... русскому языку"
313,"[id697418902|Балодя], хорошо, учту. Может преподавателя посоветуете?"
314,"[id697418902|Балодя], оправдал фамилию"
315,"[id251389759|Надежда], вот, Пёдор выше отписался. Его советую"
316,"Сыну тоже приходила. Никто не заберёт, пока не получит диплом. Мой служить пошел в ноябре"
317,Написано для уточнения документов воинского учёта.
318,"Послужит,ниxyя страшного.."
319,Чтр бы подтвердил что учится.
320,"Пора помогать парням, хватит просиживать штаны дома."
321,"[id124621994|Артём], ну так иди помоги"
322,"[id628866667|Иван], большое спасибо за совет, я обязательно к нему прислушаюсь"
323,"[id124621994|Артём], Что значит прислушаюсь, ты если считаешь что другие должны идти помогать сам чего штаны просиживаешь?"
324,"[id200169141|Денис], все в лс"
325,"[id124621994|Артём], жаль вам мужчинам не дано выносить и родить ребенка. Да и чувств у вас таких нет к ребенку, как у матерей.
Вот так роди, воспитай и отправь на верную смерть"
326,"[id628866667|Иван], ну вот он и помогает, интернетным войскам 😆🤦🏼‍♀️"
327,"[id228487857|Виктория], так вам от куда знать, может он в отпуске, и обратно скоро, может комиссован по ранению и не пригоден для службы, может он в принципе там находится, вариантов много"
328,"[id139505566|Елена], ну так пусть и сидит тогда, если конечно есть уважительная причина, а не указывает кому и что делать. Вот и все"
329,"[id228487857|Виктория], вижу только просьбу о помощи🤷‍♂️"
330,"[id139505566|Елена], нигде тут просьбы не увидела."
331,"лицензия на медицинскую деятельность распространяется только на адрес, указанный в лицензии...
 Поэтому с точки зрения законодательства данная деятельность врача из Москва в Барнауле - незаконна. Указанный врач является неврологом, а лицензия у организации, не ИП, только на массаж, мануальную терапию и остеопатию. Разрешения на неврологию - нет. поэтому ни диагностики, ни консультации проводить ему нельзя. 
 Территориальный орган РОСЗДРАВНАДЗОРА, ау!!!"
332,"У меня после двухнедельного запоя:
– головные боли;
– боли в суставах, спине и шее;
– головокружения;
– скачки давления;
– сколиоз;
– онемение рук, ног;
– усталость.
После выхода с запоя всё само проходит🙃"
333,Это черт разведет на деньги
334,"Вообще ничего не понятно, что не так ?"
335,"[id17058422|Руслан], парковка на пешеходном переходе/тротуаре"
336,"[id233729924|Никита], да уже увидел"
337,На пешеходнике это пирд встал
338,"[id123422648|Артур], неа, он встал прям на аллее, где вообще нет парковки 🤦🏻‍♀️"
339,Прям совсем((( мамкины гибддешницы активизировались весной)))
340,Чуть не упала....
341,Из того же:После ваших салютов вся семья на новый год обасралась ...но после оливье и майонеза из светофора...
342,"Ребята в наше время,где смог паркануться,уже хорошо. У людей у которых нет авто,это не понять."
343,"[id33603408|Вера], наличие авто и отсутствие в нужном вам месте парковки - это оправдание нарушения ПДД? За@бись чё 🤦‍♂️"
344,"[id788550435|Annabelle], это оправдание тех, у кого есть авто, но нет мозгов)"
345,"[id33603408|Вера], принцип ""клади на всех, ставь на себя"" рано или поздно приведёт к тому, что какой-нибудь деятель ему колеса спустит.
Наши корыта это только наша головная боль, никто не заставлял нас машины покупать. Только не все водители это понимают."
346,"[id233729924|Никита], ""никто не заставлял машины покупать"". Извините, а людям перемещаться по городу как? Пешком?"
347,"[id233729924|Никита], а ничего, что государство, которое наживается на торговле машинами, должно создавать необходимую инфраструктуру для автолюбителей?"
348,"[id68582748|Антон], да хоть на вертолёте, это дело личное. Просто нечего свое движимое имущество где попало бросать. 
Вы же, когда покупаете холодильник или стиральную машину, думаете где её будете хранить. Почему тогда насчёт автомобилей люди не парятся?"
349,"[id68582748|Антон], должно. Оно и создаёт. Но обеспечить каждую машину парковочным местом - это что-то из области фантастики, тем более для Барнаула.
Ну нет парковочного места рядом с магазином, ну поставьте машину через 100/200/300 метров и ножками дойдите. Разве это так сложно сделать? Большинству просто лень. Вот они и плюют на других."
350,"Коляска, бабушка - основа положена. Ну и саму ноги не держат."
351,"Было такое осенью, не мог застраховать машину 99 год, благо хороший человек подсказал, обратиться в страховую где до этого страховал машину, в продлении страховки они не могут отказать. На счёт недавно купленного авто уже тяжелее будет, если только сумму на 2-3 тыс не увеличишь"
352,"[id49906633|Алексей], в пролонгации страховки вполне могут отказать"
353,"Недавно застраховала 1991 года,правда ценник ""приличный"""
354,Сравни ру?
355,"Вот пример! А они камеры хотят запустить. Сначала пусть разберутся со страховыми организациями и внутренними правилами, которые очень часто далеко от реальность!"
356,"2012 не хотят страховать, не хотят и не надо...."
357,"Пиши заявление в страховую с просьбой застраховать авто, прикладывай полный пакет документов, в течении месяца обязаны застраховать. Если откажут, пиши в Центробанк, накажут рублем."
358,Я застраховал онлайн 2005 на год. Росгосстрах.
359,Открути номера и так гоняй
360,"дорого обойдётся, дешевле номера не протирать. Предупреждение или штраф. Всяко дешевле, тем более гаишника в городе нынче увидеть - это ""на счастье"", а уж чтоб тормознули - так это вообще редкость)))"
361,"2008 тоже не хотели страховать. Патом через знакомых сделал, но прям приличный сумма"
362,Ни разу не было проблем со страховкой.
363,
364,Коллабс одедджечный
365,"Такая же ситуация в 38. Вонь + грязь ,как в общественном туалете."
366,Купите себе автобус и ездите на работу!
367,😄смешные...
368,"Скажите спасибо что они вообще на рейс выходят.. Я сегодня ехала 5 трамвая.. Это жесть.. Там тонна краски под ржавчиной.. Я думала после каждой тряски трамвай просто развалится... 21век .. А маршрутные автобусы и тоамвая как после 45 .. Эту страну реально нельзя победить. Мы бессмертные  А то что салон грязью порос. Это норма... Посмотрите что творится на улице... Народ не на руках ходит.. А так, как у нас маршрутки резиновые .. Значит это норм.. В час пик битком,там не только ногами будут вытерать салон.."
369,"Нафига мыть, сами куртками оботрëте всë"
370,"Спасибо хотя бы за то, что их вообще пустили. А грязь пусть будет это лофт."
371,"Лифт отмыть не могут, а жаловаться мастера, одни жалобы от населения, отмыла и пости потом что для людей сделала"
372,Не нравится ехай на таксомоторе
373,Скрытая (или не очень скрытая) реклама MaLiNi😏
374,"Можно и стэлу барнаула сфоткать и про весь город так написать, с утра лёд вечером потоп"
375,"да нафиг вы нужны руководителю, главное чтоб деньги приносили, а вот если куй забить и вообще не покупать там ничего, вот тогда руководятель задумается."
376,"Да практически около каждого магазина, сбербанка, почты, такой лед"
377,Раскладушка мешает идти)))
378,"Лёд почти везде,не покупать не у кого,ничего до лета🤣🤣🤣вы реально ё....."
379,"Вы камеры видел,как выглядят то?"
380,Хочешь сказать это не камера?
381,"[id628866667|Иван], нет"
382,"[id770047840|Ленивый], камера это"
383,"[id770047840|Ленивый], а что это тогда ? Пожарная сигнализация 🤣🤣🤣🤣"
384,"[id770047840|Ленивый], это камера зайди и посмотри"
385,"[id770047840|Ленивая], сам то хоть камеры видел, шары разуй."
386,Вообще то запрещено.
387,Чтобы наверно магниты не снимали🤣
388,"А у тебя там хоть есть, на что смотреть-то, наш читатель? 🤣"
389,Бесы наслаждаются видами... 🤣
390,Труханы твои смотрят
391,"Покажи, что имеешь. Пусть завидуют.."
392,"Люди придумали маркер в редакторе фото в 1867году
Люди до 1867 года:"
393,"Та запросто, у некоторых есть шанс стать звездой узбекских чатов.😉"
394,Совсем что ли этот Простор?Зато охранник смотрит и дрочит🤣если женщины белье мерят😄
395,"так это же охранник, что ж ему ещё от скуки делать? Лизать не может же😂😂😂"
396,"[id41037914|Роман], 🤣🤣🤣🤣🤣"
397,"Ну-да ну-да, верим. Надеюсь у вас там всё развалится. Лишь бы всё застроить своими муравейниками"
398,Шедевралити👏. Чутко прислушались к мнению граждан горожан🤦‍♂️🤣. Так держать✊🏼так им и надо. Бидон спонсор стройки🤠✋🏿😉
399,Ну ну...срубят ваш сквер к Х У Я М в итоге
400,А документально этот бред сможете подтвердить?
401,Свежо предание...
402,🤦
403,И какое оборудование планируется поставлять из Индии?
404,"[id487599625|Константин],  индийское, скорее всего"
405,"[id173258439|Латышев], умный?  Не льсти себе. Если бы и правда был умным, то знал бы, что Индия не очень то и сильна в машиностроении."
406,Самим то сделать никак?
407,"Пипец просто, оборудование из Индии. Индия может производить,🤔"
408,"Раньше позволяли себе действительно передовое- немецкое и т.д., теперь рады уже индийскому. Стали разбираться и в этих сортах. Казалось бы- а что случилось? Путин говорит, что все только лучше стало, он же не может врать, поэтому ждем взлета производительности."
409,Молодцы!
410,👍
411,"Вся Россия, безусловно."
412,
413,"Молодцы, гордость наша"
414,За убийство меньше дают 🤦‍♂️
415,"Ну в магазине же ледоходы и фонарики есть. Что ещё надо? Лишь бы поныть. 
Побудьте на месте солдата хоть немного на Аллее Победы."
416,🤡
417,Гуляй дома
418,Нефиг ночами шариться)
419,Кто же все фонари перебил? Может руки начать отрубать за порчу общественного имущества? Тогда все в целости будет.
420,"Что за глупые комментарии? Получается, что большинство оправдывает тех ушлепков, которые это сделали! Автор права, очень больно смотреть на то, во что аллею превратили. И администрация не может к каждому столбу полицейского приставить, просто людям нужно быть людьми, а не быдлом!!!"
421,"Эх, такую аллею хорошую сделали для людей... Не ценят у нас ничего, поэтому и делают для нас только необходимый минимум"
422,"Не один магазин 
не проявляет заботу о покупателя, не посыпает гололед ни солью, ни антигололедом, полагаю, что за несоблюдение техники безопасности, владельцев магазинов нужно штрафовать, что думает на эту тему администрация г Барнаула не понятно...."
423,"[id267564019|Наталья], согласна полностью, маленькие магазинчики ещё кое-как чистят, и ни одна Марийка не убирает лёд, около сбербанка, посты не пройдешь. Штрафы давно выписывать надо."
424,👍👍👍👍👍👍👍
425,👏👏👏
426,Запад все равно нам завидует!!
427,Вон хоть воду кто-то откачивает))
428,"Если вы живёте в ""элитном посёлке"",то уж скиньтесь всем элитным населением на трактор для решения вопроса 😂
Живу хоть и  не в элитном посёлке,но проблемы такие же,по 200₽ с дома  наскребли😂"
429,"[id314927722|Ксения], да какой он элитный, это выселки с Алтайки"
430,"[id311297217|Внук], я просто живу не первый год за городом и из года в год одни и те же проблемы...тает снег,проваливаются улицы,топит участки...
Уповать на администрацию можно,но мы же не дети далеко и решать проблемы должны уметь самостоятельно..."
431,"[id314927722|Ксения], козе понятно"
432,"[id314927722|Ксения], на крайний случай оставь авто где дорога получше,пока не стает,походи пешком.нет,бьют днище,но лезут"
433,в частном секторе всегда люди сами решают свои бытовые проблемы. на каждый участок даже всевышний разум техники не напрвит
434,Да везде такая жопа
435,"Элитный поселок🤣🤣🤣🤣
Он таковым был лет так 20 назад, а сейчас окраина"
436,"В центре так же, кст"
437,"Ты, элита, душу кричать научись грамотно хотя бы. Элитная недоучка."
438,"Вот это насмешили. Элитный поселок 🤣
Кто ж вам элите должен на чистку скинуться? 🤣"
439,"Крик души,😂 крик души 😂 вы серьезно 🤣🤣🤣"
440,"Бедняга,😂😭😭😭"
441,"А страховщиков кто нибудь будет штрафовать. Как авария, то обязательно подстава. Суды уже переполнены делами аварийщиков. Зачем тогда страховать свою машину, когда тебя же и обвинят в подставах.. Мало того, что эти липучки не выплачивают деньги, та"
442,"К сожалению, по  ОСАГО без суда получишь только уши от слона!"
443,"Так ещё и обогащаются за счёт людей. Помоему проще штраф оплатить, чем этих присосок кормить."
444,"[id688985948|Ирина], 800х30=24000… 24000х12=288000рэ если кешбэк, то 144000рэ в год)) и в правду проще штраф платить))"
445,"[id33851485|Евгений], до смешного доходит. Отдаём деньги страховщикам, а в случае аварии взамен ничего. Только обвинения. И в окончании ремонт машины за свой счёт. Вопрос напрашивается, а зачем страховая нужна."
446,"[id688985948|Ирина], оформите жалобу письменно в 2х экземплярах и на Молодежной,38 у Вас примут на входе в окне"
447,"[id179713301|Татьяна], спасибо"
448,"[id33851485|Евгений], ты каждый день нарушаешь что ль?"
449,"[id33851485|Евгений], только минимальная страховка будет в районе 38 тр ..."
450,Все законы против людей.
451,"вся эта ипедерсия с Европы пришла же с европротоколами, в рот им всем кило печенья без запивона))))"
452,Рамки перевëртыши наше всë
453,"[id311297217|Внук], 1,5 года пешком ваше всё))"
454,"[id33851485|Евгений], это ещë доказать надо"
455,"[id311297217|Внук], наивный человек)))"
456,"[id33851485|Евгений], ГАЕР детектед"
457,Начните принимать законы за действия и оценку ущерба страховщиков
458,"А если не страхуют , что делать ?"
459,"[id132392086|Владимир], молиться."
460,"[id132392086|Владимир], за 1,5м до окончания, полиса, написать заявление в любую страховую с просьбой застраховать авто… потом прийти через месяц и спокойно застраховать автомобиль……"
461,"[id132392086|Владимир], еще как вариант искать где застрахуют, сам сталкивался с этим, те кто отказали, жалобу в ЦБ накатал по форме и в эти ублюдские конторы не пойду больше"
462,Правый руль не страхуют  когда  уже  их накажут....
463,"[id64458904|Коля], когда руль будет в соответствии с техническими регламентом эксплуатации тс на территории РФ."
464,"[id260162859|Anton], где  такой запрет официальный ? чтобы были отказы  официальные ? Что-то я не слышал  чтобы руль запрешали  в рф"
465,"[id64458904|Коля], а не кто не запрещает владеть , просто страховщики сцуко так отвечают, а официально бумаги не дают."
466,"[id64458904|Коля], а техосмотр проходил?"
467,"[id260162859|Anton], ещё  нет через  месяц буду страховать и проходить  техосмотр.  Друган застраховать не может  тоже  ."
468,"[id260162859|Anton], в нем тоже проблема?"
469,"[id64458904|Коля], не знаю, поинтересовался просто."
470,"[id64458904|Коля], правый руль королла 1998 года, застраховал но с трудом 🤷‍♂️"
471,"[id64458904|Коля], все страхуют"
472,"[id260162859|Anton], а кто запретил, ты?"
473,
474,
475,"был ещё видос, где такую же треногу гaмнoм облили)))"
476,Вы же в прокуратуру это тоже отправили?
477,Кого просите разобраться? Интернет сообществр?
478,Теперь каждый день будут посты от очередного жителя Южного с жалобой на лёд на дорогах? Для жителей Южного поясняю - такая картина дорог сейчас ВЕЗДЕ 👌
479,"Доброе утро! Письменное коллективное обращение собственников квартир дома по пр. Дзержинского, 13, находится на рассмотрении службы госжилнадзора Госинспекции края с 10 марта. Жители сообщили об отсутствии должного ухода со стороны УК за придомовой территорией и внутридомовой вентиляцией. Однако проблемы отопления квартир и перерасчета за коммунальные услуги в этом обращении не указаны. Для разрешения этих вопросов рекомендую Алене обратиться в Госинспекцию края с письменным обращением через личный кабинет в ГИС ЖКХ, направить письмом по почте или доставить обращение лично по адресу: пр. Ленина, 7 в г. Барнауле, 656043. Сообщение в соцсетях или направленное по электронной почте не является основанием для проведения проверки деятельности УК и принятия соответствующих мер надзорным органом. 
Кроме того, обратите ВНИМАНИЕ, на то, что при обращении в аварийно-диспетчерскую службу УК нужно оставить заявку, которую диспетчер обязан зарегистрировать, либо направить УК обращение через ГИС ЖКХ, почтовым отправлением или принести лично. Компания обязана рассмотреть обращение жителей не позднее 10 рабочих дней. Если УК бездействует - жалуйтесь в Госинспекцию края или органы прокуратуры. 
Напомню, что собственники дома имеют право по решению общего собрания сменить управляющую компанию!"
480,👍👍👍👍👍👍👍👍
481,Браво!!!
482,Вперед плямяшка
483,"Ну а с кем же ещё сотрудничать, не с Афганистаном же...."
484,"с Ливией, Палестиной тоже ведь сотрудничаем"
485,"Интересно, в СМИ пишут что Индия от нас отвернулась, поддержала санкции против нас, а мы их в жопу целуем 🤔"
486,"Опять напрашивается вопрос. Почему люди не делают то, за что им платят деньги?

Зачем нам навязали УК. Если они не хотят работать за наши же деньги.

Почему нет управы на них?"
487,"[id2345863|Марина], тоже очень интересно знать. Пока, наказать не начнут рублём, так и будет."
488,"[id222922293|Елена], если администрация города ничего не может им сказать. О чем речь. Тупо навязали УК и тянут с населения деньги. Превращая жилой фонд в руины. Который расселяют 20 лет"
489,так это сейчас везде такая картина
490,
491,"Возле каждого здания так сейчас, по всему городу, ходить совсем не где."
492,"Ребята,!!!! Это Сибирь!! Вы забыли наверно , где живете ???? Это  бывает каждый год! Чему вы удивляетесь??? И возмущаться не  надо.!!!  В таком случае уезжайте на юг жить !!!"
493,"Так они же п*доры тупые, пох им что там нельзя свою корыту ставить, прикорми птичек на этом месте, будут ставить, сыпь пшено на капот)"
494,Пару раз яйцо сырое скиньте и проблема решена
495,"[club100760107|Чёрное и Белое Барнаул], здравствуйте! Как нам пояснили в администрации Топчихинского района, главой администрации сельсовета направлен руководитель МУП «Чистая Топчиха» для осмотра территории. 
Работы по очистке водосточных труб на общественных территориях проведены в начале марта. 
Жителям необходимо также заблаговременно принимать меры по очистке прилегающих территорий от снега и отводу талых вод от усадеб. 
МУП поручено наблюдать за ситуацией."
496,Твари !!!!! Насколько надо быть таким уродом .....
497,"Хорошо, что рядом проезжал Егор. Надеюсь он возьмёт собачку себе. Своё спасение она запомнит на всю жизнь. Найти бы этих живодёров и так же..."
498,Не люди. Сердце кровью обливается 😢.
499,"[id659182491|Мария], скоро и с людьми так же будут делать, растут ублюдки детки алкашей и нариков."
500,"[id554654918|Иванна], как раз наоборот живодёры в основном из благополучных семей."
501,"Егор, дай Бог тебе здоровья и благополучия. Ты настоящий Человек!"
502,
503,Гора сразу видно
504,😩😢😭🤧😜
505,Зима пока👋😔
506,Прощаемся? Рановато! Еще месяца полтора будет такая фигня: днем маленько в плюс - ночью дубак.
507,"Да потому что наша власть мамоне служит ,а не народу."
508,"[id543015882|Евгений], так нет народа то!"
509,"Ну так, чей проект то.. Хозяин решил дом построить😁"
510,"[id77528953|Константин], а откуда у площади на которой проходили общегородские мероприятия хозяин?"
511,"[id218418432|Ольга], а я не про площадь говорю😁"
512,Без взяток не обошлось.
513,"Потому что две высотки будут смотреться как рога к зданию администрации в определенном ракурсе с проспекта Ленина, наверное... Но это мое мнение. Ну, стройте, чтож"
514,"[id557825603|Наталья], слабачок в здании"
515,"Да че мелочиться. Давайте ещё в хренам снесем всю гору да застроим её высотками. Будет у нас собственный  москва сити. А почему бы и нет. У нас жить правда там не кому будет, но ничего, зато муравейник процветает.
Всё для ""людей"".
Не в том направлении двигаются. Построить современные школы-нет, облагородить парки-нет, создавать блогоприятную среду - нет."
516,"[id747171656|Богдан],"
517,"[id6505356|Павел],"
518,"[id747171656|Богдан],"
519,"Они как раз в том направлении двигаются - в направлении собственной выгоды. Был такой анекдот: ""В соответствии с приказом партии, с завтрашнего дня люди начнут жить хорошо. Список людей смотри в приложении №1"". Теперь он более чем актуален и партию эту мы все прекрасно знаем. Она уже больше 20 лет ""ведет нас в рай""."
520,"[id747171656|Богдан], гору не трожь, пусть хрущобы сносят, у них срок эксплуатации давно вышел…"
521,"[id171494117|Наталья], если гору не трогать, они в Ленточный бор полезут. Выгоним из Ленточного бора - полезут в парки. И так по кругу"
522,"У Ракшина на всю администрацию денег хватит ! А где деньги , там всё и решают ! Отстаивайте люди свою позицию ! В этом месте должна быть зелень и сквер 100 %! В Москву пишите , в Человек и Закон , главное придать огласке"
523,"[id204847440|Татьяна], если у него так много денег, значит надо протестовать до последнего! Протестовать до тех пор, пока деньги у него не закончатся! Народ весь не купишь!😁"
524,Генералу звоните
525,шахматный клуб открыт на ул. советской
526,ЖД вокзал тоже снести он старый и площадь есть да авто на куй тоже  и перед администрацией так-же можно человейник за куепыжить в перед 👍
527,"Вместо деревьев кустики-замечательно!хватит уже уродовать город! Зелёных зон не остаётся, летом пекло от асфальта, укрыться негде. Деньги, деньги, ни на что не смотрят! Не нынешней властью сквер закладывался и не им его портить."
528,Ещё  по чаще бы ездили цены бы не было
529,"Человек: выполняет работу так, как правильно
Никита: благодарюблагодарюспасиботебеГосподиблагодарю"
530,Сам себя не похвалишь как говориться🤣
531,"Есть ещё хороший водитель, не русский, борода в пол. Очень вежлив и вождение замечательное. При сдаче всегда говорит пожалуйста. Но таких сори, мало"
532,"[id223999733|Татьяна], тоже часто с ним езжу, приятный"
533,"[id223999733|Татьяна], номер газели запомнили? мне просто попадался такой же, который обматерил"
534,"Ну сори,  рядом небыло"
535,Написал сменщик этого водителя🤔
536,... С уважением водитель газели маршрута 78..😂
537,"А на фото не газель, а ПАЗик🤣🤣🤣"
538,"""ГАЗель"" уже давно стало нарицательным)))"
539,Молодец. Дец какой!
540,Поздравляем!!! Смотрела его выступления. Какой он молодец!
541,Красавчик.
542,"Чем предлагаете убрать лед? мелкой средней тяжести трактора не возьмут, а крупные все месте с асфальтом и дорогой снимут))"
543,"[id572574554|Арсений], у нас вчера такие же катакомбы убрали. Отлично"
544,"Вы что в других дворах города не бываете, каждый второй именно так сейчас и выглядит"
545,"А еще Сухэ- батора 31а невозможно проехать из-за огромной ямы, почему никто ее не засыпет, хотябы…"
546,Сезон весеннего нытья открыт...народ первый раз лужи увидел...никогда такого не было.
547,"Ну это же весна, мы же не в Африке 😂"
548,"Ходи пешком, ломай руки, пиши заяву. Машину драконить никто не заставляет. Ещё вариант - бери лом - делай вещи"
549,Сейчас во всех дворах такая картина.
550,А не только на вашем сухэ батаре
551,"[id436784758|Юлия], Сухэ-Батора. Что по склонениям?"
552,"[id668362989|Никита], ну я так то знаю 😆"
553,"[id436784758|Юлия], в каком классе учишься?"
554,"[id668362989|Никита], а ты? Тебе скучно стало,и ты решил блестнуть русским языком. Да у тебя прям все задатки учителя русского языка я смотрю."
555,"[id668362989|Никита], во вторых, сейчас буквально везде такая ситуация на улицах и во дворах."
556,"[id436784758|Юлия], тут бесспорно"
557,"[id668362989|Никита], и в третьх, а ты мне  с каких ради тыкаешь?"
558,"[id436784758|Юлия], а с каких не должен?"
559,"[id668362989|Никита], вот тебе сколько лет ,что бы мне тыкать?"
560,"[id436784758|Юлия], в этом году 23, тебе, наверное, 32?"
561,Что вы ноете сейчас везде такая ситуация гололед растает все и будет норм
562,"Читаю комменты 🤔человеки, вы ИДИОТЫ? 😤😤😤есть ТСЖ, УК, вы платите за уборку снега, так ТРЕБЙУТЕ!!! Зимой трактора загоняют, а сейчас, что, не сезон?"
563,Красивое)))
564,"Так чё никто из жильцов Южного не хочет дворником работать? Или вы считаете, что жители Потока должны ехать и работать дворниками где-то у чёрта на куличиках?"
565,"[id788550435|Annabelle], да нах*й кому надо, мусорку убирать🤣🤣🤣"
566,"[id765425619|Schwarzer], тогда пускай сидят и не пиzдят👌"
567,"Дворникам платить надо, а жильцы не хотят🤷‍♀️"
568,"[id171494117|Наталья], у дворников зп неплохая 40-45тыщ"
569,А насвинячтл кто?
570,"Хорошая новость. А когда в городе расширять будут? А то во всех городах расширяют, а у нас - нет"
571,"Ну, что ты хотел🤣🤣🤣 у него же старый прадо🤣🤣🤣 а понтов на сотню лямов. 🤣🤣🤣 в ГИБДД отправь, найдут и оштрафуют. У меня так кореша, за не включеный поворотник оштрафовали..."
572,Да и за не предоставление преимущества. 2 штрафа по 500
573,В ГИБДД видео
574,Автор шибко нервный
575,Отправь.. он приедет разбираться ещё к тебе... Там все твои данные указать надо будет включая прописку 🤷‍♂️. За не включенный поворот штраф отменили - с этого года только предупреждение. Непредставление.. тут сложно.. у тебя же левый мигал когда он смотрел 🤷‍♂️ или перестраивался как на БМВ положено :)?
576,"[id17771907|Евгений], не обязательно указывать, ссылаешься на 51 статью Конституции."
577,"[id223082849|Oleg], ну удачи... Сайт ГИБДД ссылку на 51 не принимает. Анонимки не берет. Ради интереса только зашёл проверил."
578,"[id17771907|Евгений], заполняешь на сайте ГИБДД форму, ответ на электронную почту. Из данных только ФИО и электронная почта. Когда вызывают дать объяснение, ссылаешься на 51 статью в части телефона, прописки и остальных данных. Хотя, много раз отправлял видео, ни один не приехал с разборками, мамкины нарушители смелые только в интернете."
579,"Чел на прадике не прав конечно,но автор,зачем так нервничать?Его видно из далека,да и рулём так вертеть ни к чему.Плавно на тормоз нажми и все))"
580,"[id88460893|Иван], 🤦‍♂️"
581,"Че бикаешь , либо бей либо заткнись"
582,"[id509584690|Авто], сразу видно жестянщик работы требует 🤣🤣🤣🤣🤣🤣🤣"
583,"[id454694958|Юлия], конечно"
584,👿опездолка
585,Мог бы и пропустить
586,Зачем столько сигналить 🙄ну догони и выскажи
587,Крайне опасно
588,"[id157153552|Иван], можно в ямку влететь."
589,Будет очень больно если яму поймать и больно и мокро
590,Отчаянный паренек
591,а что здесь смешного (смайлы)?
592,это не велосипед как бы
593,"Так то электровелик, не так уж и сложно"
594,Всё как всегда впрочем
595,Ну бумажке все красиво 😁
596,"Не внушают доверия наши ДОЛЖНОСТНЫЕ ЛИЦА,  начиная с верхушки"
597,"При ЧС соблюдать общественный порядок ,в других случаях его не надо соблюдать ? Бригада разьеснительная в студию (("
598,Куда эвакуироваться?
599,"[id545922906|Алла], выдернуть шнур, выдавить окно! 🤣"
600,"[id545922906|Алла], или разбить окно молотком!!!"
601,А по какому поводу ЧС?
602,Наряд ГИБДД туда на пару дней
603,"Так везде,где нет подъездов и парковок у сада,во дворах и того веселее"
604,"Бесконечно разнеженные дети стали, раньше по километру и более все пешком ходили, мелких детей в саники-коляску и вперёд!"
605,У нас две школы во дворе 👍
606,Ждём нашествия крыс и чумы.
607,"Вы бы лучше фото знака прикрепили, и мы бы поняли, кто действительно прав"
608,"[id322055611|Алексей], хотя, вообще ничего не понятно"
609,Как вариант снять машиноместо и не будет проблем с парковкой никогда.
610,напиши  👿этой 👿 — опездолка!  паркуйся Zer Гуд!!!
611,"Ну, не научились парковаться еще. Потерпите. Время учит"
612,"Если там установлен знак с указанием способа парковки параллельно проезжей части, то они не ""типо"", а правы. А вы со своей ""человечностью"" идите лесом."
613,"[id67385793|Юрий], они так себе параллельно припарковались)"
614,"[id435404769|Лиза], ну это да. Видимо были в сомнениях🤣"
615,Ставьте на стоянки и проблем не будет
616,"Обычно так ставят машины, когда вечером ждут мужа/жену, чтоб им было где припарковаться, т. е одну машину перегоняют и встают две рядом. Бронь, так сказать."
617,"[id365006008|Ольга], пару царапин и не будет больше брони"
618,Скидывайте снег  и высохнет делайте крышу сами вот и всё ...это наша бывшая упр компания  ...там бабуля хамская на ресепшине ..надеюсь она умерла от геммороя
619,"Прокуратура будет заниматься в том случае, если жилищная инспекция не будет, но обычно до прокуратуры не доходит, так что начинайте с жилищной и обязательно нужно бумагу отказную с УК."
620,"[club100760107|Чёрное и Белое Барнаул], здравствуйте! Информация передана в управление коммунального хозяйства администрации района. Мы вернемся к Вам с ответом не позднее 17.03.2023."
621,"[club100760107|Чёрное и Белое Барнаул], здравствуйте! По информации управляющей компании в настоящее время снег с кровли многоквартирного дома по адресу ул. Юрина, 220А убран. В план текущих работ на 2023 год ремонт кровли указанного многоквартирного дома включен. Работы по ремонту планируется провести в весенне-летний период при благоприятных погодных условиях."
622,весело  там  у вас..
623,ай молодца!
624,У меня вообще не раз ни чистили
625,"[id744876822|Евгений Болшегрудов], здравствуйте. За очистку придомовой территории от снега и наледи отвечает управляющая организация, обслуживающая дом. Именно в УК нужно обращаться с заявкой. Контролирует деятельность управляющих организаций Инспекция строительного и жилищного надзора Алтайского края. Если УК не в полной мере или несвоевременно исполняет обязанности, прописанные в договоре управления, собственники квартир в доме вправе инициировать проверку ее деятельности, направив жалобу в Госинспекцию через личный кабинет ГИС ЖКХ, почтой по адресу: 656043, Барнаул, проспект Ленина, 7, либо доставить обращение лично."
626,Красавцы
627,"А что мой погреб - то не показали, закидал или  нет) Дядя злой такой чистил, я его тормазнула,попросила погреб мой не закидывать, так он взглядом меня нах послал... 🤣"
628,
629,Совсем по охеревали
630,"У нас так же 1 раз в конце февраля почистили и в начале марта как попало, чтоб их так стригли как они работают!"
