,0
623,"[id515779458|Константин], и пожалуйста поясните мне все же - я пыталась но не смогла и в 4 года - как в маленькую дырку розетки в принципе можно втиснуть палец?.. у вас розетка рядом есть? Замерьте обьем дырки. Как палец пролезет? Такие пальцы только у младенцев - а их я исключила."
624,"Теперь я смогу сходить после прививки в баню, со своей девушкой 🙃"
625,"[id571142278|Ярик], от венерических заболеваний нет прививок)"
626,"[id225305761|Анна], а при чём тут это?🤔"
627,"[id571142278|Ярик], иди яичницу делай и сюда скорей выкладывай"
628,"[id225305761|Анна], ахахахаха"
629,"[id571142278|Ярик], это девушка тебе так вкусно готовит?"
630,"[id225305761|Анна], у него рука девушка, если конечно помоет руку"
631,"[id571142278|Ярик], твоя верная девчёнка это правая ручёнка😎"
632,"[id581707545|Чебурек],"
633,А зачем ему на руке мишень нарисовали?🤔
634,"[id571142278|Ярик], (знаю что ирония, объясню для других)
манту, туберкулиновая проба, диаскинтест, определяют по размеру образовавшегося пятна, если размер соответствует нормам, всё отлично, если пятно опухло, значит дело плохо)"
635,"[id609464920|Egor], каждый раз опухало, каждый раз для перестраховки проходили сдачу анализов и прочую ересь, по неделе в школу не ходил. По итогу все хорошо, врачи местные так и не поняли в чем дело."
636,"[id40514492|Станислав], латентный туберкулез. Он дает положительную пробу Манту. Как бы и не опасно для окружающих, но я бы все равно с тобой рядом не встала."
637,"[id66151242|Наталья], спасибо, спидом заразиться не хотелось бы"
638,"[id40514492|Станислав], у меня нет спида, а если бы и был, то он не передается от воздушно-капельно."
639,"[id40514492|Станислав], ахахахаха"
640,"[id40514492|Станислав], у меня та же фигня была. Это что то типа аллергии. Каждый раз проходила круги ада с анализами"
641,"[id40514492|Станислав], хорош😈"
642,"[id40514492|Станислав], у меня тоже такое, это аллергия на вводимый препарат или что-то такое"
643,"[id464172318|Андриана], тоже аллергия. Была на проверках в диспансере. Дали справку об аллергии. Манту делали и потом но больше никуда не гоняли после того как сообщала об аллергии. А ещё как-то один врач (бабулька с опытом) сказала что даже с аллергией можно правильно определить, что мол все равно видно где она заканчивается и начинается аллергия. Просто те кто не могут этого сделать рукожопы без опыта"
644,Разрешите Коноплю
645,"[id294613435|Женёк], она разрешена"
646,"[id19865277|Андрей], это где?
Координаты срочно"
647,"[id452572285|Даниил], фото с геометкой"
648,"Пацаны,прошло 12 лет,когда можно  мыться?"
649,"[id268336759|Ivan], уже смысла нет 💁‍♀️😁"
650,"а что если объявить Россия манта, а манту мочить нельзя, то из чего делаем вывод? правильно нельзя по военным нашим стрелять"
651,"[id341436578|Алексей], потому что сами исчезнут?))"
652,"[id751541453|Владольф], да"
653,Наконец-то…
654,"Ещё 20 лет назад в школе говорили что мочить можно,главное не чесать и мочалкой не шоркать"
655,
656,Стоит играть?
657,"[id628821994|Alexey], попробовать стоит. Как никак новые ощущения (возможно) и др. мнение о игре."
658,тут вопрос дадут ли тебе доступ в бета)
659,"[id638919164|Alexey], дали доступ , интересно но не допилено , это будет как кс 2012 года , по ходу дела будут допиливать"
660,"[id656505083|Xdeal], ачо в чем прикол, как получить?"
661,"[id309282511|Лёша], ну там факторов много , сколько в кс играешь , вообще фактор доверия valve к тебе , я играю в кс го с 2012 , она выходила в дисках еще , снимаешь сдишку и там ключ активации , она тогда еще в бете была , а так в целом выслуга лет , фактор доверия , и сколько часов наиграно в кс"
662,"[id656505083|Xdeal],  приду домой, и если эти чурки за 3к часов и 5 лет игры на одном акке не дадут доступ, я найду и обоссу Габена"
663,"[id309282511|Лёша], 😂😂😂 у меня 10 лет дали вот"
664,"[id315610948|Vadim],"
665,"[id309282511|Лёша], дали ?"
666,"[id656505083|Xdeal], не)))"
667,Графон говно
668,"[id89836234|Алексѣй], а сейчас он как будто 10/10"
669,
670,
671,"Ниче нового крч, как была говной так и осталась"
672,"Показать старые кадры, но сказать что засунули новые технические функции - гении маркетинга"
673,"[id97216394|Артем], гений маркетинга, покажешь на пальцах чтобы любой с 1 взгляда увидел разницу между саб тикрейтом, и серверным? Это нетворк"
674,"[id563480618|Vladimir], если нет разницы зачем оно надо? ))"
675,"[id459471408|Ильхам], чистый код"
676,"[id454640849|Yaroslav], ну а разницы же не видно. Это как чистая комната в которую ты не заходишь"
677,"[id459471408|Ильхам], мда, я тебе такой длинный коммент писал"
678,"[id563480618|Vladimir], я рофлю, возможно в будущем новый движок даст новые возможности"
679,Ничего не поменялось. Дурдом.
680,"[id505478876|Crimea], а что должно было поменяться?)"
681,"[id572710188|Иван], если посмотреть на тот же Battlefield 2042, есть к чему стремиться. Даже до Sandstorm, контре очень далеко. Как была кирпичом, так и осталась"
682,"[id505478876|Crimea], поменялось очень многое"
683,"Если бы кс была как sandstorm, это была бы уже не кс"
684,"[id505478876|Crimea], не знаю с чего вы решили, что они должны сделать другую игру. Это просто переход с одного движка на другой. Никто вам не давал обещаний, что они поменяют ее полностью"
685,"[id505478876|Crimea], игра соревновательная с киберспортивной дисциплиной, что ты хочешь от обновления? Этой обновки вполне достаточно, если бы надо было, валв сделали уровень хл: аликс, если не больше"
686,"[id227129262|Анатолий], согласен"
687,"[id409309183|Marat], я всё прекрасно понимаю, сам в КС имею опыт 21 год. Просто сам факт тоже самое происходит с ВАЗ, так для сравнения. Многие автопромы боятся штамповать авто будущего или концепты, что они останутся непонятыми."
688,"[id505478876|Crimea], согласен, сейчас многие компании топчутся на месте, боясь что либо менять, эпл к примеру"
689,"[id505478876|Crimea], забавляют такие нытики)"
690,Зачем?
691,Античит и баланс система такая же останется?
692,"[id596154747|Тархун], конечно да! Еще и авп бафнут на прострел всей карты"
693,"[id485200745|Иван], кайфули. Значит побью свое время в GO(7) часов"
694,"[id596154747|Тархун], vacnet в разработке"
695,"[id510428151|Вадим], а баланс вроде уже поправили"
696,"[id510428151|Вадим], в разработке уже 5 лет, но в разработке)"
697,
698,"[id754370818|Maxim], позорище"
699,"[id779846109|Vitalii], отдыхай"
700,"[id754370818|Maxim], отдыхаю, а ты позорище)"
701,"[id779846109|Vitalii], отдыхаешь, отдыхай"
702,"[id779846109|Vitalii], ты продукт и фрукт"
703,"[id754370818|Maxim], прошу разработчиков пофиксить  данного бота, сломался."
704,"[id779846109|Vitalii], только что от туда, разрешили назад"
705,Продам аккаунт с бето тестом кс2
706,"[id244199722|Artem], хахаха как только зайдешь с нового компа ,бан прилетит"
707,Чернобыльский ребенок ✨
708,"[id528532924|Денис], я думала твой."
709,Уже там 40 лет лежит
710,"[id67855976|Артём], какие без ответственные родители, за это время их ребёнок успел вырости и спиться, а коляску так и не сменили.."
711,"[id669400386|Muradbe], на чё скидки е6анашка?"
712,"[id67855976|Артём], прям как Илья Муромец. Тот правда 33 года на печи пролежал, парализованый. А потом исцелился, и совершил много добрых дел. Сейчас и этот проснётся, исцелится, вылезет из коляски, и как начнёт добрые дела делать"
713,"[id585564928|Сергей], и начнёт печень добивать"
714,Нужно позвонить в органы опеки
715,Сволочи. Мать наказать😡
716,"[id201716789|Данил], da blat"
717,"[id201716789|Данил], за что? Коляска с помойки."
718,
719,Спят усталые игрушки
720,
721,
722,"[id285784415|Даниил], спят усталые братушки сижки спят ,одеяла и подушки слышь еб@ть ,даже сказка барогозит ,за базар свой не вывозит ,зенки закрывай ,дай касарь"
723,
724,
725,Лет на 60 оставили
726,Пролетело время
727,Как же быстро растут чужие дети..
728,"[id335257675|Гриша], и спиваются"
729,Какая крепкая и качественная конструкция коляски👍
730,
731,"[id787036856|Dobroe], ситуация - 🥰"
732,"[id787036856|Dobroe],"
733,"[id787036856|Dobroe], музыка 🥰 
Ситуация 😍"
734,"он думал, что его по головке погладят после такого?✨"
735,бархатные тяги ✨
736,"[id528532924|Денис], 😆🤣 ска убил ☺🤣🤣🤣"
737,Абобус
738,Что за трек
739,"[id60159808|Илья],"
740,"[id331717668|卂人乇长匚卂卄丑尸], спасибо добрый человек"
741,"[id60159808|Илья],"
742,Всех пранкеров надо так
743,"[id32174884|Александр], в зависимости от самого пранка, есть же нормальные и безобидные"
744,"[id30198298|Лёха], к примеру какие?"
745,"[id416322729|Роман], ну щас не вспомню, но были такие"
746,"[id30198298|Лёха], я просто видел одни только на подобие такого, что на видео. Где кто то кого то задевает, обливает, пристает, угрожает, и все такое. Ни разу ни где не видел, к примеру, что бы кто то с балкона на прохожего скинул  медведя кинул, крикнув это пранк 🤣"
747,"[id416322729|Роман], например этот"
748,"[id30198298|Лёха], а ну типо таких, это не пранки, а просто смешные розыгрыши 🤣Помню видео было, где человек заходит в био туалет на улице, и группа ребят, вокруг этого туалета, ставит шатер, стол и люди типо сидят на переговорах, человек выходит из туалета и ахуевает 🤣"
749,"[id416322729|Роман], пранк это и есть розыгрыш"
750,"[id30198298|Лёха], да это понятно, ну это смешно... А вот что смешного в том, что левый чел толкает на улице простого человека который идёт по своим делам, и ждет от него реакции..."
751,"[id416322729|Роман], я не говорю что именно этот смешной"
752,"[id30198298|Лёха], ну в основном все подобные это просто издевательство... 
Лучше бы они тогда уж благотворительностью занялись что ли... Сняли бы как типо, ""нашел на улице бомжа, одел и накормил его"" вот уже другое дело, хоть посмотреть можно.. А это, бестолковая трата времени. Сами его тратя впустую, так еще и у других людей его забирают"
753,Пранкеры-самое бесполезное и токсичное отребье.
754,"[id26118115|Стефан], Просто насмотревшись одних идиотов с Ютуба, которые получили популярность за счет таких панков, они думают что смогут так же, привлечь к себе аудиторию и начать зарабатывать 🤣 Один уже заработал себе гематомы на лице 👍"
755,Дал дал ушёл😆😆😆
756,А в чём пранк то???🤔
757,"[id571142278|Ярик], Реакции ждет на то что толкнул🤷‍♂"
758,"[id692783286|Всеволод], ну и получил реакцию 🙃"
759,"[id571142278|Ярик], ну да😁"
760,"[id571142278|Ярик], хз... Выебнулся сам на сам?"
761,"[id20539890|Виталий], завали"
762,"[id401786135|Руслан], чего тебе завалить? Могу за воротник.... Лучше сам заволись"
763,Чурка не русская
764,"[id401786135|Руслан], да ты хуеплëт... Точно. Я тебя узнал."
765,"[id401786135|Руслан], в автоматики до сих пор играешся?"
766,"Еба, чел слился и пошёл искать пруфы на странице ахахахахахахахахахахахахахахахах"
767,Туда его
768,"[id638366579|Chou], куда?"
769,"[id682914835|Artem], туда"
770,"[id675089337|Ksenia], куда туда?"
771,"[id682914835|Artem], ТУДА"
772,
773,"[id547395120|Тимофей], шизик"
774,"[id547395120|Тимофей], страна здесь при чём?😂"
775,"Вы, ребята, не особо знакомы с понятием юмор."
776,Мегахорош
777,надо сначало фильм посмотреть а потом уже судить о фильме
778,Хороший?
779,"[id688762712|Trilateral], я ещё не смотрел. поэтому и не критикую в отличии от этого мужика"
780,Да тут боты просто ж
781,"[id1049242|Сергей], он критикует за неканон. Посмотри классическую русалочку, и всё поймешь."
782,"[id319024535|Михаил], да про любое произведение можно снять как хочешь кино. с чего его должен кто то снимать как по канону. тех же Мушкетёров версий штук 20. он мюзикла снятого в СССР до более боевика уже современных. и всем понравилось и то и то. про эту ""русалочку"" вообще отдельная тема ибо не правильный перевод на русский ещё со времён СССР. Русалка это вообще девчёнка с ногами. а девчёнка с рыбим хвостом переводится как ""морская дева"". но никто из русско язычных же не орёт что не по канону уже больше 100 лет им перевели не правильно"
783,"[id1049242|Сергей], изначально шла речь о ремейке русалочки. В конце концов, где логика?) Она под водой загорела? Или на осьминога наткнулась, который чернилами плюется? 
Перечитай пост, и если есть желание разобраться в ситуации, то поймешь, что тут другое."
784,"[id319024535|Михаил], с чего она должна была зарореть? Это же не загар а её кожа темного цвета"
785,"[id1049242|Сергей], темный цвет кожи обусловлен условиями, в которых проживают/проживали данные люди. Для того, что бы кожа на солнце не сгорала. И так, де логика? 
Считаю мужика с поста абсолютно правым. Гнут повестку абы было"
786,"[id319024535|Михаил], да кто угодно может играть. Черные играть белых. Белые черные. Также и с азиатами. Куча фильмов азиатских переснятых как ремейк в сша где играют совершенно не азиатские актёры"
787,"[id1049242|Сергей], разные мотивы. И для чего собственно это делается"
788,"Ну Высоцкий же сыграл арапа, почему никто не возмущался?))"
789,"[id670746503|Лариса], так он под него гримировался. А вот в ""Великой"" проЕкатерину Вторую ни графа Ростова, ни графа Орлова под русских (то есть не чернокожих) актеров загримировать не удосужились..."
790,
791,просто в демократических странах борются за равные права всех расс!
792,"[id662416839|Ольга], черные, женщины и люди равны, я всегда это подозревал."
793,"[id662416839|Ольга], и в итоге какой-то ""живой щит"" от критики... При этом в России напишут как есть - фильм дерьмо и всем Будем плевать на попытки парировать рассказами про расизм."
794,"[id662416839|Ольга], и вы в это верите? Современные чёрные, как и меньшинства на западе борятся не за равенство, а вот именно что за превосходство. И это касается не только чёрных с их расовой повесткой, это касается и фемок, и лгбт, так что если ты белый мужчина натурал, то тебя некоторые личности могут загнобить хотя бы за это, и даже закон не поможет, ибо его представители не станут в это ввязываться, лишь бы камнями не закидали."
795,"[id26598811|Славик], эм, не только в России говорят, что фильм дерьмо😁"
796,"[id662416839|Ольга],"
797,"[id662416839|Ольга], Как бы ок, но это не канон 
Осуждать фильм из-за того что там темно кожая вместо белокожой это нормально, так как люди хотели увидеть каноничный мультфильму фильм а тут такое
Осуждать за не канон - не рассизм"
798,"[id662416839|Ольга], вот это борьба 😂"
799,"[id321332716|Кирилл], А ты хорош"
800,"[id662416839|Ольга], только от этих равных прав белые тоже страдают"
801,"[id662416839|Ольга], у них там белые хуже чёрных"
802,выдал базу
803,"[id677202852|Miles], че"
804,"[id91876960|Евгения], ниче"
805,"[id91876960|Евгения], письку в рот через плечо."
806,"[id321332716|Кирилл],"
807,"[id506748024|Антон],"
808,"[id91876960|Евгения], ниче, нормально общайся"
809,Как же он хорош в своем высказывании!
810,"[id791499674|Anthony], пошел на#уй, педофил"
811,"[id222325226|Сергей], позитивный чел, добрый"
812,"Первые люди вышли из Африки!  Потом распространяясь по земле они сначала отбелились, а потом у части из них пожелтела кожа и сузились глаза.  Поэтому чёрный цвет у людей натуральный!"
813,"[id306958581|Mikhail],"
814,"[id651110192|Константин], ну, фактически, он прав. Первые люди действительно вышли из Африки и их первоначальный цвет кожи - чёрный."
815,Негры на первобытычах получается?
816,"[id599854084|Гена], это его предок, если что"
817,"[id599854084|Гена], когда негры вышли из Африки, там было холодно, потому и вышли. Вышли белыми, чёрные остались в Африке и теперь жалеют, что тогда не вышли вместе с другими. Вот и лезут в те места, где белые негры обосновались, в Европу, например!"
818,"[id306958581|Mikhail], это уже 100 раз опровергнуто, это говорит официальная наука(то есть лженаука)"
819,"[id306958581|Mikhail], невозможно стать белым. Стали чёрными, такими и останутся навсегда."
820,"[id495150102|Мухаммадсултан], если с позиций не расиста а науки, белая кожа -это приспособительная реакция за многие тысячи лет для выработки человеческим организмом витамина Д в условиях дефицита солнца в северных широтах.  Кстати чёрная кожа у людей живущих на юге при избытке солнца защищает людей от меланомы и других раков кожи."
821,"[id306958581|Mikhail], я наоборот читал что кожа чёрным всегда остаётся."
822,"[id306958581|Mikhail], индоевропейцы, семиты, негры, дравиды, финно-угры, тюрки, сино-тибетцы и монголо-тунгусы это отдельные расы...."
823,"Какой хороший негр, может завтра не работать."
824,
825,Мне нужна перчатка которая будет анализировать биомеханику моих яиц
826,"[id772916154|Ан], гениально, ты просто гений.👋"
827,"[id772916154|Ан], и чтобы была хорошим собеседником"
828,Несите этому человеку нобелевскую
829,
830,
831,"Стельки будут стоить 20-30 тысяч рублей. Не пугайтесь, обычные индивидуальные ортопедические стельки столько и стоят!
Типа того, только ровно в 10 раз дешевле. (Говорю как обладатель индивидуальных ортопедических стелек)"
832,"[id120075593|Роман], забей, эти новости для тупых путинойдов)"
833,"[id120075593|Роман], дело в том,что такие уже стельки существуют и по крайней мере используются в футболе.Да,они не так распространены,но они уже есть.А тут выдаю это какое какое-то ноу-хау!"
834,"[id120075593|Роман], я комплексую в этой инфузории больше интелекто чем у меня"
835,"Я так понял - изобретены стельки для лошадей, стельки из сыра с черноплодкой"
836,"[id414671526|Михаил], Именно так ивсе, заметь, для нашего с тобой здоровья. Эти студенты, когда-нибудь достукаются!"
837,"Нельзя ненавидеть людей за вероисповедание или за сексуальную ориентацию , но вот картавых мужиков 🤢…"
838,батя:
839,
840,"Ну форд мустанг GT не такой дорогой кста, а другие тачки из длс на компе есть за бесплатно, вот она тупая жизнь консольщиков"
841,"[id381668235|Роман], так пацан на комп аккаунт и продает, на PS нет форзы, это эксклюзив майкрософт на XBOX и ПК))"
842,"[id336887748|Руслан], ну я в целом о консолях, xbox же не комп"
843,"[id381668235|Роман], на пк и xbox аккаунт общий, ты в онлайн игру заходишь через приложение xbox на компе)"
844,"[id336887748|Руслан], а ну ладно"
845,Чо ещё за стикерсы? Сникерсы может?
846,"[id387567193|Ёма], типо наклейки, которые дают в магазине ""Магнит"" от определённой суммы на которую вышла покупка.... Как то так, своими словами.."
847,"[id537892947|Фрэнсис], для чего наклейки.?"
848,"[id58016843|Захар], я так понял, что в развлекательных целях"
849,А я купил новые носки 🙂
850,"[id571142278|Ярик], весна же 🤣🤣🤣"
851,"[id571142278|Ярик], дашь пощеголять пока нульсовые?"
852,"[id571142278|Ярик], Поздравляю с достижением!"
853,"[id571142278|Ярик],"
854,"[id571142278|Ярик], лутанул бабку, купил он, кому врешь то)"
855,
856,"[id17954883|Галина], Весна, обострение"
857,"[id571142278|Ярик],"
858,не жалко?
859,Меняю на 5 пачек стикерсов и острые чебупели
860,"[id133100718|Рина], заверните 2"
861,"[id133100718|Рина], как можно жрать этот шлак🥴🤮"
862,"[id780549329|Дмитрий], Ртом"
863,"[id133100718|Рина], не знаю чебупели, но за еду в KFC очень даже можно))"
864,а можно перевести вторую часть предложения ?
865,"[id780549329|Дмитрий], норм еда"
866,Магнит ? И что там ?
867,Сельский хуле
868,
869,"[id489530612|Dako], таких как ты сажать нужно"
870,"[id489530612|Dako], и МВД, СК лучше бы за распространением детского порно ВК смотрели, меры принимали по посадке тварей этих"
871,Хатаб легенда трекеров
872,"Его дело живет.
Все мои баны в вк тому подтверждение."
873,F
874,Добрый был дядька...
875,Легенда
876,"Xatab, один из тех людей, который не гнался за деньгами. А делал repack платных игр, на которых у нас не было денег. Спасибо за все, вечная память. Repack by xatab😥 ❤"
877,"[id528532924|Денис], и че что он репаки делал?? Он же их не взламывал."
878,"[id96429409|Nick], вообще это по сути и есть взлом"
879,"[id583920186|Пятно], чел взламывали их хакеры. Cpy,  codex, empress и т д. Он просто перепаковывал игры с их кряками и все."
880,"[id96429409|Nick], ок, был не прав"
881,"[id583920186|Пятно], 🙃no"
882,"[id96429409|Nick], Что за даунский вопрос? Да - не взламывал. Но он их доводил до людей. Огромная разница между: крякнул для себя и оставил или раздал сотням тысяч людей, которые помнят тебя светлой памятью. Возможно, кто взламывал и вправду проделали не малую работу, но и он тоже, потому что он делал репаки, долбился с ними, ошибками, которые там были, а потом кучу времени тратил на то, чтобы люди смогли скачать это творение."
883,"[id426068297|Михаил], базированно!"
884,"[id426068297|Михаил], чел, я тебе секрет открою, но и без его репаков в эти игры можно было поиграть. Всегда, на любом трекере есть так называемый scene релиз который дропнули хакеры, которые взломали игру. Единственное что делал репак, это уменьшал размер скачиваваемого и увеличивал время установки, всё.  И да, не одна хакерская группировка после взлома не оставляла кряк себе, он сразу попадал в массы. Так что всю работу для ""людей у которых нет денег на игры"" проделывали хакеры."
885,"[id96429409|Nick], ну, может ты и прав. Просто я знаю, что он тоже не мало работы проделал. Да и не просто так же он заслужил свою популярность в отличии от других.  Его репаки зачастую  были качественнее других."
886,"просто в его репаках вирусов и троянов, майнеров не было, по крайней мере у меня ни разу, а то бывают гении, закинут и рекламу и майнеры и т.д)"
887,Кто это?
888,"[id466271141|Психотропный], пшол вон сопляк"
889,"[id471331534|Igor], ты ничего не перепутал, старина?"
890,"[id471331534|Igor], я же написал ниже, что вспомнил кто это"
891,"[id471331534|Igor], просто в отличии от некоторых я не задрот"
892,"[id466271141|Психотропный], тогда иди обратно, приятель😉"
893,"[id466271141|Психотропный], Найс никнейм"
894,
895,Кто такой Хатаб 🤨просветите?!
896,"[id318887649|Виталий], человек который делал репаки по играм"
897,"[id318887649|Виталий], лучший репакер"
898,"[id590616752|Данила], проще говоря пиратки"
899,"[id108121743|Владислав], найс тайминг"
900,"[id590616752|Данила], ещё стало больше понятней🤣"
901,"[id318887649|Виталий], игры с торрента качал когда нибудь ?  Под названием Repack by xatap"
902,"[id590616752|Данила], а по-русски?"
903,"[id376212128|Николай], да"
904,"[id318887649|Виталий], ну вот дядька этот что платные игры выкладывал умер"
905,"[id376212128|Николай], принял, от души просвятил"
906,"Аа, понял, тот кто на игрульки репаки делал"
907,Вот это нам надо.
908,Борщевик и без этого страшное дело
909,На солнце
910,"Вот вы смеетесь, а в Австралии борщевик размером с крупное дереов уже захватывает континент. Выделяются миллионы долларов на борьбу с ним"
911,"[id623027016|Aly], в выборгском р-не,ервомайское,борщевика как грязи..выше 2 метров"
912,"[id187823446|Сергей], 2 метра это маленький, в Австралии на такой даж внимания не обратят"
913,"[id187823446|Сергей], Волгоград лусше там гавно не растëт и сдохнет под жарой"
914,"[id623027016|Aly], сейчас тебя обоссаными тапками закидают. как меня"
915,"[id560312858|Припять], ему пофиг жара или холод"
916,"[id91876960|Евгения], главное что они ссатся в тапки, а значит боятся"
917,"[id623027016|Aly],"
918,"[id91876960|Евгения], однако его там нет. Это говорю я, житель Волгограда. У нас камыша и сорняков как грязи а борщевика нет, он из-за них не растëт. А в Москве это перввй сорняк его там реально как будто вместо камыша растëт. Да и Москва бомжатник вонючий, Волгоград лучше во всëм"
919,крипово
920,"[id592097873|Иван], крипово это качество в котором ты прислал скрин"
921,"[id280514376|Тимур],"
922,"[id592097873|Иван],"
923,"[id592097873|Иван], 🙂"
924,"[id280514376|Тимур], 😂😂😂😂😂😂😂😂😂"
925,"[id280514376|Тимур],"
926,"[id592097873|Иван], там где учили шутить я преподавал"
927,"[id592097873|Иван], крипово"
928,"[id280514376|Тимур], Это его мозг уже захватил борщевик😁"
929,"[id592097873|Иван],"
930,Хельсинки смотреть в Питер  езжайте и увидите все🤣
931,
932,"походу нейросеть насмотрелось еще Slipknot , прежде чем делать такое"
933,Стремная херня. Всегда обхожу его стороной 😳
934,Интересная задумка для игры the lust of us on Russia
935,я бы вам показал что будет с путинской россией но стесняюсь
936,"[id136457015|Vege],"
937,Так и буханка похожа на Лукашенко
938,"[id204259741|Kusok], Лукашенко вдохновлялся буханкой когда создавал свой образ"
939,как жаль что всем кроме ваты чхать га этот высер игропрома
940,"[id452257755|Хотсоли],"
941,"[id452257755|Хотсоли], так же как и на сталкер"
942,"[id452257755|Хотсоли], как же всем плевать на твой высер🤣"
943,"[id452257755|Хотсоли], забавно узнать в какой-то момент жизни от нн в сети что я оказывается вата"
944,"[id452257755|Хотсоли], ну наше Атомное сердце хотя бы вышло и не получило огромной утечки из за скотства разрабов
А как там дела у Сталкера?)"
945,"[id452257755|Хотсоли], ну ты ой как не прав."
946,"[id318813756|Николай], я в целом согласен, но утечка атомного сердца тоже была, когда какую-то дев-сборку (очень сырую) слили в сеть. Но, тем не менее, она произошла за месяц с чем-то до релиза)"
947,"[id151737383|Ибрагим], не люблю так говорить, но это другое. У сталкера слили сюжет, катсцены, геймплей и прочее, а у Сердца не очень стабильный билд, в который почти никто не играл. Да и до релиза сталкера ещё хрен знает сколько и этот слив успеют обсосать, а АС слили за несколько недель до релиза, когда уже до пиратки никому дела не было. Мол, на кой ляд играть в то, что еле как работает, если через неделю уже полноценный и (что важно!) рабочий релиз"
948,"На Рашке никогда ничего не было своего и никогда не будет, так как даже гвозди сами делать не научились.☝ УАЗ буханка - это копия американского джипа Jeep FC, но это неудобная история для ваты и зомбоящик молчит об этом."
949,"[id740183508|Призрак], рагули повылазили,у вас свет ещё есть что-ли?или вы с хозяйской страны работаете?помойные пудели"
950,"[id98358396|Антон], у них своей соцсети нету, на нашей сидят. Да и вообще не припомню что у них своего есть"
951,"[id121452678|Александр], так у них ничего своего и нет,поэтому и не припоминаешь😏"
952,"[id98358396|Антон], приведи аргументы в чём призрак не прав,а то ведёшь себя как пустолайка подзаборная."
953,"[id646833246|Игорь], тебе что-ли привести?а ты кто?"
954,"[id646833246|Игорь], у нас к примеру своё вооружение,это только один пример который явно показывает что он уже пустослов а ты подпёрдыш беспонтовый!"
955,"О,да ты клиент психушки.Пропади с радаров."
956,"[id646833246|Игорь], ну всё понятно,тебе даже санитары не в силах помочь,понос слов при запоре мыслей,жаль тебя,даунёнок, выздоравливай"
957,"[id646833246|Игорь], как бы во многом не прав насчет того, что «никогда ничего не было». Много всяких вещей появилось в России. Это не отменяет того, что в царское время мода была английская, речь в ходу французская и т.д. Так же не отменяет того факта, что вова угандошил остатки промышленности РФ. Тем не менее в России придумали много чего!"
958,"[id100736726|Лёшка], не отрицаю.Всего лишь нужно приводить аргументы,а не оскорблять."
959,"Игра не оправдала ожидания.Посредственная ,мало разнообразия и много мата."
960,"[id249365677|Большой], зумерок мнение высказал"
961,"[id249365677|Большой], не то что успешный киберпанк с многочисленным матом, отсутствием разнообразия и посоедственным геймплеем. Зато от поляков, верно?)"
962,"[id151737383|Ибрагим], чел харош, унизил сразу 2 раза"
963,"[id151737383|Ибрагим], шо то шо то одно говно"
964,П₽&здаболы
965,аянами рей в мандаринке
966,"[id118827673|Hate],"
967,"[id151737383|Ибрагим], бесспорно"
968,"[id151737383|Ибрагим], база."
969,я хочу такую как аянами рей
970,
971,Ну это же просто ахценно
972,
973,"[id715688132|Anna], понятненько"
974,Бл и как теперь это развидеть
975,"[id482044219|Aleksandr], никак) Весь ми должен знать о Уазе)"
976,Получается тогда это Бухашенко?😂
977,Там в банке ничего не спрятали?🙄 Эти производители Кока колы
978,Рецепт оригинальный🤔
979,а как она выглядит
980,
981,"[id608367465|Артём], да, именно Путин поставляет колу из афганистана, на своей машине"
982,"[id493577499|Владик], у него нет машины."
983,"[id504336475|Хаба], у него танки"
