,0
266,"Думал снова о парковке,а так..."
267,Грохнуть таких.
268,Долб*еб водятел
269,"[id33380071|Андрей], как и пешик... вообще недалеко ушёл"
270,"[id534802763|Виктор], у нас некоторые пешеходы, думают, что их и поезд пропустит, остановится, не то, что машина"
271,"Что такого важного можно искать в смартфоне, находясь на ПП? Гуглить, есть ли на гранте АБС?🤷‍♂️"
272,"[id211278103|Электромонтаж], ровно то же, что ищут в телефоне водители сидя за рулём и обгоняя на ПП под знак 20.
Я сегодня двоих таких видел.
Давно пора штраф выписывать как во Франции: по фотографии человека с телефоном за рулём. И не важно едет или нет."
273,"[id211278103|Электромонтаж], наличие ABS и ESP зависит от комплектации, у этой, скорее всего, нет."
274,"[id765183939|Роман], за использование телефона за рулём итак есть штраф! Вернее заготовка! Вообще что это обсуждать, со стороны водителя - для него есть КоАП и ПДД! А что у нас есть для пешеходов - ничего! Инстинкт самосохранения только, и то не у всех... Получается водитель платит за нарушение рублем и свободой, а пешик - здоровьем, и иногда жизнью! Что кому дороже, выбор за ними! Лично я выбираю жизнь - она одна, как никак!"
275,"[id572574554|Арсений], да видно на замедленной, как при торможении юзом идёт и колесо при этом заблокировано!"
276,"[id211278103|Электромонтаж], на Калине есть. Пусть знают и не ищет ответ 📲📲"
277,"[id447003981|Денис], на этой нет🤣"
278,"[id211278103|Электромонтаж], золотые слова! Золотом же, да на памятники тех пешеходов, что возомнили себя бессмертными и выше законов физики.

Жестоко, но. Водитель сядет и выйдет, а пешеход ляжет и не встанет (при неудачном для него стечении обстоятельств).

Можете теперь хэйтить меня сколько угодно, но факт останется фактом... 🤷"
279,"[id765183939|Роман], похрен какой штраф! Жизнь одна, надо думать головой и смотреть по сторонам! Некоторые пешиходы думают ,что на зебре они бессмертны!"
280,"[id765183939|Роман], а пешеходам поднять штраф минимум до 5т р. А то они сами же о своей жизни не беспокоятся. По правилам пешеход не должен начинать движение пока не убедится что водитель ему уступает"
281,"[id139389495|Сергей], он начал движение когда это было безопасно. И формально по закону и по законам физики. Кстати, штрафа за это не предусмотрено вообще."
282,Они встретились в нужном месте
283,"Ну ясно, что водитель будет виноват, пешеходный переход и тд......но господа пешеходы, с детства втолковывают посмотри налево, дойди до середины и посмотри направо, убедись, что тебя пропускают.....идёт звезда,  в телефон втыкает, как на обочине сохранилась....и пофиг ей, что машину юзом тащит по льду на заблокированных колёсах....."
284,"[id84947487|Юлия], нашла место, где в телефон смотреть."
285,"[id84947487|Юлия], водитель обязан снизить скорость перед пп. И учитывать дорожное покрытие. А он сам в телефоне зависал судя по видео."
286,"[id586055623|Русаков], я не спорю и водителя не оправдываю, но и у пешехода по пдд есть обязанности убедиться в безопасности перехода. Водитель может быть болен, нетрезв, неадекватен, авто может быть неисправно, отказали тормоза и тд...причин в жизни может быть сотня, а вот жизнь у пешехода одна и поднять глаза от телефона может помочь эту жизнь сохранить и не остаться инвалидом."
287,"[id84947487|Юлия], сегодня гололед лютый! Тормозить перед пешком начинала за 200 метров, ABSочка помогала, шипы вгрызались в лёд"
288,"[id586055623|Русаков], да, он козёл и урод, это бесспорно. Но как раз учитывая существование таких и других козлов и уродов, правила дорожного движения обязывают пешеходов перед переходом убедиться, что их пропускают. Этот козёл в худшем для него случае сядет на время, а пешеход ляжет навсегда"
289,"[id84947487|Юлия], выше написал про таких бессмертных... Согласен полностью - порой возникает ощущение, что им жизнь не дорогА от слова ""совсем""..."
290,"[id84947487|Юлия], шла, как царица, свалилась как мешок🤣"
291,"[id84947487|Юлия], ну завтра этот больной, нетрезвый, неадекватный и т.д. въедет другому водителю в лоб и тот погибнет. Что на это скажете?"
292,"[id36724057|Егор], какая связь между вашим вопросом и постом?"
293,"[id36724057|Егор], для того, чтобы этот больной, нетрезвый, неадекватный не въехал в лоб другому водителю, делают разделители встречных потоков, что у нас напрочь отсутствует"
294,У водителя гранты ума 0
295,"Виноваты оба, пешеход в телефоне а водила не смотрит на дорогу"
296,"[id707402345|Дима], виноват водитель! Но в больнице, как ни странно, пешеход... 
Надеюсь, люди посмотрят видео и станут относиться к переходу проезжей части также ответственно, как парень, который шёл следом за девушкой, но смотрел по-сторонам!"
297,"[id707402345|Дима], да тоже в телефоне походу"
298,"[id707402345|Дима], они же все думают раз на пешеходном переходе то безопасно ...забывая о том что погодные условия не позволяют остановить автомобиль моментально! Водила конечно виноват но и пешик мог по сторонам смотреть а не в мобилу-был  бы целее ))"
299,"[id146659606|Олег], ну если ты не можешь остановить машину, заранее видя пешехода, то может стоит права сдать, а машину продать, ибо водить тебе в таком случае нельзя и опасно для окружающих"
300,"[id707402345|Дима], Водила может и смотрел на дорогу , но не учел , что вчера и сегодня разное состояние дороги.. Вчерашние 5 метров торможения , сегодня превращаются в 50 , особенно в местах перед перекрестком или пешеходником , где часто тормозят машины и накатывается лед"
301,"Летают всё ещё на грантах.машина очень легкая.либо не разгоняться по гололёду, либо заранее продумывать торможение до перехода"
302,"[id42272913|Антон], на качественных неевропейских шипах, 175 ширине и правильном давлении нормально она цепляется за лёд."
303,"Уж простите, но пешеход явно из бессмертных, походу.... Редкая(нет сейчас) безалаберность"
304,"именно на переходах и сбивают, не потому что типа маневр завершающий или машину занесло, а потому что считают себя правильными."
305,"[id741990692|Виталий], в данном случае,  в телефоне залипла"
306,"[id741990692|Виталий], да, причём раз в 10 чаще по статистике"
307,"Он на неё специально наехал? Пешеходный переход... Идет пешеход... Что еще необходимо, чтобы остановиться????"
308,"[id556719935|Лариса], лёд под снегом"
309,"[id556719935|Лариса], причём она завершала переход🤦‍♂️"
310,"[id556719935|Лариса], присмотритесь, авто юзом на заблоченных колёсах несёт по льду. Специально? Не думаю..."
311,"[id277079230|Андрей], лететь не надо"
312,"[id84947487|Юлия], Юля не надо оправдывать водителя он виноват полностью он должен учитывать свой автомобиль и дорожное покрытие"
313,"[id277079230|Андрей], вот и надо водителю притормаживать, раз гололед... Знаки для чего висят... Пешеход, конечно смотрел не туда..."
314,"[id586055623|Русаков], если вы глаза свои тоже поднимите, как и пешеход, то в комментариях увидите, что я не оправдываю нигде водителя, а напоминаю обязанность пешеходов по пдд убедиться в безопасности перехода."
315,"[id556719935|Лариса], чё Куку? Лёд на дороге. Наушники вынемайке.....
Щас для всех водила будет виноват,а в чем? Если авто тащит и АБС ТРЕЩИТ"
316,"[id302219401|Андрей], на этом авто нет абс...на видео видно, как зад занесло..."
317,"[id302219401|Андрей], ку ку не Куку... А знак там есть и его необходимо соблюдать... И гололед, как вы утверждаете...А так то, по вам, можно было дальше ехать... Мало ли чего там пролетело мимо..."
318,Где оно...раннее наступление весны??
319,"[id258789376|Сергей],"
320,Погода козёл
321,"[id509584690|Авто], мороз идарас!"
322,Я все жду глобального потепления😬😬😬
323,"Не нужно писать чушь.... Учёные на основе пластов Антарктиды доказали, что погода на нашей планете циклична. Фаза тепла сменяется фазой холода. Влияние парникового эффекта и выбросы фриона, тоже идея так себе.  Хотя для некоторых и цветы стали больше, и жить стало лучше, и небо стало странным цветом."
324,"Наблюдаю сегодня ""глобальное потепление"""
325,"Будем ждать, состояться ли в этом году."
326,"[id39941121|Марьяна], я думаю нет)"
327,Посмотрим))
328,"[id39941121|Марьяна], а если состоиться,то половина групп из заявленного не будет!!!"
329,Тоже увидим. Сейчас загадывать невозможно.
330,"[id39941121|Марьяна], Сплина думаю что точно не будет."
331,"[id179517188|Сергей], мне больше жаль, что не будет Зверей и Луны 🥺"
332,"100 Пудово, нет!!!!!"
333,Лохотрон всеэто!!!
334,"А, ну если Вы говорите, то значит точно не будет."
335,"[id39941121|Марьяна], а у вас есть аргументы, что он точно состоится?"
336,Только у нас могут разогнать всех артистов из страны а потом не возвращать людям деньги за фест который не состоялся )
337,"[id769454110|Вячеслав],  эти артисты сами выбрали свой путь, свалили и поносят Россию. Их никто не выгонял."
338,"[id699749561|Евгений], ахах, ну да) и никто может иноагентами не признавал ?"
339,"[id769454110|Вячеслав], меньше пиндеть нужно было."
340,"[id699749561|Евгений], отличный совет )"
341,"[id769454110|Вячеслав],  тебе то же стоит прислушаться к нему."
342,"[id699749561|Евгений], не думаю что мне нужны ваши советы , и так же не считаю что вы вообще в праве их раздавать"
343,"[id769454110|Вячеслав], да мне нацрать что ты думаешь."
344,"[id699749561|Евгений], отличный ответ )"
345,"[id769454110|Вячеслав], деньги не возвращали организаторы концерта, а не центробанк. Это возможно в любой стране."
346,"[id572082926|Константин], это все должно быть регламентировано , и потребитель должен быть защищен"
347,За такую парашу ещё и деньги платить?
348,"Тоже возвращал деньги за не состаявшийся концерт Linndeman, через чарджбек!!!! Успешно!!!"
349,"Король и шут, зацени у меня) интересные новости узнать не хотите"
350,А администрацию города Бийска не кто не хочет спросить почему так ???
351,"[id596051566|Иван], а при чём тут администрация то?🤔"
352,"[id367745758|Насос], согласование было сними, реклама была по городу! Но некто дальше замарачиваться не стал"
353,"[id596051566|Иван], ну так с администрацией было согласовано только место и дата проведения праздника! Администрация билеты не рапространяла. При чём тут она то!?
Если не поняли, приведу пример. Вы сдаёте квартиру. Квартиросъёмщик решил провести лотерею в съёмной квартире. Сделал билеты и распродал их. Но тираж не состоялся (квартиросъёмщик всех обманул и с деньгами уехал отдыхать за границу). По Вашей логике, обманутые люди должны прийти к Вам и с Вас требовать деньги за билеты?"
354,"А мне всё не могут вернуть деньги за концерт Шина Джихо, потому что ПП по ковиду не отменяют, и я уже даже не знаю, куда плакать..."
355,"[id144596973|Алексаша], такая же проблема. Купила билет на Джихо, как вернуть, не знаю 😭"
356,"[id135925534|Наталья], можем списаться в ЛС и сообща подумать, я завтра с работы могу даже ответами Неоклассики поделиться( и Роспотребнадзора."
357,"[id144596973|Алексаша], можно."
358,"Ребят, новость как то запоздалая. Там считай все кто хотел вернуть, вернули чарджбеком месяцев так 5 назад..."
359,"[id433014341|Владимир], да нет, некоторые до сих пор возвращают"
360,"[id6276429|Кира], Да я не спорю. Просто новость звучит, как будто это первый возврат."
361,
362,а почему отменили этот концерт?
363,"[id780086407|Михаил], а кто их знает. Я смотрю на баннер и мне кажется, что Зеленский на нём)))"
364,"[id780086407|Михаил], орги мошенники"
365,Причина возгорания ?
366,"[id69261125|Олег], причина по фото быта-очевидна, и не важно окурок это был, опьянение или тупость."
367,"[id16479153|Nik], а эл.плитка, возле дивана в зале, Вас не смущает?🤔"
368,"[id69261125|Олег], Лег спать с сигаретой, и кто то поджог кровать."
369,"[id367745758|Насос], меня смущает, думаю хозяев не смущала. Я это и имел в виду)"
370,"[id16479153|Nik], 💯"
371,"[id87836343|Михаил], сами себе хозяева , элементарная техника Безопасности ) но увы , не все ее соблюдают"
372,"[id367745758|Насос], к сожалению это не зал, а обычная комната в малаське"
373,Надеюсь и котейку спасли.
374,"[id160103665|Алевтина], естессно!"
375,"[id367745758|Насос], я то серьёзно спросила"
376,"[id160103665|Алевтина], а Вы лично знаете хозяев квартиры и знаете, что у них есть питомец?"
377,"[id367745758|Насос], увидела лежанку у окна для животного, либо кошка, либо маленький пёсик есть. Знала бы лично, соответственно и спросила лично у них.
Возможно и ошиблась конечно."
378,"[id160103665|Алевтина], а ванночкудля купания младенца Вы не увидели? Или ""котейка"" важнее человеческой жизни?🤔"
379,"Про людей написали, что спасли вообще-то. При чём тут сравнение детей и животных. Наравне важны. Никогда не делю."
380,Пусть все будет хорошо 🙏
381,Надеемся что всë хорошо😢🙏
382,Барнаул
383,Вчера в  Стуково  видела  моя дочь.
384,"ещё фотография, более новая!"
385,
386,
387,"[id20639722|Александр], не смешно"
388,"[id20639722|Александр], зря ты так шутишь браток"
389,"[id20639722|Александр], страшно становится, что за лицами, с виду адекватных горожан, в немалом количестве ходят всякого рода социопаты и дегенераты, и прочая пидэрция."
390,"[id595191499|Дарья], так я не шутил вроде"
391,"[id595191499|Дарья], да это же укробот."
392,"[id20639722|Александр], рот закрой"
393,"[id595191499|Дарья], 🤐"
394,"[id20639722|Александр], вытужила?!"
395,"[id16479153|Nik], чего тебе социофобы сделали? Они ведь наооборот боятся людей"
396,"[id671203567|Ростислав], с социопатом перепутал."
397,"Где и кто ее крайний раз видел? Число , дата , место , время ? Чем занимается и чем увлекается ?"
398,"[id69261125|Олег], никто ничего не знает"
399,"Не может такого быть , не верю."
400,"Конкретный вопрос . Кто ее и когда видел в крайний раз ? Вопрос не сложный , просто подумайте хорошо без паники , спокойно, я понимаю это сложно , но все же ."
401,"Кто и когда с ней крайний раз выходил на связь ? Ветс ап, соц сети ?"
402,"[id69261125|Олег], она в городе была"
403,"[id69261125|Олег], ты что так выясняешь"
404,"Дарья , вы мать этой пропавшей девушки ?)"
405,"[id69261125|Олег],  ты сможешь найти её по хобби?)"
406,"[id69261125|Олег], знакомая)"
407,"[id595191499|Дарья], 🤷‍♀️🤷‍♀️🤷‍♀️человек наверно помочь хочет."
408,найдись живой 😭🙏
409,Наська мы тебя ждем живой 😭😭
410,"[id488444166|Виктория], точно, вернись 😭"
411,"[id488444166|Виктория], а кто это"
412,В сети была в 18:11
413,"[id174754608|Надя], это ее мама заходила"
414,"[id488444166|Виктория], понятно. Хоть бы живой нашлась девочка."
415,
416,Админ прям юморист
417,Он просто попал на темную сторону
418,"Да опять снег валит , только начало таить и подсыхать"
419,"Офигеть какая веселая картинка, прям умора"
420,
421,"[id547163758|Елена], девушка-весна, с длинными ногами, спит себе, спокойным сном…😥"
422,
423,Чето кот в крови
424,"[id161011437|Елена], так весна же! Где-то за кошку дрался..."
425,А мне сегодня 48 стукнуло 😉
426,"Это март в сибири, это нормально."
427,
428,Весна в Барнауле в апреле начинается
429,"[id2940492|Николай], не всегда. Бывает, что и на 9 мая снег пролетает..."
430,"[id367745758|Насос], пролетать то пролетает, но это эпизод, а не тенденция"
431,На улице холод собачий сегодня...о весне е речи нету ...
432,Климат на планете мы просрали!!!!! 🔥🤔
433,Весна:
434,Рановато ещё до весны
435,"Наташа, мы всё уронили🤪"
436,Тут.
437,Заблудилась весна
438,
439,"[id628323401|Настя], если у вас зарплаты не растут то идите туда, где растут, кто вам мешает?"
440,"[id234006426|Дмитрий], вы будто не в России живете"
441,"[id178855493|Жанна], я живу в России, в Барнауле: за последние несколько лет моя зарплата выросла в два-три раза"
442,"[id234006426|Дмитрий], поздравляю вас) но фото свое скрываете)))"
443,"[id178855493|Жанна], для этого вам фото моё зачем-то нужно?)"
444,"[id234006426|Дмитрий], оглянитесь вокруг..."
445,"[id178855493|Жанна], я и говорю: если вам платят мало, как этим водителям скорой, которым дают по 20.000 - увольняйтейтесь и идите на нормально оплачиваемую работу"
446,"[id234006426|Дмитрий], вы так наивны..."
447,"[id178855493|Жанна], в чём я наивен, конкретно?"
448,"[id178855493|Жанна], там алкаш больше 40 т никогда в своей жизни не зарабатывающий ))"
449,"По всей стране проходят митинги именно КПРФ именно по ЖКХ. В Бийске, так похоже, что митинг проходит каждую неделю.
Пермь, Тюмень, Ебург, Каменск.. Такое ощущение, что коммунистам спустили разнарядку дать людям стравить пар через безопасную тему."
450,"[id770092219|Ecet], база"
451,"[id770092219|Ecet], не уже Единая Россия пойдёт, которая подняла эти тарифы. 🤣"
452,"[id770092219|Ecet], пар через безопасную тему? Извините, но это легальная и в чем-то полулегальная борьба, через обращения, акции и прочее.

Это способ скооперировать народ, важно только в правильное русло ли"
453,"[id558117391|Фёдор], ЖКХ, цена билета на трамвай, и т.п. это безопасные темы. А свобода слова, СВО, политзаключённые, сменяемость власти, честные выборы, коррупция - вот эти темы под запретом.
 Коммунистов тоже могу легко понять в выборе протестной повестки - никто не хочет выпасть из окна.
 В принципе, ничего не имею против активности даже в том узком дозволенном диапазоне по методам и по темам, в рамках короткого списка организаций, которым дозволено хоть что-то."
454,
455,"[id509584690|Авто],  👍"
456,"На фоне руин исторического здания, так душевно, так по Российски."
457,Дальше - больше.
458,"все знают что коммунизм это не про зарабатывание денег. Это отобрать у одних и дать немного другим, оставив себе на кармане неплохую комиссию"
459,"[id385812548|Полина], коммунизм это от каждого по способностям, каждому по потребностям, почитайте; думаю, человечество скоро к этому дойдёт"
460,"""- Большие деньги можно только украсть!"" ""- А, заработать?"" ""- А, заработать, Шура, можно только геморрой!"""
461,"[id234006426|Дмитрий], те кто может много работать работают, те кто может потреблять потребляют. Весело придумали..... для тех кто потребляет)))"
462,"[id385812548|Полина], комунизьм это пристанище нищих и никчемных людей никак себя в жизни не реализовавших..."
463,"[id147469292|Константин], это неправда"
464,"[id385812548|Полина], как раз при советской власти 8 часовой рабочий день и установили, и оплачиваемый отпуск тоже, и больничный, и декретный отпуск. А вот при капитализме до этого пахали на дядю даже дети. При советской власти какой возраст был выхода на пенсию, в сейчас при рыночной экономики? 

Оживление ботов очередной раз подтверждает, что митинг прошёл на отлично. Уже  федеральные каналы о нём написали."
465,"[id2369202|Дмитрий], зачем это пытаться объяснить Константину Пидоренко#, во первых фамилия говорящая, во вторых оно просто 💩по жизни"
466,"[id363938605|Андрей], а я ему и не пытаюсь ничего объяснять. Давно уже понял, что там обиженный в детстве пионерами несчастный хохол."
467,"[id2369202|Дмитрий], а при совковой власти пахали за трудодни из расчёта 0.6 кг пшеницы за 1 трудодень! В каком году колхозники в Совке стали получать пенсии и какого размера?"
468,"[id363938605|Андрей], под кроватью у себя ватюня проверь там тоже хохлы сидят..."
469,
470,"[id469055207|Сергей], 😄"
471,"[id469055207|Сергей], вы сейчас про руководство, да?"
472,"ЖКХ ответ : -НЕТ!!!! 
🤣🤣🤣"
473,"Собака лает,караван идёт."
474,"Правильно! Особенно партию Единую Россию распустить надо, а пенсии индексирует в стране так смешно, что старики на эти добавки от Вовы не живут а выживают, особенно в сегодняшнее время когда цены на продукты и тарифы жкх выросли"
475,"""где судно на воздушной подушке, которое было выделено Правительством Алтайского края специально для перевозки людей в период межсезонья?""
Ответ: судно на воздушной подушечке находится в кармашке у чиновничка."
476,"[id170760746|Никита], У нас сегодня «каталось». 
Жилой Модуль тащил его, ток не в ту сторону)"
477,"Бл...дь! Ну неужели нельзя мост то построить в этом месте? Ведь не одно село на том берегу реки то находится!!! А если человеку понадобится Скорая помощь? Быстрее умрёт, чем она приедет... Крымский построить-не проблема! А обычный местный-невозможно((("
478,"[id367745758|Насос], еще при Карлине  ответили- не построят,нет экономической целесообразности"
479,"[id95599552|Татьяна], так 5 лет уже Томенко в крае заправляет! Хотя он ещё хуже Карлина, куда не глянь..."
480,"[id367745758|Насос], ну дороги то новые построил наш Томенко, и по качеству лучше стали."
481,"[id766414478|Антон], дороги начали делать ещё при Карлине с 2015-го года, да будет Вам известно! Это не заслуга Томенко ни разу!!!"
482,"[id367745758|Насос], Ленточный двор расширили, Попова расширили, дорогу на Затон обновили, на Солнечной поляне дорогу положили.Всё при нынешнем губернаторе."
483,"[id367745758|Насос], а тут не видно же, как люди из Столбово, например, до Камня добираются. Ну раз не видно, значит и проблемы вроде как нет🤷‍♂️ Маразм, натуральный дурдом, 21 век, нанотехнологии млять😡"
484,Зато Томенко в филармонию и на хоккей сходил
485,"Великая страна, Европа точно завидует"
486,Аж ноги свело
487,"А между тем, на той стороне находится станция Плотинная, которая относится к городу. Вот такой вот отдаленный район города."
488,"Разуваются, чтобы не промочиься(а что потом?!? Остаются сухими, когда разуются.... Бред какой то.... ✌🤔😳😲🙄🤧"
489,"Судно видел на рыбалке,некогда им всякой хнёй заниматься,послёдний лёд -он ловчий самый."
490,"О! Нормальным делом ребята занимаются. Жаль, что силы не рассчитали"
491,"Сейчас выползут авторитетные ужи и расскажут всем, сколько надо денег взять с родителей за спасение их детей. Чтоб впредь не лазили где попало, а спокойно тупили в телефон на диване."
492,Сбились с пути и не стали рисковать! Да у этих детей мозгов больше чем у взрослых!
493,Как можно таким большим детям заблудиться в горах это же не лес? Мы в куда меньшем возрасте ходили по горам и нормально было
494,"[id385812548|Полина], по каким? По которым на ледянках спускаются? Так это не гора🤷‍♂️"
495,"[id385812548|Полина], вы не внимательно прочитали 🤷‍♀️"
496,"Что же это за дети , которые спуститься не смогли ?))"
497,"[id148037661|Юрий], спускаться не сложно, там гравитация все за тебя сделает 😅"
498,"[id376006931|Максим], Я вырос в тех местах и у нас телефонов не было ))"
499,В парилке с металлом - сразу видно хорошее теплое место
500,Отличный👍вариант для отдыха.
501,Места для отдыха забыли показать ))))))))))
502,На горке полетать бы🤣🤣🤣🤣
503,
504,"11 марта мы отдыхали там с семьёй. Очень понравилось, было классно!"
505,Выселяют так
506,"[id94233598|Кирилл], вредителей разве что, жильцов то расселили уже"
507,"[id94233598|Кирилл], застройщик очищает територии , так дешевле выйдет . чем сносить и вывозить"
508,Конечно у нас так же сделали на улице
509,лучше бы разобрали на бревна!
510,"[id745020122|А-В], вырос спрос на полугнилое 60-летнее дерево?"
511,"[id709005849|Андрей], это лучшее дерево. Ведь не все повержено гнили. Вообще срубы стоят и по триста лет."
512,"[id341367000|Виктор], так дерзайте скупать . Чего сидите? Вы, видимо, бизнесмен опытный. Знаете побольше остальных"
513,"[id709005849|Андрей], так сгорело все. А бизнесмены , как раз мало знают, у них программа- купил, перепродал и при этом лапшу на уши навещал. А знаю не больше остальных, конечно образованных. А мому посту достаточно примеров. Пообщайтесь с опытными строителями времён СССР, жаль их мало."
514,"[id745020122|А-В],  на кирпичные бревна!"
515,"[id341367000|Виктор], да не всё. Ещё куча таких домов по городу. Всё в ваших руках. Посмотрим сколько ""живого"" дерева вы оттуда добудете)"
516,"[id745020122|А-В], такой лес пока распилишь на цепях и пилах разоришься 
Там в них песок и гвозди ,да и лес  сам по себе тяжело пилиться 
Так что не выгодно ,еще и на логистику и разбор затратешься"
517,"Сам загорелся,очевидно же🤣"
518,"[id658163224|Sharapov], от молнии."
519,Ждем новый трц или дом
520,"[id26566109|Марина], новый департамент по контролю за незаконным оборотом пенсий и социальных выплат😉"
521,"[id26566109|Марина], спасибо, кэп"
522,Земля.
523,"Деревянный, сухой как спичка, сгорел минут за 30 весь и только пепел остался."
524,"[id59758895|Александр],  там из дерева только перекрытия и перегородки, стены кирпичные."
525,"Его разобрали уже весь,даже кровлю. Там хлама много видимо вывозить бы пришлось,а так сгорел и сгорел"
526,Демонтаж 👍
527,"Да все на поверхности лежит. За разборку нужно платит, вывоз и прочее, а здесь - пожар."
528,"Xoxлы наверное подожгли, думали что военкомат"
529,Куплю колеса на ниву.
530,"[id13078834|Михаил], две шины есть.одна вли5 почти новая,запаска была. Вторая 256 Кама вроде.безкамерный слой не работает.камеру нужно ставить."
531,"[id13078834|Михаил], вроде как два колёса есть, в сборе"
532,Нужен комплект грязевой
533,Продам 6000р
534,"Делаю на заказ обложку на паспорт,натуральная кожа,ручная работа✅️
Не дорого"
535,Кружки ручной работы с дизайном на выбор!
536,"[id50983534|Дарья], цена?"
537,"[id623982654|Василиса], здравствуйте! 1400-1700 руб , в зависимости от сложности дизайна"
538,Продам 1500р
539,"[id13078834|Михаил], а можно побольше информации?"
540,Декор ручной работы с дизайном на выбор!
541,"Делаю на заказ портмоне размеры 19.5×10 в сложенном виде, ручная работа,натуральная кожа✅️"
542,Детские Термоковрики в наличии! 1500 руб
543,Матрац медицинский абсолютно новый. Цена 2500
544,"Делаю на заказ обложку на паспорт+В/У,натуральная кожа,ручная работа✅️"
545,Могут и оштрафовать )
546,"""Прохожий мимо мужчина"" - журналисты ""Алтапресса"" перед публикацией перечитывают написанное?"
547,"[id14083474|Женя], Ctrl+c, ctrl+v"
548,"[id14083474|Женя], мимокрокодил"
549,"[id538582748|Никифор], думаете, с Двача репост?)"
550,"[id14083474|Женя], Редактор смотрит и видит вместо букв неведомые закорючки. Он спрашивает: — Чукча, ты читать вообще умеешь? — Чукча, однако, не читатель. Чукча писатель.
😉"
551,"Что за причудливое ""прохожий мимо мужчина""?:)"
552,"[id143569413|Наталия], поколение ЕГЭ устроилось на работу))"
553,нееросеть новостит постит ))
554,А кто-то не удосужился даже помочь. Снимал стоял равнодушно.
555,"[id26765660|Марина], поколение тиктокеров, чо.. 🤷😞"
556,"[id26765660|Марина], я в прошлом посте отписывался, парень молодец, просто раскидал горящие палеты, а этот тиктокер ждал, пока разгорится, сам поди и поджёг."
557,"[id34883450|Александр], возможно. Живу в доме рядом, не видела, чтобы там курили. А вот где снимал автор, там как раз «курилка»."
558,"Мимо прохожий, в чьё-то общество вхожий,
Двигал паллеты, огня не боясь.
Дело закончив, позвав свою дочку,
Вдаль уходил, отряхнув свою длань."
559,"[id8366418|Дмитрий], стишок - 🔥"
560,Это мужчине похоже больше всех надо-ну горит и пусть горит лучше пройти мимо а так его еще и поджоге обвинят
561,Пусть горят поддоны хоть лёд растает
562,Нехер курить
563,Неравнодушный гражданин.
564,"Этой проблеме, только по моей памяти, уже лет 16,а может и больше"
565,"[id432439622|Vital], ещё лет пять назад, такого не помню чтобы было"
566,Всегда там так.
567,"Ну что, аккуратно так лежат"
568,"Так уютно, по-домашнему.
(фекалии помои нищета)"
569,"[id33401100|Hart], 😅"
570,Это еще что а вы посмотрите что в Европе происходит они там вообще в мусоре утопают из за забастовки-все потому что мы им газ отключили
571,"[id469055207|Сергей], они померзли все, пустые улицы и обледеневшие статуи  бывших людей"
