,0
766,💪
767,"Это жесткая схватка конечно, хочется пальчиком слегка надавить на пузико 😂😂"
768,"[id387009976|Назар], бан тебе"
769,Не для слабонервных
770,Как так можно? Здесь же дети! Кошмарное видео. Это зверство.
771,Кажется _ Китай и Россия😃
772,"[id182780294|Juraj], у китая панда"
773,"[id182780294|Juraj], Китай и США!"
774,Боевые машины.
775,
776,
777,"[id403896093|Аня],"
778,Винни-Пух и Тигра 😊
779,Её и днем крутили до 12
780,Да
781,Эротика ващет
782,"[id75788264|Александр], эммануэль…"
783,"[id75788264|Александр], ну-ну"
784,Эротику
785,
786,А как же НТВ и криминальная Россия 😔😔😔которая за долго до рнтв появилась
787,"[id23388990|Максим], Ещё Куклы были"
788,"[id23388990|Максим], это другое😜"
789,"И СМИ спокойно власть критиковали. Да, такое когда-то было"
790,"Порно-порно,
Весело-задорно!)😜😀😊"
791,
792,Эмануэль😍
793,
794,
795,"[id158658821|Екатерина], и как быть в такой ситуации?((("
796,"[id280738943|Дмитрий],  не быть таким доверчивым 🤣🤣🤣"
797,"[id158658821|Екатерина], или расписку брать, заверенную нотариусом! 😌👍"
798,"[id280738943|Дмитрий], только если нотариус не подруга бабули 🤣🤣🤣"
799,"[id158658821|Екатерина], он после куни рот и не мыл что ли,привкус у него😆😆"
800,"[id14448032|Аня], не знаю , по ходу это просто обида. 🤣"
801,"[id158658821|Екатерина], обижулька😆 представляю,как в полиции ржали над ним. Да и чем докажет,что деньги обещали."
802,"Странно, моя после ванны попросила ещё, а потом ещё, а на утро ещё и борщ оеуенный, и пюрешку с котлетами забахала..."
803,"[id14448032|Аня], теперь ржёт весь интернет 🤣"
804,"[id6630844|Александр], она покушать просила ?🤣"
805,"степановы из тридцать первой 
уже закончили ремонт 
а ты какойто кунилингус 
не можешь пятый год начать (с)"
806,"[id203696915|Мікола], ""начать не можешь какой год"" последней строкой😄"
807,🤣🤣🤣
808,Есть такая фигня
809,Алень обыкновенный
810,"[id31293511|Денис], Алень Делонь"
811,"[id31281437|Карен], Алень Ладонь"
812,"[id70737779|Кирилл], не пьёт адеколонь. И вообще, хлебом не корми, дай покунить"
813,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
814,Домашней задачей произведение: «Где вы были 8 лет»💩😏
815,"[id14605918|Анастасия], какого хуя ты тут это высрала? всем похуй"
816,"[id14605918|Анастасия], тут про серьёзные проблемы говорят, а вы даже сюда засунули своё СВО, ну вот деградируете же)"
817,"[id14605918|Анастасия], шалава зели"
818,"[id14605918|Анастасия], пизду покажешь?"
819,"[id14605918|Анастасия], ебанашка"
820,"[id14605918|Анастасия], ботяра тупорылый"
821,"[id14605918|Анастасия],"
822,"[id14605918|Анастасия], хохлуха, не переживай скоро тебя освободят и ты сново сможешь работать шлюхой в России😂😂😂"
823,Хохлуша и тут приплела
824,Странные фантазии у кого-то😂
825,И выдала ему ложку с дыркой!
826,"[id2026826|Михаил], ну или пообещала 200 лямов 🤣  я выше скидывала"
827,"[id2026826|Михаил], что это)"
828,"[id2026826|Михаил], и тарелку дырявую)))"
829,"[id445452462|Джонни], выше картинку кидала ,почитай"
830,"[id2026826|Михаил], можно поинтересоваться , вы естественным путем на свет появились или касеревым ?"
831,"[id40906722|Алексей], судя по теме поста я понял как вас зачали:)))"
832,"[id2026826|Михаил], стрелочник 😂"
833,"[id40906722|Алексей], констатация фактов:)"
834,"[id2026826|Михаил], какой то ты недалёкий , ну давай"
835,"[id40906722|Алексей], твой батя уже дал, мало что ли? сплюнул куда не надо:))"
836,Утро в Питере начинается не с кофе 😆
837,
838,"Через пять дней я также буду на Павелецкой по дороге на вокзал, уезжая домой в Саратов."
839,В Питере пить
840,и Соль варить )
841,"Культура! А мог бы ведь и ""из горла""."
842,"[id18656587|Алексей], уезжая из уездного города N, я буду делать именно так!"
843,Это лекарство
844,"[id341160911|Павел], успокоительное, утро понедельника"
845,Кофе для слабаков!
846,Ужас. А потом смотрим на молодёжь и думаем откуда такие дебилы берутся.
847,"[id112455103|Владимир], умение быть свободным не значит что он пример для всех синяков, если человек не умеет пить, то он и не видя таких людей будет дебилом как выпьет"
848,"[id112455103|Владимир], действительно, мы делаем, а дебилы - молодёжь 👍в каждом поколении дебилы имеются."
849,"[id112455103|Владимир], как я люблю говорить, если человек муд@к, то он с годами мудрее не станет, он будет старым муд@ком."
850,Емельян прекрати🧐освоил  новую профессию😄😉
851,Домашней задачей произведение: «Где вы были 8 лет»💩😏
852,"Вот вот, а надо гуглить то же самое, ведь именно наш бункерный дед её и развязать хочет."
853,"[id583886261|Фарход], бункерный дед, бункерный дед, дееееееед в бункеееере"
854,"[id583886261|Фарход], капец вы конченые😂😂😂"
855,"Мне нравятся эти пидерасты. Они вечно орут, что Путин, что-то там начал. Но не орут, что хохлы с 2014 еб**ут своих же граждан. Лицемерные твари"
856,"[id20352376|Pit], ключевое слово СВОИХ ГРАЖДАН. Какого куя там делает Россия?"
857,"[id147350982|Павел], спасает русскоговорящих людей. Которые не хотели такой власти. Почему вы так не орали, когда бомбили ЛДНР? А сейчас из каждой щели вылезли. Как тараканы🙂"
858,"[id20352376|Pit], в Штатах 3 миллиона русскоговорящих людей. Их не хочешь спасать? От негров😂😂😂 А СВОИХ ГРАЖДАН в своей стране не хочется спавсть? От нищеты, например? Спаситель мира, бл."
859,"[id147350982|Павел], их 8лет бомбят? Убивают детей, заставляют сидеть в подвалах, запрещают говорить по-русски?🤔"
860,"[id20352376|Pit], сейчас стали бомбить ещё больше, заметил?😉"
861,"[id147350982|Павел], понятно. Очередной еб**н, который не может ответить на вопрос🤦🏿‍♂️"
862,"[id20352376|Pit], почему же, отвечаю - их бомбят 8 лет за то, что сепаратисты, Россия Чечню вообще танками за такое закатала. А сейчас уже второй год стали бомбить ещё больше, хотя Путин всё это начал, чтобы ""помочь"". С этим согласен?"
863,"«Путин ведёт страну в сырьевую колонию Китая… Китайцам нужно всего только три вещи от нас. Первое — нефть и газ, и сырьё в целом. Второе — территории. И третье — оружие. То есть его действия превращают Россию в колонию» ©

Борис Немцов ещё 9 лет назад всех предупреждал"
864,"[id208587163|Егорик], а ты про самого немцова поищи инфу, его в своем городе очень ""добрым"" словом поминают"
865,"В России вообще принято поносить всех, кто говорит правду"
866,"[id3438997|Павел], ну ну, скажи это парнишке который недавно якобы слил инфу в штатах, и как его поносят по сми)) скажи это асанжу и сноудену)))"
867,"[id750411669|Виталий], а что, россияне и их тоже поносят?"
868,"[id3438997|Павел], нет, сми собственной страны😏"
869,"[id750411669|Виталий], зато они все живы."
870,"[id3438997|Павел], как и овальный🤷‍♂"
871,"[id750411669|Виталий], а твоя вторая фамилия гиркин?"
872,Как вы заипали с этим длб🤦
873,"[id208587163|Егорик], интересная теория. Хорошо что Америка и ЕС не такие, им ничего от России и Украины не надо. Золотые нахуй люди"
874,"У нас популярные запросы это ""переписать квартиру на жену"" перед отправкой в окоп 🤡"
875,"[id645163755|Anna], у нас в России не так, прикольно у вас"
876,"[id201065993|Станислав], на расии*"
877,"[id201065993|Станислав], а какие схемы у вас?"
878,"[id100473917|Валерий], пшел нахуй отсюда свинья хохлячья 😁"
879,"[id100473917|Валерий], пшел нахуй ебанько если не понял с первого раза 😅"
880,"[id100473917|Валерий], на Окраине*"
881,
882,"[id202174376|Игорь],"
883,россия уже начала самую большую войну в европе с 1945 года
884,"[id95626412|Виталий], что вы там жрёте дебилы ?"
885,"[id95626412|Виталий], аргументы есть? Или пиз**бол?🙂"
886,"[id842040|Сергей], свое говно🤷🏿‍♂️"
887,Россияне умирают и не обращают на это внимания
888,"[id415070552|Денис], это тебе приснилось."
889,"[id415070552|Денис], они ещё в осовце это доказали"
890,"[id415070552|Денис], такого не бывает"
891,"Ну да, потому что уже война"
892,"Сами начали войну ,что там можно ещё прописывать"
893,
894,"[id695113135|Тимур], уже кулич нельзя сделать?"
895,"[id695113135|Тимур], это Благая весть. 
Не путай."
896,"[id695113135|Тимур], о войне же, а не о мире, судя по запросам)"
897,"[id1877675|Илья], ну так по запросом понятно что людей интересует война а русским по х.й убивают всех во круг а людям внутри страны по х.й куличик бы )))) это п.здец зомбировали что люди до сих пор не понимают что они делают))))) не давно далб.еб один рассказывал что хохлы фашисты искрене))"
898,"[id111062670|Woody], поверь, в России тех, кто топит за войну - меньшинство! Все мира хотят!"
899,"[id1877675|Илья], рад слышать но что в интернете вижу даунов что в телеке что к нам приезжают с З на заднем стелке тачке мне уже слабо верится ((("
900,
901,Ничего не понятно!
902,женские половые органы
903,
904,"[id71608673|Виталий],"
905,"[id59774492|Александр], съебалось, чудовище"
906,"[id71608673|Виталий],"
907,Полезай в пизду рукой)
908,"[id6250739|Олег], остроумно 🤣"
909,"[id642606|Тоха], 🙃"
910,Админ сын шлюхи
911,"[id208694945|Павел], ради этого полез в комментарии?"
912,Смотреть больно
913,"[id8866754|Анечка], может это было нежно 🤣🤣🤣"
914,"[id13933041|Александр], 🤣🤣🤣🤣🤣🤣🤣"
915,"[id13933041|Александр], нежно? В матку?"
916,
917,Ужас. Уже за гранью 😐
918,эт чё?
919,"[id13484019|Ден], это матка. Зачем такой мем, вообще дичь 😭"
920,"[id482220131|Ольга], и?"
921,у вас в матке с ногами ребёнок сидел! испражнялся
922,"[id13484019|Ден], при чем здесь это?😂"
923,"[id482220131|Ольга], ещё раз если свою хню в ТБ напишишь,то твой рот будут ибать толпа цыган"
924,"[id13484019|Ден], он не испражнялся, у него пища с кровью поступала"
925,"[id482220131|Ольга], а ещё у мальчиков в утробе встаёт член! так что по сути сын епёт мать."
926,"[id482220131|Ольга], а ещё В утробе плод находится в амниотической жидкости (которая на самом деле является мочой), и они дышат ею"
927,"[id23549389|Виктор], правильно говорят что ватники тупые......
ну так вот факт тебе приведу....
Моча ребёнка попадает прямо в околоплодные воды. Небольшое поглощение мочи ребёнком поспособствует развитию его желудочно-кишечного тракта и воздействует на него только лучшим образом."
928,"Есть противопоказания, проконсультируйтесь с врачом"
929,панки хой
930,"[id780172865|Александр],"
931,"[id128530104|Никита],"
932,"[id128530104|Никита], ёрш говнина проплаченая ЛГБТПРОпагандонами, на йух."
933,Кулак ярости 🤣
934,"[id642606|Тоха], Love fist"
935,"[id568164702|Олег],"
936,"[id642606|Тоха],"
937,"Страшно вырубай. Злые афроамериканцы опаснее даже обезьяны с гранатой. Хотя именно этот уголёк отлично сыграл в фильме ""НеМЫСЛИмое"""
938,"[id568164702|Олег],"
939,
940,Гениально😂
941,🤣🤣🤣🤣👍
942,Вернуться в прошлое и уговорить мамку Зеленского сделать аборт в обмен на югославские сапожки🤗
943,"[id788528449|Роберто], вернуться в 1952 год и передать бате бункерного презервативы"
944,"[id254272734|Слава], ну Зелебоба то не бункерный
Кстати, Зеля санкции против ВК ввёл, а ты тут сидишь, ты что против Зели?"
945,"[id254272734|Слава], ну ты и печальный🤦‍♂️"
946,"[id254272734|Слава],"
947,"[id788528449|Роберто], лучше убить путлера."
948,"[id371347600|Шура], тебя и без европы😉"
949,
950,"я отпиздил, только это сын поварихи был)"
951,"[id120930650|Алексей], вернись и отп*зди нужного. А перед этим извинись"
952,"[id689370870|Джо], не получается"
953,угадали только с битком
954,В начале ковидла маски по 150-250 рублей стоили...
955,Вернуться в 1999 и предупредить Березовского
956,"с Анжелами разве можно облажаться? По-моему, клиент всегда прав"
957,
958,"[id254272734|Слава], смотри чтоб слёзно извиняться не пришлось на камеру 🤣🤣🤣"
959,"[id254272734|Слава], так вот какие мечты у обиженных с детства?"
960,И потом малый достаёт нож-бабочку и кидает в девушку
961,"[id31880559|Андрей], бабочку неудобно кидать)"
962,"[id120930650|Алексей], кунай из Наруто"
963,"[id120930650|Алексей], так в этом и суть, специализированный нож любой кинуть может, а этот малец освоил все что только можно"
964,
965,"[id280738943|Дмитрий], и как из наруто попадет в доску"
966,"[id14926835|Сергей], то что у неё нет сисек,не повод называть ""доской""!😁"
967,"[id183956706|Евгений], 😁"
968,"Ща я вам покажу, как надо метать ножи😁"
969,И не поспорить 🤣👍
970,
971,🤣🤣🤣
972,
973,"[id569535117|Доктор], деф"
974,Дело на 16 этаже происходило☝
975,"Малой кинул и сразу попал. И добавил""Учись студент""😁"
976,
977,"Они потом в школе исправляют это, сколько там дали татарину? Пж?"
978,"[id675706463|Чистейший], 16 лет"
979,"[id675706463|Чистейший], если про этого, то пожизненное"
980,
981,"🤣🤣🤣🤣🤣Сюууукааа, что я щас посмотрел ) Какое то VaginaLity )"
982,"[id136277456|Вадим], не, мужик парировал)"
983,"[id120930650|Алексей], он в конце даже кажется нюхнул чем пахнет 😅"
984,"[id112298866|Евгений], ага, это ж японцы)))"
985,
986,Е б а н а срака...
987,Борщ пора банить за неконтроль комментарий с содержанием ЦП
988,"[id32583202|Роман], займись этим, доложи, как будет готово"
989,
990,Бдите пацаны это самый внезапный приём.
991,Ну и хуебесие
992,
993,Это же надо было такое придумать 😬🤦‍♀️
994,"[id68961298|Яна], любители нюхать трусики"
995,
996,В кипяток
997,"В кипяток... Видимо дела совсем плохи
В холодный... Лучше бы пихал в кипяток"
998,"Ахах фу блин, я помню один чувак подрочил,  сплюнул в кружку, баба потом попила ，а мы оч ржали  , ну не так давно было я б сказала, но смешно ппц 🤣🤣🤣"
999,"[id531857857|Olya], похоже ты очень тупая. Окружение у тебя соответствующее."
1000,"[id780806137|Anke], ахах ага 🙌🙌🙌✌🙏🤣🤣😆"
1001,"[id531857857|Оля], подрочил и сплюнул"
1002,"[id58185591|Егор], 😆😆😆"
1003,"[id531857857|Оля], деградация😐"
1004,
1005,"[id531857857|Оля], блин . Ну, реально. Жесть же"
1006,"[id482220131|Ольга], ну почему?)))"
1007,"[id531857857|Оля], да как почему? Дичь лютая. До такого адекватный человек не додумался бы😭😃"
1008,"[id482220131|Ольга], влажные фантазии комментатора"
1009,"слабо верится... Обычно женщины всякими приворотами занимаются. Типа добавить месячных во все блюда, вместо того, что бы скинуть лишне 50кг)"
1010,"[id780806137|Anke], ахахх шариш👍😄"
1011,"[id104572918|Лисаи], так каждый месяц от любви к своей лебедушке тает 😍☺️"
1012,"[id780806137|Anke], ну поэтому она со своей колокольни и оценила как приворот. А она его видимо настолько заебала, что он хер в кипяток готов опустить."
1013,"[id19736830|Alexander], вариант)"
1014,"[id780806137|Anke], это не приворот. Это либо месть, либо дядька не знает, что способом контрацепции считается перегрев тестикул."
1015,
1016,"[id515700428|Asli], месть)"
1017,"[id780806137|Anke], тоже больше склоняюсь к варианту мести. 

А, в курсе, что на гифке брат и сестра (при том двойняшки)?"
1018,"[id515700428|Asli], по финалу гифки можно догадаться.
Подробностей не знаю =)"
1019,А прикиньте если на оборот
1020,Кому то это смешно???
1021,"[id792005560|Nikel],"
1022,"[id792005560|Nikel],"
1023,"[id792005560|Nikel], Нет, no god please nooooo"
1024,
1025,"[id792005560|Nikel],"
1026,😂🤣🤣😂😂🤣
1027,"надо в кипяток мокать, так эффект пизже😂😂🤣🤣"
1028,Он китаец Су Ньху Йвчай
1029,Орки
1030,
1031,🤣
1032,
1033,давно дали. Идёт священная война святой Руси против еретиков и сатанистов с окраины. Точка.
1034,"[id752909835|Виктор], хрюкни"
1035,"[id752909835|Виктор], потому что это сказал Виктор Журович ?😆"
1036,"[id11586668|Vyacheslav], просто ты нацист по определению. Точка."
1037,"да, все будем гореть в Аду."
1038,"[id752909835|Виктор], зачем здесь то эту хрень вставлять?))"
1039,"[id752909835|Виктор], а какую оценку христианин должен дать гонениям провославных на Украине?"
1040,"[id752909835|Виктор],"
1041,"[id752909835|Виктор],"
1042,"[id752909835|Виктор], хрюкни"
1043,что с ними...
1044,"[id1686861|Иван], скорее всего делали тесто бисквитное, и много положили, начало подниматься и вытекло, а после открыли духовку и тесто осело"
1045,"[id170933345|Евгения], наверное да...."
1046,"[id170933345|Евгения], кто-то сожрал верхушки 😁"
1047,"[id28701771|Лев], та не"
1048,"[id1686861|Иван], Собакен съел верхушки"
1049,"[id170933345|Евгения], нкт"
1050,"[id170933345|Евгения], а ты на собакена посмотри. Явно что-то скрывает 😁"
1051,"[id28701771|Лев], все такие детективы! Я ржу 🤣🤣🤣👍"
1052,"[id170933345|Евгения], пёс покушал ))))"
1053,"Вот вроде пасха, а то что в Путин творит вообще к христианству никакого отношения не имеет"
1054,"[id706255049|Fig], а как же зиккураты возведенные повсеместно?"
1055,"[id706255049|Фиг], типо Путин попов слезоточивым газом выгоняем, храмы сжигает и не дает православным помолится в храме?"
1056,"[id706255049|Фиг],"
1057,"[id706255049|Фиг], хоть сегодня заткнись, нехристь, хрен собачий!(("
1058,"Зачем столько куличей?🤔 Собака спасла своих хозяев, а то жопа слипнется."
1059,
1060,"[id132763387|Денис], от чего спасла? Они в духовке вытекли и все."
1061,"[id132763387|Денис], например угостить всех родных и друзей😉"
1062,Борщнули с дрожжами?
1063,
1064,"[id403896093|Аня], у кого что болит 🤣"
1065,"[id403896093|Аня], 😂👍"
1066,"[id71062720|Светлана], подтвердила девочка 🤣чешиться"
1067,"Чот недоложили.
Или переложили!
Не расстраиваемся! И ржом!🤣😃😁"
1068,Там собака глаза опустила 😂 скорее всего она и съела все верхушки 🙈😂
1069,"[id27053394|Алина], ну наверное не котейка"
1070,херовый из тебя детектив
1071,"[id30164685|Сергей], прям капитан очевидность 🤣🤣🤣🤣👍"
1072,"[id27053394|Алина], сабани неумеют врать!  Всегда им либо стыдно, за то что совершили, либо сдают других, кто совершил!😉"
1073,Вместо куличей придётся есть шаурму!
1074,Вкусненько ей было?😆
1075,"[id103227544|Светлана], причём тут собака? Тесто вылезло и осело в духовке"
1076,"[id606745996|Eva], шуток не понимаете?😉"
1077,🤣🤣🤣🤣🤣🤣👍👍👍👍😁😁😁😁
1078,🤣
1079,"Однажды Эрнест Хемингуэй поспорил в баре, что может написать самый правдивый отзыв. И Артур Л. переплюнул даже его"
1080,"Это он кого, жену или тёщу кормил"
1081,"[id29277860|Mich], заморского сынка Соловьиного помета"
1082,"[id642606|Тоха], это суточный ИРП ВСУ."
1083,"[id642606|Тоха], или же высер фбк?)"
1084,"[id18094227|Сергей], хз, но вроде у ВСУ пайки стран НАТО, чего не скажешь про говномес от поварапукина, который даже дикие звери отказываются жрать. Посмотрите есть много видео что даже вороны не клюют это подобие пищи"
1085,"[id642606|Тоха], там питаются горячей пищей зачастую которую готовят на взвод или расчет, а с таким довольствием плохого жрать не будут ! Ты если идиот промытый то опохмелись и поспи"
1086,"[id642606|Тоха], а как раз таки пайки стран всрато жрать невозможно"
1087,"[id732831503|Егор], где там? судя по огромному количеству упаковок ирп на освобождённых территориях то там питались исключительно этим подобием пищи, которое даже вороны не жрут 🤣"
1088,"[id732831503|Егор], цель была отодвинуть границы стран НАТО. Цель изменилась - границы НАТО только расширились. Потрясающе."
1089,"[id642606|Тоха], вот, стопудово, ты щас в лужу пёрнул, лишь бы что-то сказать. Это как раз тот случай, когда лучше бы ты молчал, за умного бы сошёл.

В инете полно роликов со сравнительными анализами ИРП разных стран. Даже хохлы признают, что наши ИРП лучше, чем их.

Но, эта правда тебе неудобна, по этому ты даже смотреть их не будешь."
1090,"[id642606|Тоха], отодвинем, не ссы ☺️"
1091,😂😂
1092,🤣🤣🤣🤣🤣🤣🤣
1093,
1094,"[id161625969|Влад], 🤣🤣🤣🤣"
1095,Это про нашего кота 😂
1096,"Смищно, вот только они не пропускают такие отзывы."
1097,"[id322332989|Scavenger], иногда бывает, встречаю тоже  подобное)"
1098,"[id322332989|Scavenger], я на вб в отзывах видела, как девушке вместо коробки конфет прислали хуй резиновый. Может даже найду скрин отзыва.."
1099,"[id661140889|Екатерина], ну, про ВБ ничего не говорю, покупал там очень мало, и мой бомбящий отзыв, когда мне прислали вентилятор без половины деталей, опубликовали без вопросов. А вот на Озоне пару подобных отзывов не пропустили."
1100,
1101,Причем тут евро ремонт?
1102,"Соглашусь, при чем тут евроремонт вообще? А касаемо аквариума с чайным грибом-у части населения ванные комнаты выглядят так, будто там чайный гриб год жил, и не только чайный"
1103,
1104,"Так это гриб ""Подунитазник"". Пишут, что с картошкой, самое то.."
1105,варан или крокодил в гостиной. + 70 к у бедительности
1106,Пояснительную бригаду можно?
1107,Житомирские шуточки? Селюки в восторге. Наверное.
1108,
1109,Волтор 👇
1110,И разоряешься на сахаре
1111,и этот гриб весь сахар в доме сожрет🤣🤣🤣
1112,"[id297763203|Ирина], такой в радиусе километра весь сахар сожрёт)"
1113,А если он создаст свою экосистему и захватит потом твою квартиру с евро-ремонтом?
1114,Еще небось и борщ варить нихера не умеет...
1115,"так насосут на шавуху и рады, нах им борщи?"
1116,"Гусей пасти не сложно ,а вот загнать 300 голов баранов ,это та ещё работёнка 😢"
1117,"[id527054790|Елена], так для этого специальных собак используют)"
1118,"[id4214680|Владислав], видимо с акка девушки пишет та ещё собака"
1119,😆😆😆
1120,🤣👍
1121,Суровая правда жизни
1122,"Я могу помочь.
Интим не предлагать!
Помощь за помощь. 
Только коровник вагонкой зашивать шикарно что-то очень. 
И три метра высотой...
А чел то небедный, такое помещение греть зимой."
1123,"[id515700428|Асли], помещения коровников, телятников в основной своей массе не отапливаемые были, сами животные создавали себе отопление и до сих пор так и есть"
1124,"[id796428783|Wanda], считай, тебя забанили."
1125,"[id1634056|Александр], так вы попробуйте без отопления в спортзале пожить. Не надышишь столько. 
Холодно будет в большом коровнике корове. А тепло ещё имеет свойство наверх подниматься."
1126,"[id515700428|Асли], иди молча...гусей паси"
1127,"[id515700428|Асли], а в спортзале коровы уж извините за прямоту мины устанавливают? или думаете сено с лепёхами не выделяет тепло? + корова дышит чуть больше чем человек, да и коровники делали высокие, но не огромные по площади, сверху сено, это типо утеплителя вообще служит, снизу лепёхи с сеном, это отопление. Вот так вот."
1128,"[id515700428|Асли], ну как-то же существовали без отопления в советские времена, и до сих пор существуют, только свет и вода максимум...а причем тут спортзал - вообще не понял🤣"
1129,"[id359386682|Николай], гусей нет. Подгонишь? Можно десяток"
1130,"[id87963419|Антон], в лепехах у плохих хозяев. На сыром полу корова заболеет. Чистить нужно у коров. И если тепло поднимется, то всё равно оно будет вверху."
1131,"[id87963419|Антон], стандарный коровник по типовому плану двурядный 1600 кв.м, это если не считать доильного и молочного отделов"
1132,"[id515700428|Асли], В глубокой молодости работал слесарем молокопровода, т.е. был ответственнен за работу доильного оборудования.. И оно никогда не замерзало, потому что в коровнике температура была больше 0 градусов.
Коровки надышали..
Так что, у коровок все нормально, в нормальном коровнике-)"
1133,Только душить
1134,Радость импотента
1135,"[id46103979|Юлия], тяжело признать, что кроме секса, предложить то и нечего, да?"
1136,"[id65400474|Олег], импотент и этого предложить не может"
1137,"[id46103979|Юлия], 🤣🤣🤣🤣🤣"
1138,"[id46103979|Юлия], смотрю на твои фотографии и у меня х@й втягивается, нонсенс"
1139,"[id605458916|Рома], ещё один обиделся"
1140,"[id46103979|Юлия], всмысле импотента? Секс занимает в идеале 20-30  минут. А вагонкой обшить коровник в 4 руки сократит время вдвое, что позволит увеличить продуктивность трудовых будней на ферме и тем самым приток продукции животноводства. 
Женщина которая может предложить только интим, тем более за деньги - бессмысленная трата средств, сил и времени."
1141,"[id588467677|Чтототам], для импотента,да"
1142,"[id46103979|Юлия], Т.е. если мужик не хочет ебать непонятную телку за деньги то он импотент?"
1143,"[id588467677|Чтототам], если он с остервенинением незнакомым людям в интернете доказывает,что коровник лучше секса,то естественно да"
1144,"[id46103979|Юлия], а понял. Просто я забываю что многие женщины выглядящие как свиньи считают многих мужиков животными и когда достойные представители мужского пола им отказывают или не согласны с их жирным мнением, думают что они ипотенты."
1145,Ну если у тебя денег в бордачке больше чем говна в очке то можно расширить услуги
1146,Но он не отчаивается
1147,"[id31267997|Сеня], оптимист"
1148,
1149,"[id549469850|Сергей], чего блядь"
1150,"[id549469850|Сергей], ахахаха, сук, знаю где родился этот мемас....
🤣🤣🤣"
1151,
1152,"Путь праведника труден, ибо препятствуют ему себялюбивые и тираны из злых людей. Блажен тот пастырь, кто во имя милосердия и доброты ведёт слабых за собой сквозь долину тьмы. Ибо именно он и есть тот, кто воистину печётся о ближнем своём и возвращает детей заблудших. И совершу над ними великое мщение наказаниями яростными, над теми, кто замыслит отравить и повредить братьям моим. И узнаешь ты, что имя моё Господь, когда мщение моё падёт на тебя."
1153,"[id95512884|Антон], и с этими словами разрядил магазин в ниггера😂"
1154,"[id95512884|Anton], надо моргана фримена, он вроде еще и русофоб."
1155,"Чёрный Илон, Чёрный Илон
На ракете подгорел
Чёрный Илон, Чёрный Илон
Так не нетфликс загремел"
1156,А ещё он гей/трансгендер/феминистка
1157,"[id346943259|Angelina], всё верно, это главные условия ☝️"
1158,"[id106757729|Андрей], 😂😂 да-да"
1159,"[id346943259|Angelina], а ещё пацифист"
1160,...а ещё оно зоофил)
1161,"Ахах, 100%!🤣"
1162,В голос🤣
1163,Он как раз из Африки родом)
1164,Черномаск🤣🤣🤣🤣🤣
1165,
1166,"Кот просто в ахуе, почему человек наступил в его какахи"
1167,Жестокое обращение с животными.
1168,
1169,"[id8258039|Артём], типа чел , мое говно вкуснее пахнет, чем вот это вот 🙄"
1170,Токсикоман🤣🤣🤣
1171,"[id482220131|Ольга], носкиман"
1172,"[id542364155|Шилов], 🤣🤣🤣👍"
1173,"Бедный котик😁
Любитель острых ощущений"
1174,
1175,
1176,Хапнул
1177,🤣🤣🤣
1178,
1179,Хех скорее прикурил
1180,"Блина,  мне все кошки сцука бесят ппц как 🤣🤣🤣"
1181,"Бабе заслужить любовь пса или мужика - просто
Попробуй заслужить любовь кошки.."
1182,"[id576664686|Виктор], бэээ , да они меня любят издалека чувствуют, а когда хочу с ними селфи у знакомых в гостях сделать по часу, а то и больше терпят пока я и так и так пкюереворачиваю, чтобы кадр получился, так что могу сказать, тут уже от человека зависит 🙌😄😆"
1183,"[id576664686|Виктор], на самом деле все достаточно просто. Кошки привязываются к человеку, когда он 24/7 с ними. Много раз проверено, что если первые 2-3 месяца с котёнком дома кто-то есть, то он растёт очень нежным, ласковым и любящим. А вот если берут и уходят на работу, то кошка приспосабливается к одиночеству, считает, что это ее дом, а вы в гости приходите) и привязывается не к хозяину, а к месту обитания. Так что котёнка выгодно брать в декрете или отпуске, тогда шанс, что получится нежное и преданное животное гораздо выше;)"
1184,"[id576664686|Виктор], моя меня любит🤔"
1185,"Я своих кошек спас
Они помнят
И я утром ухожу на службу, прихожу вечером, - они вьются рядом, норовят спать со мной под боком
И я не высыпаюсь, когда в четыре утра они начинают играться
Поэтому они спят под дверью спальни
Но при этом меня любят"
1186,"[id576664686|Виктор], спасённые это отдельный вид. Они почти всегда благодарны своему человеку) у меня одна с помойки, выбросили красотку, вторую из деревни забрали, тоже ничейная, погибла бы без человека. Но породистые те ещё)))"
1187,Виктор - котолд
1188,
1189,"[id43458264|Симона], Совсем уже котов за людей не считают ..."
1190,"[id680204520|Tim], 😜🤣"
1191,Пон да
1192,
1193,Котейки это святое!
1194,🤣🤣🤣👍 Лишь бы голоса в голове не мешали
1195,"[id482220131|Ольга], а кому то мешают?🤔"
1196,Нехер котеек обижать!
1197,Лучше бы ты сынок бабу завел
1198,Собака все равно круче)
1199,"[id261161060|Эйдан], что собака, что кошка-без разницы. Выбор животного зависит от темперамента и характера владельца. И те и другие гуд. Кошки тоже могут любить."
1200,"[id43510627|Элеонора], вот как например у меня) когда спать ложусь, всегда ко мне идёт"
1201,"[id261161060|Эйдан], даа, мы с кошками смотрим из дома как собачникам круто на улице в дождь и ветер😂"
1202,"[id71634756|Макс], да у них много интересных показателей любви. Собаки просто отчаяннее и эмоциональнее. А в остальном не вижу разницы, есть и собака и 2 кота."
