,0
644,"[id136574417|Андрей], позорище"
645,"[id543038216|Влад], причём здесь моя фотка то? Я например на госуслуги не захожу, а если я не увижу повестку на госуслугах, это будет означать, что я уклоняюсь от призыва. Думай сначала, что ты пишешь."
646,"Идешь по улице такой. Рядом менты: хватай его, он полюбому получал и не смотрел, да и 7 дней прошло"
647,
648,"[id17908290|Константин], да, это так и работает, им ведь потом не настучат за беспредел, не, бл, каждого заберут, младенцев, трупов, Путина."
649,"[id747880161|Ivan], Какая чушь, на Украине людей в магазинах вяжут и на фронт, на улицах, люди выйти блин боятся"
650,"Вот-вот, а они это врут про Россию."
651,"Админ,хватит фейки постить, старые виды вручения повесток,сохранены."
652,"[id87549301|Ctpepunk], только, думаю, ими пользоваться уже вряд ли будут)"
653,"[id87549301|Ctpepunk], это не фейк"
654,Это фейк
655,Какой фейк законопроект принят Вася!
656,"[id61333354|Алексей], ну хорошо😁"
657,Прежде чем писать херню хоть новости смотрите что в стране происходит!
658,"[id61333354|Алексей], во, во и заработает это не раньше осени... ну да ладно, этот момент опустим...вначале будет обычным методом повестка, а дублирует ее электронная. И истерия началась,хахахха"
659,"[id61333354|Алексей], Федя..иди уроки учи😄😄"
660,Сказал тупой школьник
661,
662,Но ведь мобилизации не будет? Так же путен сказал
663,"[id14101326|Андрей], про мобилизацию там ничего не написано"
664,"[id37667009|Дмитрий], так же про войну никто ничего не пишет. Пишут про сво. Так и тут"
665,"[id85792459|Алиса], Так призывать то будут просто в армию, как и всегда, если посмотреть как мобилизируют людей на Украине, во дворах и магазинах, можно впасть в ужас"
666,"[id227378654|Максим], допустим это просто призыв в армию. Который у нас осуществляется каждый год. К чему все эти мутки с госуслугами и принятием так называемых законов, если это обыденность"
667,"[id85792459|Алиса], От любителей поукланяться, раньше если военкомат тебя искал, то ходил по всем родным, приходилось уклонистам прятаться где угодно. На каждого такого товарища тратились огромные силы и время, так что я в какой то мере понимаю их, но меры пресечения конечно перебор"
668,"[id85792459|Алиса], Да и не всегда заберают в армию по повестке, мед комиссию проходишь, раз и не годен, все домой"
669,"[id14101326|Андрей], он и в первый раз так говорил🤣🤣"
670,"[id227378654|Максим], какой ты наивный..."
671,"[id85792459|Алиса], а ваша так называемая сво - это не война?"
672,"[id100979873|Саша], так я это и имела ввиду"
673,Вот как мертвые будут призваны
674,"[id32484112|Дмитрий], Смотрел Властелин колец 3"
675,Готовят к новой мобилизации потихоньку.
676,"[id65691999|Артём], украинцы?"
677,"[id65691999|Артём], она и не прекращалась"
678,"[id243139680|Дмитрий], украинцев?"
679,"[id447728316|Ко], тебя готовят"
680,"[id447728316|Ко], каких украинцев, там мобилизовать то уже некого, остались одни старики, женщины да дети"
681,"[id118946837|Кирилл], ты прав я же вна Украине🤣🤣🤣"
682,"[id65691999|Артём], а 12 млн куда делись?"
683,"[id118946837|Кирилл], у тебя в прятки играют"
684,"[id118946837|Кирилл], половину положили на полях боя, другие в лесах отсиживаются, третьи сбежали в Европу"
685,"[id65691999|Артём], ааа🤣🤣 понятно)) интеллектом ты не обременен😁
    Ну тогда, когда тебя в плен будут брать, сильно не удивляйся, почему все на украинском балакают😁"
686,Удивительная новость 😁
687,Это байки.
688,"[id204736210|Ярослав], новую методичку ботам не выдали?"
689,"Трамп написал у себя в соцсетях ww3. Закрны срочно меняются. В Беларуссию ядерное оружие завезли. 
Ой не нравится мне это все"
690,"[id394209129|Леонид], мне тоже не очень нравиться когда называют чужую страну не правильно"
691,"[id394209129|Леонид], прказуха🤷‍♂️"
692,
693,"Это пластик который пластичен только в одну сторону. В другую , невероятно тверд. Стоит сказочно. Пока что."
694,"[id699164902|Pacific], чего?) У тебя никогда браслетов из рулетки не было?"
695,"[id699164902|Pacific], я уверен эти очки рублей 200 стоят"
696,"[id312147406|Миша], и видно через них примерно как через бутылку из-под пива."
697,"Были у меня такие. Выкинул на второй день. Полная бредятина, а не очки"
698,Товарищи!Х у й н Я !
699,
700,
701,Всеравно тесла ху*ня
702,"[id189552927|Сергей], лада рулит"
703,"[id189552927|Сергей], москвич 2 ваще бомба"
704,"[id294731651|Петр], любая электричка говно"
705,"[id189552927|Сергей], согласен. Так же говорили владельцы телеги с лошадью, в начале 20 века, про машину"
706,"[id294731651|Петр], да мне глубоко пофиг, что говорили в 20 веке. Если ты не можешь сесть в машину и спокойно поехать на 1000+ километров то это уже говно а не машина. Я уже молчу про то, что она не издает звука мотора и это бездушное говно"
707,"[id189552927|Сергей], первые машины тоже ездили и медленее и на меньшие расстояния, чем повозка с лошадью. И да, было огромное количество таких же умников как ты. Но слава богу разум и инженерная мысль победили."
708,"[id294731651|Петр], ну может когда-нибудь они станут нормальными машинами, на сегодняшний день они говно"
709,"[id189552927|Сергей], в любом случае за ними будущее"
710,Ну не ближайшие 10-15 лет
711,"[id189552927|Сергей], кто знает. Та же тесла нынешняя во многом лучше некоторого бензинового автопрома. Запас хода уже достигает 500км. Технология развивается бешеными темпами. Так что я бы поставил на 5 лет. Само собой это относится не к нашей стране, увы"
712,Агент Иван Маскович как всегда молодец
713,
714,Илларион Максимович наш человек😁
715,"там где глава на государство работает они по друг другу потом расходятся, они если блочили акки бюджетников из россии, сняли блокировку значит они приезжали, если у них идут игры между странами у бюджетников, ну если они из россии бюджетники то гибридная война против них шла они по новостям говорили, тоесть они ходят друг друга проверяют значит отделы"
716,"[id63281755|Алексей], сам то понял, что настрочил?"
717,Им кто то пользуется?
718,"[id678502927|Сергей], да. Весь мир"
719,"[id294731651|Петр], старше 30?"
720,"[id678502927|Сергей], да"
721,"[id294731651|Петр], вопросов больше нет"
722,"[id678502927|Сергей], прекрасно👍"
723,Логика и здравый смысл
724,Илон как маркитанская лодка ⛵ с борту набор качается
725,"[id144049802|Евгений], это и есть свобода"
726,👍
727,В сноудена решил сыграть?))
728,А теперь посмотри на свою жену в семейках...
729,"Без трусов, но в пижаме, скрестив ноги на диване, с безумным пучком на голове, с бутербродом в одной руке, гигантской кружкой чая в другой, и отрешëнным взглядом в телевизор на какой то сериал. 
Боже! Это самое сексуальное что Я когда-либо видел."
730,вам видимо не повезло с женой )
731,"[id228634381|Константин], вам повезло с женой : с ней не скучно и нет однообразия .)"
732,Существует лишь два гендера
733,"Разные могут быть... Не факт, что однотипные)"
734,По форме какашек есть исследования психологов?
735,"[id23336130|Ольга], вас так интересует подобное исследование?"
736,"[id199918074|Максим], ну, раз спрашиваю, значит интересует. Чем отличается исследование про трусы?"
737,"[id23336130|Ольга], отправляйте мне фото ваших фекалий. Буду изучать."
738,"[id57869549|Дмитрий], сегодня уже не получится, к сожалению)"
739,"[id23336130|Ольга], жду завтра, никогда не поздно начать исследование)"
740,"[id57869549|Дмитрий], сегодня поем чернослива. Чтоб было достаточно  данных для более достоверного исследования."
741,"[id23336130|Ольга], хорошо. Сначала по фото, потом нужно будет сам биоматериал. Для более достоверного исследования."
742,"[id57869549|Дмитрий], слушаюсь. По классике? В спичечном коробке?"
743,"[id23336130|Ольга], да хоть в баночке из под томатной пасты. Главное побольше бы, мало ли, запортачу."
744,"[id57869549|Дмитрий], договорились"
745,долой трусы свободу письке
746,"Чем чаще,тем старше выглядеть будешь. Почему-то именно для женского пола так...😉😈🤣🤣🤣🤣🤣🤣🤣🤣🤣"
747,Бесстрашной женщине трусы не нужны.
748,А тут какой вердикт ?Игривая кокетка ?
749,"[id342228523|Огюст], Дуся агрегат"
750,"[id342228523|Огюст], 🤣🤣🤣🤣🤣🤣красавчик"
751,"[id342228523|Огюст], Если такие значит десантура!"
752,"[id342228523|Огюст], красавчик 🤣🤣🤣🤣👍👍"
753,
754,"Вау, какая классная информация, ну раз так сказала ""психолог в сфере моды Эмма Кенни""(ноунейм), то верим"
755,"У меня очень удобные стринги, которые чуть великоваты . Самые удобные трусы, а если кто увидит - не стыдно! Других не имею. (Но чаще хожу вообще без них)"
756,"[id248818117|Ева], чуть великоватые прекрасно отодвигаются в сторону😉"
757,"[id781954094|Дмитрий], тоже в таких ходите ?"
758,"[id248818117|Ева], 🤣🤣🤣 я отодвигаю их в сторону, чтоб не  мешали) мне  сзади войти"
759,"[id248818117|Ева], покажи )"
760,"Сразу моменты из фильмов вспомнились, когда в такие штуки людей пихали 😬"
761,"Студентки, что ж вы себя так не бережёте! © Убойные каникулы"
762,
763,"Сразу вспомнился фильм ""Убойные каникулы""))"
764,"""Да чтож вы себя не бережёте то?"""
765,"[id513070933|Ксения], а как же разборка в Бронксе с Джеки Чаном?"
766,"[id5143223|Дима], и ""Фарго"" ещё"
767,И?
768,"Ты, не ты когда голоден😁"
769,Студентикиииии😁
770,
771,
772,Ясна 🙄
773,Ластовая кнш у6лбдина
774,Никому
775,Ну девочка в белом не совсем обманывает
776,Ну не может же быть в интернете обмана. Я это в интернете прочитал.😁
777,
778,А что у нее с ногами то?
779,"[id102772881|Анка], 
""а что у неё с ногами то?""
""И КАК"""
780,"А что не так с дамой в белом платье? Че-т не рассмотрел, вроде норм. Мб, у меня пикселей маловато?"
781,"[id59954480|Илья], морду лица нарисовали."
782,"[id128414261|Алексей], а талия? Ее специально сделали шире? Приглядись"
783,"Сижу через kate mobile и вижу только подписки, и только по времени выхода поста"
784,"[id441828109|Александр], сижу через мову"
785,"[id441828109|Александр], сижу"
786,Сука вся лента в этом дерьме
787,"[id311275849|Артём], пока только в дерьме от админов ВК пабликов."
788,"[id228634381|Константин], в плане"
789,"[id228634381|Константин], куда хуже то"
790,У админов бомбануло)
791,"Паблики не лучше, со своими заманухами и переходом по ссылке в тг."
792,"[id150970424|Владимир], ну хз, в блогерах вообще не вижу ничего интересного, всегда блокировал такие источники."
793,"Полностью согласен. Я лишь о том,что многие паблики и без вк скатываются"
794,Почему эта шляпа в ленте?😏
795,Где подписать петицию?!
796,"В первый раз такое вижу;
И то что ленты ""захватили"" блогеры, и то что ""паблики бунтують"", и придумали какой-то хештег.
Хештег я только сейчас в этой записи и увидела, до этого нигде больше. Или бунтует и бедствует с хештегом только ""темная сторона""?"
797,"Чтобы убедиться в существовании хэштега достаточно просто по нему перейти. Хэштег достаточно свежий, но он есть, и с ним достаточно записей."
798,"[id501474418|Вика], https://vc.ru/u/1695011-youngdead/657046-kak-vkontakte-razoryaet-mediabiznes-istoriya-padeniya-pablichnoy-imperii
Проблема реальная, судя по всему, но если в ленте вообще есть рекомендации - проще всего вырубить умную ленту"
799,"Убогая соцсеть стала ещё более убогой, удивительно 😁"
800,"[id34357379|Женя], зачем вы сидите в более убогой соц сети?"
801,"[id89516736|Анастасия], а я тут и не сижу. Периодически время убить захожу"
802,продажные уроды пабликиупал больше нет рекомендаций
803,"Просто одменов подвинули такие-же блохеры на поприще ракового контента. 
А вообще, вброс. пора отписываться от этого паблика"
804,"Уходя, мужчина сделал реверанс!😆"
805,
806,
807,Довольно милое ограбление 🥲
808,Это Питер
809,"А теперь задумайтесь, если бы в кассе было тысяч 5🙃🙃🙃"
810,"Робин Гуд, блин"
811,"Вас ограбил - Арсен Люпен, джентльмен -вор"
812,А кэшбэк обязательно в кассу класть?
813,"[id19620567|Олег], налоги брат"
814,А его мордой в пол тоже культурно положат
815,Это же он
816,"[id1589539|Олег], не понял 
Его уже поймали?)) Или это старое видео?"
817,"[id235971241|Илья], это шутка?"
818,"[id235971241|Илья], ахахах, я ору"
819,Это 🚁🚁🚁вертолёт
820,Это явно не в России 😁😂🤣
821,Одно целое
822,"[id407240065|Коля], 😂😂да же)"
823,"Какие загулины бы не выподали, но все всегда ждут длинную палку!"
824,
825,Инь Янь😄
826,
827,И нах нам это надо?
828,так что можно снимать пароль)?)
829,"[id261947457|Кирилл], забей, можешь не менять, один хер, она уже знает что это за пароль…."
830,Её можно отключить?
831,"[id630483330|Твой], берешь патчкорд с одной стороны рджи 45 а с другой штепсель от розетки 220 с всеми 8ю линиями на +"
832,"[id12333881|Александр], в розетке 220 нет плюса"
833,Звучит как-то бредово
834,"[id264226064|Евгений], для того чтобы ии узнал твой пароль у него должен быть доступ к тепловым отпечатком твоей клавиатуры или телефона, как же потупому написана статья, вводит в заблуждение"
835,"[id264226064|Евгений], или эта половина паролей - просто ленивые варианты вроде ""Пароль"" или ""12345"" с вариациями."
836,"[id264226064|Евгений], я думаю ты не понимаешь от куда тянуться ниточки
Всё faceID и отпечатки пальцев берут своё начало после создания аккаунта и пароля в текстовом варианте"
837,"Учитывая, что половина паролей это: 
1. 12345
2. Пароль
3. 123456789
4. йцукен
5. некуцй
6. qwerty
7. ytrewq
8. 987654321
9. 54321
10. Password
11. *дата рождения*
и т.д.... Не думаю, что для нейросетки это было настолько сложно)))"
838,"[id145720441|Артём], либо был сгенирированым  браузером"
839,"[id503309595|Александр], либо да."
840,тогда мне нужен по мощней бот)))
841,
842,"[id503309595|Александр], это те 19%"
843,"[id145720441|Артём], нейросеть смогла «моментально взломать» половину паролей, которые сама придумала"
844,"[id145720441|Артём], сука ты откуда узнал мои пороли"
845,"[id261409769|Вадим],"
846,"Сайты запрещающие пароли длинее 8 знаков ... "" мы тут не причем "" 🙄"
847,"[id12333881|Александр], Обычно наоборот запрещающие меньше 8 знаков и обязатель буквы с регистром и цыфры.... Еще и менять раз в год, что потом вообще паролей не помнишь и каждый раз восстановление делаешь... Задолбали. Мой ""базовый"" пасс, еще никто никогда не смог взломать, и меня бесит что он не устраивает некоторые ""службы"" безопастности."
848,"Остановите это, пока не поздно"
849,11 значный пароль 🦊🤣☝
850,"[id8943826|Петя], 67)"
851,"[id170336159|Сергей], большие и маленькие, знаки пунктуации."
852,"[id170336159|Сергей], управимся за пару минут 🤣"
853,"[id234829064|Дмитрий], желаю удачи 🤣"
854,Ещё на шаг ближе к биометрическим паролям
855,"[id25597412|Александр], любой биометрический отпечаток должен компоектоваться паролем. И по госту и по смыслу. У любого сканера есть параметр ""шанс не пустить своего"". 
Скорее к личным сертам. Пока у тебя токен с сертом (защищенный паролем символов в 12) в кармане - уже интереснее как можно тебя ломануть нейросетью. Пусть подберет открытый ключ бит в 256. За час )))"
856,Скайнет. Начало.
857,Американскому народу плевать на Тайвань....процентов 80 знать не знают о нем
858,"[id603293812|Ден], 90 процентов американцев не знают что такое и где укра, но власти другого мнения. Оружие само себя не продаст и без конфликта оно(оружие) никому не нужно. Это чисто бизнес и плевать на народы и жизни"
859,"[id100113645|Максим], я бы сказал 90 % мира ток недавно узнали что Украина это названия страны а не бутерброда"
860,"[id603293812|Ден], За то верхушка США знают что на Тайване производят больше всего процессоров, и знаю сколько там крутится денег"
861,"[id21558691|Вячеслав], так РФ до сих пор не знает, что есть такая страна Украина) Думают, что это их территория) Даже своих солдат погибших в Украине считают защитниками родины)"
862,"[id7801816|Андрей], бывает"
863,"[id7801816|Андрей], ты почему же не рассказываешь как вы послали танки против мирных Донбасса, когда мы не согласились с госпереворотом? Чего ты не рассказываешь про притеснения русскоязычного населения? Чего ты не рассказываешь про нацыков вна укре? Чего ты не рассказываешь как вы не соблюдали Минские соглашения?"
864,"[id7801816|Андрей], и да, когда вы начали стрелять по своим гражданским они стали уже чужими, которые теперь  воюют и утилизируют ваших зсшлюх"
865,"[id100113645|Максим], ты не понимаешь это другое."
866,"[id21558691|Вячеслав], да, видать когда укры прятались за мирными в жилых домах в моём городе это тоже не то что мне показалось"
867,"[id100113645|Максим], ну я тебя понимаю братан. От части"
868,А америкосы не порвутся противостоять и России и Китаю? Они противостояние одной России проигрывают а ещё и с Китаем потягаться хотят?
869,"[id100113645|Максим], в себя верят,не понимая,что мир меняется"
870,"[id100113645|Максим], где они проигрывают, а самое главное где они напрямую противостоят России ?"
871,"[id388436162|Аридан], тупым ватникам нужно себе рисовать победы. Вот и бредят такое)"
872,"[id388436162|Аридан], так у них нет внутреннего конфликта между республиканцами и демократами? Инфляция и внешний долг? Сколько стран отходят от долара и в национальных валютах будут расчитываться между собой?"
873,"[id100113645|Максим], по поводу доллара, что то не заметно, чтоб он дешевел, касательно конфликта партий это абсолютно нормально, так и должно быть, в России же всегда одна партия и нет тех, кто бы действительно ей противостоял и с ней состязался, все остальные партии это мишура, иллюзия выбора, а сколько стран отходят от доллара и какова экономика этих стран?"
874,"[id388436162|Аридан], ну про Брикс слышал? И он расширяется. И там не последние страны мира. Как минимум РФ и Китай так сделали( а это много денег) бразилия Китай. И этот список будет расширятся. Ну а так глянем"
875,"[id388436162|Аридан], да и чем там доллар подтверждён? И какой там внешний долг сша? Он уменьшается?"
876,"[id100113645|Максим], Китай и США слишком тесно партнерствуют друг с другом, США Китаю гораздо выгоднее, чем та же Россия, у них товарооборот больше. Ну с РФ всё понятно, ничем хорошим для нашей экономики поступки Кремля не закончатся.  
Если б доллар был просто бумажкой от него бы не зависели экономики многи стран. К примеру из недавнего, Индия отказала России в расчёте в рублях и предложила свою индийскую рупию, но проблема в том, что рупии нельзя конвертировать за пределами Индии, это вроде как даже в их законодательстве прописано, значит на бирже эта рупия ничто, а от доллара мы отказались такие молодцы. А  в пользу того, что США с Китаем тесно сотрудничают является ситуация с прилётом Нэнси Пелоси, Китай никак этому прилёту не помешал, да, возмущение было, но не больше. Да и Россию в этой войне Китай не поддерживает( в самом факте войны), Китаю даже выгодно, если мы проиграем."
877,"[id388436162|Аридан], так если сша в открытую конфронтацию пойдёт с Китаем они будут сотрудничать? Россия тоже ведь огромный рынок и ЕС с сша его потеряли. Поэтому сейчас и боримся за рынок Африки и Южной Америки, тот же Китай и Индия."
878,"[id388436162|Аридан], сша загнали укров в долги на сотни лет(если останется укра) но своё вооружение (танки самолёты) они не дают. Если они(танки самолёты) на поле боя покажут себя плохо против русской техники то их никто не будет покупать а будут покупать русское. Сейчас леопарды перебьют и они никому не нужны будут(будут покупать американские Абрамсы)"
879,"Территория Тайваня это территоя принадлежащая Китаю, так что если американцы вторгнуться на территорию Китая, это будет объявление войны Китаю.."
880,"Но санкции и ""международное"" осуждение будут направлены именно против Китая, конечно. 
Это другое. Понимать надо."
881,китая ? а то что китай потерял тайвань еще в1875 отдав его Японии ? А в 1950 году Тайвань стал вообще независимым государством что признано 13 государствами в мире что явно побольше чем у лугандона с дыныры ))
882,"[id221038822|Лёсик], Вам еще предстоит работать над стилем. Пока тон слишком провокационный - не располагает к беседе. :)"
883,"[id221038822|Заблокированный], позицию сша по Тайваню огласите, там в тексте что то про ""единый и неделимый""."
884,"[id257620430|Dominik], Тайвань независимое государство"
885,"[id257620430|Доминик], Китаю проще признать что Тайвань независимое государство, чем воевать с США. Армия США намного сильнее + Китай экспортирует товары в основном в США, что значит при объявлении войны экономика Китая сильно упадёт, а это повысит народные волнения, а там и так Гонконг буйный"
886,"[id267285473|Dinis], это обоюдно острый клинок. 80 процентов предприятий американских фирм находятся в Китае... Америка может остаться без какого либо товара"
887,"[id267285473|Динис], 😂🤣😂🤣Денис в Сочи солнышко уже печёт?"
888,"[id257620430|Доминик], Тайвань независимый. Забери своих коммуняков и верни Китай Гоминьдану. Слава Кспитализму. Позор красноперым!"
889,"[id257620430|Доминик], с хрена ли 😄"
890,"Скоро перезапуск - Варкрафт-4 в реальном времени. ... 6ля, Я другого ждал."
891,"[id228634381|Константин], вар 3 был пошаговый ?🤣"
892,"[id228634381|Константин], жду зомби апокалипсис 🤣"
893,Метро в реально жизни
894,
895,"В 2014м совфед тоже разрешил ввод войск на Украину,мы не ввели(может зря,может нет),посмотрим как поступят пендосы."
896,"[id572515949|Владислав], не ввели войска, а медаль существует с датой до референдума)"
897,"[id7801816|Андрей], при чём тут Крым-то?Вопрос был о Донбассе,когда они себя Республиками объявили,ситуация похожая,Тайвань частью Китая считается,а Крым автономией был и имел право сам просить помощи и тогда бы это не было вторжением,но для введения войск в Донбасс нужно было признавать их,но Россия этого не стала делать."
898,"[id572515949|Владислав], как не ввели ? если вот спецназ рф с нарушением всех обычаев войны без опознавательных знаков штурмует в Симферополе здание совета министров )) даже по вашим канала тв это показали и в докфильме использовали ,то случай когда понты во вред )) да и додик стрелков давая интервью не раз признавал что рф вооруженными отрядами захватила Крым и донбасс в 2014. Да на ту дату что на медальке на 20февраля 2014 года янукович все еще действующий легитимный президент Украины а рф уже медали за крым чеканила ))"
899,"[id221038822|Заблокированный], военный контингент в Крыму находился на законных основаниях,ни какого здания спецназ там не штурмовал,не рассказывайте сказки,военным всу предложили мирный способ проведения референдума,хоть численность всу и привышала кратно численность всрф в Крыму,они согласились,поэтому референдум и провели."
900,"[id7801816|Андрей], дата на медали - дата создания местного ополчения, причём тут ввод войск - хз."
901,"[id221038822|Заблокированный], Стрелков признал🤣🤣🤣это самое смешное,что вы всегда пытаетесь представить как доказательство🤣🤣🤣"
902,"[id156015231|Кир], он вообще как все чубатые стрелки на Крым переводит,хотя при чём тут Крым вообще непонятно,войска совыед разрешил ввести на Донбасс."
903,"[id572515949|Владислав], все просто , в 14году рф бы не потянула это противостояние с забугором"
904,"[id156015231|Кир], так ввод войск РФ в Крым был одобрен Советом федерации по прошению Путина в прямом эфире 01.03.2014. Хотя парламент Крыма был захвачен спецназом РФ в ночь на 27.02.2014. На видео из парламента никакие не ополченцы, а солдаты в форме РФ, в полном военном обмундировании, правда без шевронов."
905,"[id7801816|Андрей], ииии.а кто та был против из населения чтоб вернутся в рф?))"
906,"Допустили отправку=отправили...
Допустили возможность отправки= может быть отправят..."
907,"Интересно, каким образом решение Китая в отношении своих территорий влияет на сша? Это даже не на границе с сша происходит."
908,"[id21209747|Борис], если Тайвань будет китайскии, то тогда пролив между Тайванем и Китаем будет внутренними водами Китая, сейчас они международные, и это значит что стратегически Китай станет сильнее. Поэтому США не хотят отдавать Тайвань"
909,"[id267285473|Динис], ну, это был вопрос риторический."
910,"[id267285473|Динис], несчитавший того что они упустят крупневший завод чипов ))"
911,"[id21209747|Борис], интересно как образом  решение всего мира помогать Украине которая вообще не с кем не граничит выбивать орков со своей территории,влияет на все страны которые помогают!
Это даже не Украина напала на ядерную державу,а великая смехдержава пиз дун фантаст!"
912,"[id21209747|Борис], наш пострел везде поспел"
913,"О, а выходит им можно выступать против кого-либо? Интересненько🤔"
914,"Ничего, Китаю Россия поможет, ведь путя поднял с колен Россию, но поставил раком её перед Китаем... вы не понимаете, коленки затекли🤣"
915,"[id516267455|Константин], а ты перед кем встал раком ?"
916,"[id64773447|Александр], я ни перед кем. А вот z Россия будет готовиться к порки от Джеки чанов, ибо китайские националисты уже заявили, что Россия должна отдать некоторые территории Китаю, которые в 19 веке были отданы России😆"
917,"[id516267455|Константин], интересно,а ты из  какой страны,если такой умный и да,давай пруфы,или ты так,п......л с рождения ?"
918,"[id64773447|Александр], зайди на BBC. Com, там все есть. А так же то, что посол Китая в ООН заявил, что категорически не поддерживает то, что творит Россия на территории Украины. Нет времени, каждому затупку, вроде тебя, разжовывать все мельчайшим образом"
919,"[id516267455|Константин], какое отношения ,BBC ИМЕЕТ К РФ?
ты реально не далёкий и да,посол Китая такого в оон не говорил.так что меньше п..ди.твой опиум не проходит.
Ты лучше ответь зозлуш,а че вы и..оты,постоянно русские города ставите,вам свои стремно ставить да?"
920,"[id64773447|Александр], конечно, вы ж тупорылые зэтники используйте лишь пророссийские СМИ в качестве источника информации. Я люблю Белгород, это уютный, красивый городок, где 40% населения говорят на украинском языке. А ты получается колоборационист, предатель, ничего, скоро всу вернут твою землю в родную Гавань. Ни тебе, петушаре, у которого хер пойми что на аве, писать мне про то, что там у меня стоит"
921,"[id516267455|Константин], а это по твоему тоже российская пропаганда?
Свидомый это как раз ты и тебе подобные"
922,"[id516267455|Константин], сидят три нарка,любители щикотать себя под хвост,фу.ты животное,но не переживай скоро спец отдел РФ за таких как ты возьмутся,и жить тебе и всей твоей родне в каком нибудь ГУЛАГЕ,где нибудь на Сахалине.🤣🤣🤣.
Вернут сву Крым,да ты сказочник,нарекаю тебя марфушкой.жить тебе под шконарем,🤣🤣🤣🤣"
923,"[id64773447|Александр], таких долбоящеров, что на видео ненавидят сами украинцы пиздят их за то, что позорят нацию. Конечно, ты ж у нас по фотке можешь определить кто, где и как, туп человек тот, кто начинает переходить на личности. Ох, такие, как ты, предатели, быстро переобуваются. Копаешь окопы в Крыму, горе защитник?🤣🤣"
924,"[id516267455|Константин], да лучше окопы копать,чем под хвост как ты щикотать,ты с рождения вкурсе кон....й🤣🤣🤣🤣,
Такие как ты из Крыма первые бежали,во имя европейской свободы,и заглатывания чужих х..в.
Ты же за....нец 🤣🤣🤣.ша..лье,ты настолько кон....е создание,что свою страну боишься поставить,а все потому что ты кон....й,!!!!!"
925,Это поглаживание? 🤣
926,"[id633787|Алексей], причёску поправляет"
927,"[id633787|Алексей],"
928,"[id633787|Алексей], ну там особо и не надо прикладываться, если нога килограмм 25-30 весит - подбородок, нос, будут в любом случае не рады"
