,0
511,
512,"[id461960045|Сергей], 🤣🤣🤣🤣🤣👍"
513,Шампиньонами? Ими невозможно отравиться
514,"[id31589889|Аарне], да тут ассорти какое-то"
515,"[id31589889|Аарне], фото выставили не то."
516,"[id31589889|Аарне], шампиньон рыжеющий ядовит! И мы могли отравиться, но сын-аллергик почувствовал ""неправильный запах"" - он похож на карболку."
517,"[id31589889|Аарне], я смогла :)"
518,"[id31589889|Аарне], там не только они."
519,"Ой, Галя, Надя, Алла, Таня, Лена. Ну хоть одна пойди за меня. Я одинок. Мне 38"
520,🤣🤣🤣
521,"[id31589889|Аарне], вообще-то уже появились ложные шампиньоны. Их очень сложно отлечить"
522,
523,Есть еще ложные они ядовитые
524,"[id591807164|Олеся], не ложный, а рыжеющий шампиньон ядовит!"
525,Шампьньоны
526,"[id591807164|Олеся], чемпионы"
527,"Ах, нет, лучше, чем пионы"
528,Бред какой-то
529,"[id665530589|Оксана], сброд какой-то"
530,Какая то не аппетитная пицца
531,"Грибы надо отварить с начало. Видно, что сырые выпекала."
532,"[id84838561|Оксана], для начала надо выучить русский язык."
533,"[id581594133|Andrey], а что у меня с языком не так?"
534,"[id84838561|Оксана], для жертвы ЕГЭ ничего необычного"
535,"[id581594133|Andrey], какое егэ? Я так поняла, вы были этой жертвой?"
536,"[id84838561|Оксана], мне приходилось их учить, увы..."
537,"[id581594133|Andrey], а причём тут егэ и грибы? Связи что-то не вижу. Она отравила семью, походу тоже жертвой ЕГЭ была?"
538,"[id84838561|Оксана], прочти еще раз свой комментарий. Обрати внимание на грамматику."
539,Ну перепутала сначала слово. Вообще то я экзамен не сдаю.
540,Я школу закончила в 91.  И без егэ умные были.
541,"[id84838561|Оксана], так просто буквы печатай, все подряд"
542,"Если говорить, то хоть грибы другие покажите. Смешн😂"
543,Мы ели бутерброды с сырыми шампинъонами и не один раз и все жи́вы и желудок был в порядке
544,А пицца на вид никакая я бы такую и сама побо́я́лась есть
545,Живы хоть все ?
546,Лепс настоящий патриот России 👍👍👍
547,🇷🇺🇷🇺🇷🇺💪💪💪🤍💙❤
548,Мурашки по коже. Это неверояно👍👍👍
549,Охлобыстин классный!!!!Отличный актер!!!!Неподражаемый!!!
550,"[id528657156|Евгений], а он здесь причем?"
551,"Я его недооценивал, Красава!👍"
552,Уважуха!!!
553,Мужик!!! 👍
554,Показуха
555,Лепс-красава👍🔥
556,Поддержка от клоунов?????
557,"[id97557080|Anton], почему от клоунов, и про кого!?"
558,Про Лепса
559,"[id97557080|Anton], сами вы клоун."
560,"[id701898532|Людмила], ой да вы же сами деньги этой элите на концерты носите😁"
561,"[id701898532|Людмила], за счёт вас они и ездят"
562,"[id97557080|Anton], А эти деньги что из твоего кармана берутся 😁😁😁что так возмущён??? Отличный певец 👍🇷🇺🇷🇺🇷🇺🇷🇺"
563,Правда неправда
564,Детокс епт.
565,"Не ну если бы бесплатно помогали...а так незаконный бизнес, и бонусом удержания человека. Лет по 10 дать, глядишь на путь правильный встанут"
566,"[id191204475|Артём], от алкоголизма излечаться)) заперали не законно ? Не беда ,щас их запрут законо )"
567,"Эту 
алкоголишку надо в тюрьму, как во время СССР лтп."
568,"[id677204337|Рашида], не в тюрьму, а лтп"
569,А алкоголиков только так! Они никогда не считают себя алкоголиками и тем более лечиться! Если еще шизофреническом состоянии опасными становятся для окружающих и семьи! Врачи пытались наверно помощь! Причем тут деньги!?
570,"[id771886292|Илсоя], тоесть запирать человека насильно - норма?.."
571,"Сначало в полицию ,а потом в алко Маркет .хотели как лучше ,получилось как всегда"
572,Если человек сам не хочет личица и жить. Никто не поможет.
573,"[id690024144|Лилия], точно вы выразилась, по себе знаю пока не мешало , бухал по страшному ,а сейчас не тянет могу конечно и выпить но это уже совсем другое не много и без продолжения"
574,"Подумаешь заперли ее, алкашка еще и нажаловалась, вот и делай после людям добро, и пошло эта добро не во благо врачам, а во зло, да конечна они не много перегнули палку, но видь хотели как лучше, но увы"
575,"[id120828995|Ирина], грамотейка, ужас"
576,Никогда не зарикайся это жизнь ненадо обсуждать
577,Неправильно поступили
578,"После квартирантов думала что нужно продавать квартиру, потому что ничего не помогало вывести этих гадов..( Купили Патроны по совету подруги и через пару дней вымели всю колонию в совок. Спасибо за ваше средство! 
Брала тут - https://vk.com/patron_tut"
579,Устройте весенний пожар!!!
580,"Я три года мучалась, все перепробовала, а месяц назад ""патрон"" попробовала. Только трупы и успевала выметать"
581,"[id794252822|Анна], а где его найти"
582,Поздравляю🎉🎊
583,Берегите друг друга)
584,🤙🤘
585,"Маленькая, да удаленькая,,,"
586,Дай бог вам отметить золотую свадьбу в кругу детей и внуков.
587,На безрыбье и рак рыбв 🤣🤣🤣
588,
589,Какая умная девочка.гробовые получит и новое мясо найдёт
590,"[id478611452|Павел], зачем вы так?🤦🏻‍♀️"
591,"[id444514142|Юлия], такова правда жизни,я тут не причём"
592,"[id478611452|Павел], просто кто,во что верит,я верю в любовь ."
593,"[id444514142|Юлия], именно поэтому нами всеми и пользуются как скотом.захотели намордники наделе,захотели на удобрение отправили.мы слишком много верим и ничего не делаем"
594,"[id478611452|Павел], у каждого своя правда("
595,Она лилипут?
596,"[id283409765|Виктор], нет, это он Гуливер. 😃"
597,Вопрос любит ли она его по настоящему или это ради денег?
598,"[id751490952|Глеб], какие деньги ????? Нет там ни каких денег! С чего всё это люди берут? Эти деньги всю жизнь не окупят , не в них счастье . лучше я последний кусок хлеба буду доедать , но муж мне нужен рядом. Когда мужа забирали, мир рухнул... Бессонные ночи, молилась на коленях, и просила Бога вернуть его живым в дом ко мне и к детям ..."
599,"[id179035153|Марианна], ну не у всех так"
600,"[id751490952|Глеб], плохо, что если есть кто действительно преследует такие цели..."
601,"[id751490952|Глеб], какая вам разница любит или нет. Она ему дала надежду, что его ждут дома! У него есть стимул. А все остальное не нашего ума дело. Я тоже жду своего гражданского мужа домой! И каждый день за него переживаю! Да ещё в положении! И что, когда он вернётся мы распишемся тоже все должны говорить «не любит, она с ним из-за денег». Все это глупости и людская зависть. Каждый выбирает свой путь сам. Не судите да не судимы будете!"
602,"[id702075|Дарья], большая разница, и да я не завидую"
603,"[id702075|Дарья], 😍не обращайте внимание , я вот тоже что то среагировала , а так всё правильно вы пишете. Все так же и до этого заключали брак , а сейчас может да стало регистраций и по больше , и все сразу накинулись с такими дебильными словами , даже читать противно. Я от души желаю дождаться вашего любимого , ведь внутри вас маленькое счастье 🤗и оно уже как ангел хранитель вашего мужчины !"
604,"[id751490952|Глеб], интересно какая?)))"
605,"[id179035153|Марианна], спасибо🙏🏻 меня ничуть не задело его высказывание. Просто глупая реакция завистливого человека. Да и если быть в репьях, то брак в таких случаях больше нужен для того, чтобы была возможность узнавать про человека все: хоть в больнице, хоть в части. У нас из-за отсутствия штампа возникает проблема: его могут не отпустить на рождение ребёнка. Вот и вся арифметика. А уж эти миллионы, которые могут перечислить если бойца не станет они нафиг не нужны будут! Муж нужен! А будет он рядом, то и все остальное приложится!"
606,"[id702075|Дарья], не стыдно за спиной грязью поливать меня? Взрослая женщина😡"
607,"[id751490952|Глеб], а с чего вы прям взяли что это именно про вас , может в целом имеется ввиду , как бы в общем..."
608,Вообще не удивляет!!!
609,Ну и где следственный комитет РФ!!!???
610,"[id451848940|Сергей], делится с нужными людьми."
611,"Зарабатывает место в ""раю"" с собой ничего не заберёшь! А сколько же ещё тебе надо для твоей жизни на земле?"
612,На роже все написано😡
613,"А нашего президента ,как всегда,не ввели в курс  белә  оберегают его покой и здоровье."
614,Люди плакать надо а мы что-то ещё комментирует мы всё это сами допустили
615,Кому война.............
616,"Вы Авито откройте там от носков до касок. Берёшь продавца и коли где взял, товар конфисковать и бойцам на СВО."
617,"[id95430215|Дмитрий], твои слова да богу в уши!"
618,"Бардак полный. Наживаются на СВО, а нет бы помочь. Мальчишек жаль"
619,"[id4831140|Светлана], кому сво а кому мать родная как этому мародеру..."
620,"Будет ему  по заслугам,"
621,Нет слов..... 😠👇
622,Бабушка рада подарку!
623,"Спасибо вам огромное добрые люди за вашу заботу. Спасибо что не забываете эту красивую, милую бабулечку. Дай бог здоровья бабуле, очень жаль что при живых детях, внуках, она одна. А ведь столько она пережила за свои года, и детей не бросила вырастила эээээх сейчас к сожалению такие дети а вот за жильём сразу прибегут. Бабуля милая живи долго будь здорова, а соседям и всем кто не забывает о ней счастья, добра, мира и пусть у вас всё будет хорошо. 👍👍👍👍👏👏👏🌹🌹🌹🌹🌹❤❤❤❤❤"
624,"[id336458892|Анаконда], Анаконда, враньё всё от ВЕТРА ПЕРЕМЕН!!!!
Рядом с бабушкой её доска! А не соседка! Бабушка живёт с внучкой, а семья дочери в соседнем подъезде живёт. Каждый день её навещают!!! Живёт эта бабушка в городе Орске!!!!

ВЕТЕР ПЕРЕМЕН! А вам стыд и позор, что такую ложь сочиняете!!!"
625,"[id58422912|Ирина], а вы её соседка? Так конкретно пишите."
626,"Бабуличка!!! Здоровья тебе, и всех благ!!!🌷🌷🌷"
627,Здоровья
628,"Да живы ли дети то, им самим уже за 70"
629,Милая бабуля ☺️😍
630,Это не дети и внуки а черти какие то
631,"[id681446866|Сергей], Сергея автор этого видела это группу вас просто обманывает перейдите на мою страничку и память про что я"
632,"[id372210283|Владимир], +"
633,"[id372210283|Владимир], Вова, подавай на них в суд!!!!! Это уже не в какие ворота!!!!!!! Бабуля, по всем группам пошла!!!!!!😡😱😤"
634,[id372210283|Владимир] автор видео. Занимается добрыми делами
635,Милая бабуля... С днём рождения.... Здоровья здоровья и ещё раз здоровья
636,Слов нет.
637,Какой ужас!!!
638,"Не животных надо застрелить, а хозяина."
639,"[id350497726|Екатерина], это точно…
Но животных скорее точно ждет смерть 😣 
Тут чтобы перевоспитать, нужно оооооочень постараться"
640,Во всём вы всегда виноваты хозяева питомцев.
641,"А наши дру за ья, они не виноваты из так на тренировали."
642,"[id350497726|Екатерина], согласна"
643,"[id350497726|Екатерина], еще не лучше придумали🤣"
644,Хозяина застрелить в первую очередь!!!
645,Да когда же примут жесточайший закон на таких хозяев!!!!!????
646,
647,"[id365050823|Вера], я бы зак рыла собой тогда, а потом убила бы тебя"
648,"[id365050823|Вера], как прикажите, товарищ Сталин)🤣"
649,"[id751843924|Nika], обоснуй тупица свои слова"
650,"[id754553329|Серхио], должно быть так. А вы со мной не согласны?"
651,"[id365050823|Вера], у меня их тоже 3"
652,"В чем виноваты животные если хозяин идиот. 
Посадить за непреднамеренное нанесение тяжёлых увечий и ненадлежащее содержание животных. 
А собак пристроить по договору ответственного содержания к людям которые будут ими заниматься. 
Главное что выжили вообще. 
Господи, пошли людям мозгов..."
653,"[id480364925|Татьяна], раньше собаку, попробовавшую человеческой крови ,утилизировали.Тем более напавшую на ребенка."
654,"[id480364925|Татьяна], если собака хоть один раз почувствовала вкус крови, то будут и другие случаи."
655,"[id247403735|Елена], то что вкус человеческой крови провоцирует агрессию это известный факт. Никто не знает обстоятельств того, почему собаки бросились. И ни одна нормально воспитанная собака не бросится на человека просто так."
656,"[id62385250|Жанна], при грамотной работе с собакой всё исправимо, опять же смотря что ща порода. И вообще, бойцовских собак НЕТ. Ни в одном учебнике для кинологов такого нет. Это ярыл от людей, которые столкнулись с не воспитанными собаками. При желании и йорк может укусить так, чтот человек инвалидом останется"
657,"[id480364925|Татьяна], а вы бы желали себе так выжить?"
658,"[id24071207|Надежда], уж лучше жить с травмами чем не жить вовсе. И извините меня, это случится может абсолютно с любым человеком. Потому что у нас детей как сорняки выращивают, что о животных говорить."
659,"[id737067663|Кочубей], представим другую ситуацию
Ваш ребёнок непреднамеренно сбил человека на машине, человек в реанимации. Вашего сына к нему же отправить? Почему животные должны отвечать за тупость хозяина."
660,"[id480364925|Татьяна], а может лучше смотреть ща тех, кого приручили???"
661,"[id480364925|Татьяна], вы кометы почитайте, я не сказала что бойцовские!!!!! Эти собаки уже испорчены, и я не верю в их исправление. У меня ротвейлер прожил 14 лет! Ни одного укуса человека! Правильное воспитание с детства! А этот чел видимо натаскивал собак на агрессию! Так что, не надо мне объяснять истину про крупных собак! Всю жизнь собаками занимаюсь, и бойцовской породы в моем понятии не существует! Всё делает ЧЕЛОВЕК! А если он дурак, то страдают братья наши меньшие!"
662,"[id24071207|Надежда], ну потому что адекватные хозяина такого не допустят, я сама владелец так называемой собаки бАйцовской породы и мне в рожу хочется плюнуть людям которые цепляются к нам, при том что собака из в упор не видит ибо он занят собачьими делами. Но каждый считает своим долгом что то вякнуть, при том, что собака на поводке и никакого интереса к ним не проявляет."
663,
664,"В адекватных странах завести бойцового пса намного сложнее, чем заиметь оружие... оружие само по себе не вырвется из сейфа и само стрелять не начнёт"
665,"[id185951313|Степан], да что вы говорите? Оружие не стреляет, нажимает курок человек. А бойцовых собак воспитывает тоже типо человек."
666,"[id185951313|Степан], а адекватные страны это какие?"
667,"[id144080428|Эльф], А по вашему что проще? соблюдать правила хранения и пользования оружием, нежели вырастить вменяемую бойцовую собаку? ну как то так"
668,"[id185951313|Степан], я с вами абсолютно согласна, при том что я сама хозяйка"
669,"[id185951313|Степан], опять вброс по мне,где ,когда,что? главное дать новости.Сегодня собаки"
670,"Важно хранить оружие и воспитывать собак правильно. У меня есть знакомый буль терьер, это самая душка и добряшка потому что правильный и хороший хозяин. А бойцовых собак нет, есть суки которые натаскивают собак на бой."
671,"[id144080428|Эльф], где главенство закона, а не коррупция, социально ориентированное управление, а не тотальное воровство, где главный ресурс потенциал граждан страны а не нефть!"
672,"[id144080428|Эльф],"
673,"[id144080428|Эльф], https://informburo.kz/mneniya/tatiyana-gutorova/pochemu-v-evrope-net-brodyachih-psov.html"
674,"[id704866110|Андрей], простите, я по ссылке не хожу"
675,Взяли ружьё и застрелили бы
676,В российском законодательстве запрещено убивать животных. Хозяина надо растерзать. Любая собака может стать убийцей. Даже дворняга. Всё зависит от воспитания. Сама держу алабая и ротвейлер.
677,"[id736547246|Наталья], и еще меньше, даже тойтерьеры"
678,"[id736547246|Наталья], алабай и ротвейлер, разные обсалютно..умная и добрая тупая и агрессивная псина..интересный факт)"
679,"[id754553329|Серхио], мы из собаки лепим то что хотим. А не порода диктует нам права. Терпение и труд всё перетрут"
680,"[id736547246|Наталья], сомневаюсь...у меня алабай и кангал по 2 года им и немец в возрасте уже 14лет..но про ротвейлеров много наслышан..ни когда не заведу"
681,"[id754553329|Серхио], а зря. Не навязываю своё мнение. Но лично для меня нет лудшей породы чем ротвейлер"
682,"[id754553329|Серхио], ласковые преданные. Заботливые"
683,"На бойцовских собак выдавать разрешение как на охотничье оружие! От таких собак ежегодно страдают сотни людей, но никому нет дела! А гибнут в основном дети!"
684,"[id198860123|Валерий], на всех собак клеймо,паспорт и как детей регистрировать! Завёл живоное-неси ответственность,выбросил,наплодил,про@бал- штраф,срок. И тогда будет порядок и мир между людьми и людьми,между животным и людьми. Завёл-содержи как подобает!"
685,"[id136488137|Наталья], да и на хозяина натравить собак"
686,"[id587170754|Елена], нормально воспитаная собака ни кого не тронет,если нет необходимости. Мы когда приучали собак,накладывали еду в миску и когда собака ела,лазали ей в миску рукой и дети так же делали. По-этому собаки не жадные,и если я или дети начнут у них что то забирать( даже если и из миски) собака ни когда не тронет."
687,"[id136488137|Наталья], я не против, но если не умеешь обращаться с животиной, так нечего и заводить, как этому хозяину"
688,"[id587170754|Елена], так вот! Не надо заводить,если ума ""0"". Пусть лучше цветы выращивают!"
689,"[id136488137|Наталья], у таких иродов и цветы не вырастут😞"
690,"[id198860123|Валерий], от ""бойцовских "" пород собак страдает людей единицы, от бродячих собак больше, что же не кричат, отстреливать, ловить и усыплять?"
691,"[id481601464|Натали], опять же возникает вопрос,а кто виноват,что они бродячие? Кого нужно отстреливать в таком случае?"
692,🙏🙏🙏❤
693,"🙏🙏🙏храни тебя Господь, сынок!!!🙏🙏🙏"
694,Храни тебя господь!!!! 🙏🙏🙏🙏🙏
695,"Береги себя,внучок!❤"
696,Ангелы мы вас любим!!! 😔😔😔😔молимся Почаевской Божией Матери  акафист посвящён установлению мира!!! 😰😰😰😰❤❤❤🙏🙏❤❤👏👏👏👏
697,",🙏😨"
698,"За ц.ря м...,.рет"
699,Храни тебя Господь
700,Береги себя мальчишка молодой 👍🙏💋ты герой.
701,Круто. Гробим молодое поколение. Государству респект....
702,"[id749337047|Elena], красава👍🤝💪🌷"
703,В мужское и женское и пусть на федеральном уровне разбираются
704,"[id150678686|Таня],  мужское и женское это теле шоу для таких как вы чтоб смотрели больше и уши развешивали и время на полезные вещи теряли"
705,Этих 3.14даров врачей сажать лет на 20.
706,"В конце 11 года обучения...потом уже после родов девочка заболела. Какая именно? Кто кого родил? Судя по тексту,у нас учебный год длится месяцев 18, а люди прямо как слоны годами детей вынашивают"
707,"Кто пишет посты, вы точно хотя бы начальную школу закончили?"
708,"Стоя на одной ноге?? Врач что, цапля?"
709,"[id31589889|Аарне], стоя на одной ноге перед входом в палату 🤣🤣🤣жаль не написали,какие звуки перед этим врач издавал... Может,курлыкал? А, может, лягушек ловил?"
710,"[id176502941|Наталья], а Вам лишь бы всё  обошлись,а зря"
711,"[id495098330|Наталья], я не поняла ваше высказывание, извините."
712,"[id176502941|Наталья], он перед от радости такой"
713,"[id176502941|Наталья], так бы и написали, в болоте стоя на одной ноге, как будто угодив в ловушку, врач, не говоря ни слова, смакуя уплетал за обе щёки клюва на редкость склизкую противную лягушку"
714,"[id31589889|Аарне], 🤣"
715,"[id31589889|Аарне], суть ребенок умер"
716,"[id743656054|Николай], ага, непонятно как появился,и кто это вообще был, мальчик или девочка, тоже непонятно. При этом мать забеременела в конце 11 класса,но после родов все ещё была школьницей. Как можно читать такую белиберду? А насчёт сути - вы вообще уверены, что это правда, если пишут, специально коверкая язык?"
717,Суть-бред
718,"Да не верю я в этот пост! Никогда врач, даже самый хамский, не скажет о смерти таким образом! Админу лишь бы написать что! Негатив большенство комментариев составляет, вот и пишет гадость всякую.!"
719,"[id461472809|Лариса], да а я поверю в хамство врачей, сама пережила горе, и хамское обращение с врачами......."
720,"[id461472809|Лариса], я поверю. У меня дочь инвалид из-за халатности и неправильного диагноза. И когда из роддома перевозила реанимация  мою дочь, то мне детская врач сказала : ""Если выживет."" На слова медсестры , что я из роддома приеду к ней. А потом эти равнодушные слова от врача: ""Если выживет."""
721,"[id461472809|Лариса], вы врач"
722,"[id461472809|Лариса], как бы это не правдиво не выглядело бы, но сама была свидетелем 1 раз примерно такого же изречения врача молодой девушке."
723,"Знаете, никогда не забуду ситуацию. Дом, бабуля в гробу, скорбящие родственники... Заходит врач (которого ждали, но он решил приехать позже на несколько дней). Видит крышку гроба и гроб: - ""А померла бабка?!"" Разворачивается и уходит."
724,"[id710143386|Василий], нет"
725,"[id222807433|Галюсик], в хамство и я верю, но именно вот так даже самый хамоватый врач не сообщит о смерти!"
726,"[id461472809|Лариса], это конченная группа !"
727,"[id461472809|Лариса], вы правв"
728,Царствие небесное ангелочку!
729,"Ребёнок наверняка родился  с гемолитической желтушкой по резус фактору,у кого то из родителей положительный,у другого отрицательный. Врачи обязаны были сделать переливание крови СРАЗУ. Не хочется верить в неграмотность  врачей."
730,"[id495098330|Наталья], цирроз печени скорее всего, какая желтушка"
731,"[id495098330|Наталья], родители...дети"
732,"Родная мать накрасилась, даже «не на мокром месте »,будто соседка ,а бабушка убивается."
733,"[id29929192|Лейла], не надо так судить внешность одно а то что у нее внутри знает только она…"
734,В 11 классе долгожданный ребёнок?
735,"[id52584244|Инна], ну может она с 14 пыталась залететь)"
736,"[id52584244|Инна], да, причём обнаружилось это в конце 11 класса. А родила она через год. При этом была всё ещё школьницей."
737,"Да причем тут, долгожданный или нет. Ребенка убили, а эти ублюдки на свободе и лечат наших детей!!!"
738,"[id553049046|Настя], а авторы подобных статей формируют мнение о врачах и не только. Вы точно можете знать,что это правда? Думаю, вряд ли. А вот комментариев,в том числе благодаря ломаному русскому авторы уже много набрали."
739,"[id176502941|Наталья], господи, о чем может идти речь, да и с чего вы взяли что это не правда?"
740,"[id176502941|Наталья], в любом случае, совесть иметь нужно, хоть малую часть"
741,"[id553049046|Настя], с того, что мать забеременела в конце 11 класса, но родила почему -то через год. При этом оставаясь школьницей. Бред сивой кобылы."
742,"[id176502941|Наталья], боже мой, может автор просто так написал. Вы же не знаете на самом деле что и как. А осуждаете!"
743,"[id176502941|Наталья], по чаще телевизор смотрите и новости!)"
744,"[id553049046|Настя], ну вот и пусть подобный материал остаётся на ТВ, где,по крайней мере, говорят на русском языке. А здесь пишут ради комментариев. Не говорила бы, если бы здесь раз не проявились авторы и сами не признались,для чего они это пишут и почему именно таким языком."
745,😱
746,"Бедный мальчик( Сумасшествие матери загубило ему детство, психику и жизнь."
747,"[id2901305|Юлия], Они не родители  ,чудовище,  за столько лет только откликнулись  соседи  ,ужас"
748,Очень печальная история(
749,"[id2901305|Юлия], УВЫ милая  да ❗️а, сколько у нас в России  таких семей"
750,"[id710202897|Rukyat], думаю, таких везде хватает."
751,"[id2901305|Юлия],  к сажиленья"
752,😱
753,Ужас дачего дажилеся
754,"[id757113633|Галина], ужас - это быть на столько безграмотным! Сами  читаете, что и как Вы пишете? Кровь из 👀"
755,А где завалы мусора?🤣
756,"[id205178926|Викуля], тоже хотела бы знать…,"
757,"[id205178926|Викуля], даже плита чистая)"
758,Просто мамаська - так себе хозявка ..Ну а на ремонт нет средств и провести ремонт некому .. Обычная квартира .. Возможно мамаська побухивает .. Я таких встречал ..Печально
759,"[id205178926|Викуля], Они просто мусора ещё не видели Потому и пишут что попало 🤣🤣🤣🤣🤣"
760,"[id205178926|Викуля], мдааа, если для Вас это норма, больно представить Ваши хоромы…."
761,"[id137961333|Любовь], не готовят на ней, вот и чистая! А не потому что регулярно моют!"
762,"[id578071419|Любовь], как это вы определили? Т. Е если дома плита чистая, значит на ней попросту не готовят..."
763,"[id137961333|Любовь], ну если в посте написали, горы мусора, одичавший ребенок и т.д,  значит ребенка кормили чем попало, а не готовили для него. Я думаю так!"
764,"[id578071419|Любовь], ну мы именно фото все обсуждаем, а не то что написано, просто фото как-то неудачно подобрали к тексту)"
765,У нормальных  хуже в квартире бывает.
766,а где завалы мусора? я даже ковёр увидела и плита с раковиной чистые
767,"А где мусор? Обычная кухня, в которой готовят еду. Не вижу бардака. Кровать не заправлена и это всё?"
768,"[id326457727|Татьяна], эти фото не от этой истории... . В этой группе норма поставить левые фотки что бы побесить людей!"
769,"[id111103651|Людмила], И ЭТО☝🏼☝🏼☝🏼ФАКТ"
770,"[id326457727|Татьяна], на кровати человек лежит, отдыхает..."
771,"Не вижу ничего страшного, обычной бытовой беспорядок.... Не надо верить всему что пишут не зная всей ситуации и людей."
772,"[id16786363|Анна],"
773,"Даже печка не зас*'' '' '' '' '' на, вроде и мусор не гора😜"
774,И памперсы юниор!??
775,"Был бы  усатый нянь ,уже давно расстреляли и т п.Женщина в педагогике, что в медицине, в хирургии, и психолог- психиатр, это не их дело, разрушения и только, и не подсудны 😼"
776,"[id357792467|Алексей], бабы вне закона."
777,"Да это так.Ещё О Бальзак нам давно поведал об этом миру, и ещё о самого рождения человечества.Женщина самая безжалостная пехота на земле.Не удивительно , не одно ядерная страна не доверит бабам ядерные подлодки с  боеголовками."
778,Пи...ц ей был бы от меня мразина старая зачем таких тварей к детям пускать?
779,физультурница в школе
780,Я б эту хрень которую она в ребёнка кинула в рот запихала б и сожрать заставила.
781,"[id200966623|Наиля], это банка консервная была"
782,"[id444481755|Сергей], ужас"
783,Уродина
784,Кошмар. В прокуратуру надо идти. И вместе с директрисой гнать из садика еще и другим воспитателям проверку устроить
785,В психушку эту дебилку!
786,Вот овца
787,Сесть ей нах...й .
788,"Когда уже, начнут их не просто увольнять, а садить в тюрьму. Чтобы всем был урок. Это ведь моральное унижение ваших детей и физическое.🤦И ведь она там не одна-Это преступление по отношению к детям"
789,[id353598693|Мария] слова садить нет в русском языке! 😳
790,"[id353598693|Мария], вы своих выплятков воспитывать не пробовали, чтобы  они так себя не вели? Яжематери х@евы."
791,"[id178286374|Светлана], я старше вас , у меня внуки, не вам давать оценку, моему мнению. Имейте сострадания к детям!"
792,"[id602807808|Светлана], с чего вы взяли, что я русская"
793,"[id353598693|Мария],  я совсем согласена по поводу обсуждения, извините если моё замечание вас обидело. Я не думаю что вы старше меня, у меня тоже внуки, не обижайтесь😌"
794,"[id602807808|Светлана], проявляя сострадания и уважения, такого ужаса не будет происходить. И когда комментарии пишите, нужно учитывать, фак... Что вас могут понять не правильно. Это не обида, это реакция"
795,🙏
796,"[id353598693|Мария], ну пишите вы на русском языке…надо полагать он ваш основной способ общения, только грамотность хромает"
797,Ну правильно если 50%  солевую на боксмоде парить любой в больнице окажется
798,"[id397084917|Евгений], Только 50% солевой нету"
799,"[id422231103|アンドレイ],  ну ладно 20 hard"
800,"[id397084917|Евгений], Не в этом дело, 50% это 500мг"
801,"[id422231103|アンドレイ], сори тупанул"
802,"[id397084917|Евгений], ультро соливую🤣🤣🤣"
803,Запретите продавать всякую дрянь
804,"[id404806684|Елена],   вот  тот  случай , когда  не  жалко  ,, деток "" , которые  эту  дрянь  употребляют .
ИДЁТ  естественный  отбор  !!!
И  наркоманов   не  жалко ! А  продавцов   далеко  и  надолго  в  урановые   рудники !!!"
805,"[id289925699|Валентина], Вы ж не забывайте, что они совсем ещё неразумные дети, друг перед другом в школе ""выпендриваются"", показывают свою крутизну, не понимая, что их ждёт потеря здоровья, а то и жизни. Они несмышленыши, поэтому государство строжайшим образом должно запретить всякую продажу ""непотребной"" продукции. Кто-то гибнет, а кто-то карман набивает."
