,0
142,"[id710069520|Юлия], это 3 ответа из 4"
143,"[id710069520|Юлия], по компасу?"
144,Это художественный фильм 😊
145,"Ну рана в фильме,у неё, действительно,была ужасная!!!До сих пор мурашки..."
146,"Было подумал, правда по реальным событиям, а оказалось опять в стиле,,хулливуда,, , напридумывали лишнего, капец..."
147,"[id792858788|Карим], за основу взята настоящая история. Есть ещё одна, американка, выпав из самолёта, так же, спаслась одна."
148,"[id195303099|Лариса], я прекрасно осведомлён об авикатастрофе 81 года, неоднократно читал в специализированных изданиях, имел допуск..."
149,"Что то много шума вокруг этой темы, к чему бы это 🤔? #NasaLies"
150,"Бузову,очень она хочет!😄😄😄"
151,"Надоели со своей рекламой, что и смотреть уже не хочется!!!!"
152,"Шоу ""Уральские пельмени"" Актриса в космосе (смеялась до слез...)"
153,столько денег вбухали... ради одного фильма! лучше бы спасли 10 детских жизней!!!
154,Я Малышевой и вообще этой программе не верю! 🙌
155,Требуется фасовщица в ночную смену 2 на 2. Зарплата от 23000 до 30000. Иногородним предоставляется бесплатное жильё. 89603839361
156,Терпеть эту передачу не могу и эту дурочку Малышеву
157,"[id631486701|Наталья], ЗРЯ ВЫ ТАК..ОЧЕНЬ МНОГО ПОЛЕЗНОГО.а я 41 год проработала врачом онкологом и это конечно моё мнение НО ИМЕННО ПЕРЕДАЧИ С УЧАСТИЕМ ЕЛЕНЫ МАЛЫШЕВОЙ помогают простым людям преодолевать простые трудности с болезнью"
158,"Может быть, но иногда она сама себе противоречит. Ну не нравится мне эта передача и всё тут. Я высказала своё мнение."
159,"Вот ведь было правильное решение снять с эфира эту передачу!!!да ,говорят, она там слёзно истерила...теперь хоть нам истери чтоб убрали((("
160,"[id120593990|Лариса], кто её снимал с эфира? 🤣 Месяц не появлялась - всё, караул, сняли!"
161,"[id287781441|Stanislav], да почти год не было ,с началом СВО приостановили все развлекательные передачи.И не ,,караул"" ,а многие облегчённо вздохнули"
162,
163,Она марозматик...
164,Мы же каждый день в космос летаем. Очень полезная информация
165,Как пиявки. Когда исчезнут с экрана…
166,"Дак вроде как эта крыса очколупая в Америку свои кости этапировала и её признали иногентом, ваще отказываюсь понимать эту петушиную систему со всей её навитой волоснёй😔походу ждите"
167,"[id690864777|Виталий], дык вроде она уже вернулась в Россию год назад"
168,замечательный доктор и ЧЕЛОВЕК хороший !
169,🙏🙏🙏
170,ХРИСТОС ВОСКРЕС!!!
171,.. полет киноэкипажа «ВЫЗОВ» на МКС …
172,"Ну да, а на Юпитере есть жизнь 👇."
173,Надеюсь она в космос останеца
174,"Тьфу после того как 8 марта 2023 года два раза подряд показали х/ф Красотка, вообще не перевариваю этот канал. Что не было других фильмов? Мы- матери, жены, дочери и сестры  что для страны бл-ди???? Сам фильм вроде ничего, игра актеров не плохая, но в такой момент страны на 1 КАНАЛЕ, показывать такой фильм это что то ниже плинтуса"
175,"Страна всё, всех поняла, они уничтожат, в будущем врага."
176,"Столько рекламы и говорильни что фильмец супер, что можно уже не смотреть."
177,"Волосня во весь экран, бред, смотреть не хочу: жаль мужиков ,которые рядом были"
178,👏👏👏👍👍👍
179,Просьба: наймите профессионального журналиста для написания текстов своих постов. Ну это же ни в какие ворота .. .Где Виктория Княжевская исполнила песню Розенбаума? В чей альбом она вошла? Причем тут Аллегрова и наконец Алина Наниева? Шла собака по роялю...😔
180,"[id172864345|Всё], читать научитесь и все поймёте"
181,
182,Ужас! Как песню испортили! Не сметь трогать шедевры.
183,"в начале красивый новый вдох в песню, но переиграла потом"
184,"А что вы удивляетесь, сейчас все так поют, это считается по молодёжному,и Зиверт и Асти в такой же манере исполняют, а голос у неё довольно гибкий и выразительный!По мне так действительно слишком много на радостях наиграла в середине и к концовке,спела бы как в начале вообще был бы шедевр,просто хотелось бы услышать что нибудь на иностранном языке в её исполнении,будет интересно, что ей предложат? 🤔✌🙏👌👍🤗🤳😎🤓🌷😇✊"
185,они все специально в нос поют или это повально у всех исполнителей гайморит?
186,Ужасно!
187,Этот проект первого канала не смотрю уже давно.
188,Писец... Это уже не песня Розенбаума.
189,
190,"🌺🌺🌺ДОБРОГО ПОНЕДЕЛЬНИКА И УДАЧИ, ДРУЗЬЯ 🌈💐💕❣️❤️🌺🌈💕"
191,"[id278853978|Евгения], Доброе утро! 🙋‍♀️❤️🍮🍰🌷☀️"
192,"[id508716566|Чудесница], .... все начинается сначала .... работа, забота... 🤣🤣🤣"
193,"[id278853978|Евгения], доброго понедельника и отличной новой недели!"
194,"[id220499676|Мария],"
195,❤доброе утро!
196,С добрым утром друзья 💝💟🤗
197,"Доброго понедельника, друзья!!!

С добрым весенним утром!"
198,"[id385445596|Helen], приветик дорогая. Доброе утро! Лёгкого понедельника! Удачной недели! 🙋‍♀️🤗❤️🍮🍫🥰💐"
199,"[id508716566|Чудесница], добрый день, дорогая-— приветики 🌷😍💋. 

Лёгкого начала новой прекрасной недели ❤😍🤗"
200,С добрым утром!
201,
202,
203,"[id493670568|Лиза], Всем доброго и позитивного утра!☕☕☕"
204,"[id744800941|Ангелина],"
205,
206,
207,"[id493670568|Лиза], Доброе утро, друзья!"
208,
209,"[id375739564|Вячеслав],"
210,
211,"[id385445596|Helen],"
212,"[id400553764|Лариса],"
213,"Весна зацветает тихонько, неспешно,
Белеет в ложбинке первый подснежник,
Как капельки солнца по полю разлились,
Мать-и-мачехи желтые глазки раскрылись,
На клумбах пестреют уже первоцветы,
Черемухи куст лишь стоит неодетый,
Но скоро взорвутся набухшие почки,
И ароматом повеют цветочным,
Все чаще по небу летят птичьи стаи,
Весна расцветает... весна расцветает...
Доброе утро, народ! Пусть новый понедельник исполнит все, что от него с надеждой ждем! И пусть все тревоги и неудачи отодвинутся на самый дальний план, а еще лучше совсем сгинут! Радостного и легкого вам дня и берегите себя!"
214,"[id491104856|Галя], Доброе утро! Лёгкого Вам понедельника! 🙋‍♀️❤️🤗🍮🍰🌹🌹🌹☀️"
215,"[id508716566|Чудесница], пусть с Вами весь день будет солнце и радость!  🌞👍🍮🌹🌸🐣🐝🦋"
216,"[id508716566|Чудесница],"
217,
218,"[id493670568|Лиза],"
219,"[id744800941|Ангелина],"
220,Буду смотреть
221,",,,,ДВАДЦАТЬ ДВА БУГАЯ..."
222,1:30 ночи точнее если время показа
223,"[id747827793|Дима], либо раньше."
224,Буду ждать
225,Буду  ждать
226,Аскерова осудите
227,КОЗЛОВ ВЕДЕТ СЕБЯ НЕ ПО ЧЕЛОВЕЧЕСКИ.
228,"[id314835365|Сергей], он ещё и нож может вынуть, на крайний случай"
229,Очень жду.❤🇷🇺🍰🍇🎂💖😘🍓🌸🌷👍👍👍👍👍👍👍👍👍👍👍👍
230,
231,А началось в 23:00 как обычно с задержкой
232,Буду ждать
233,"ЕСЛИ ЗВЕЗДЫ ЗАЖИГАЮТ , ЗНАЧИТ НАСТАЛА НОЧЬ. (ПРИТЧА ВОЛХВОВ)."
234,👍❤🇷🇺🍰🍇😘🎂🌷🌸🌸
235,"Люба Успенская с дочей - Таней спели очень классно. БЛАГОДАРЮ, ВСЕХ, КТО РАБОТАЕТ НАД ЭТИМ ПРОЕКТОМ : "" ОТЦЫ И ДЕТИ "" ВСЕХ БЛАГ, ВАМ, ДРУЗЬЯ, ЗЕМНЫХ. В ПРАЗДНИК ПАСХИ ПОРАДОВАЛИ ОЧЕНЬ И СОЗДАЛИ НАСТРОЕНИЕ ПРАЗДНИЧНОЕ.👍🌸❤🌷🎂🇷🇺😘🍰🍇🍓💖🌸"
236,В очередной раз вывели в свет своих бездарных детей...сами себе хлопают..сами оценивают..сами поют..А Родион Газманов ещё и оценки ставит..ценитель исскуства ещё тот😒
237,"[id170448967|Ольга], поэтому мало кто смотрит. Потолок у детей караоке дома перед бабушкой."
238,"Хороший музыкальный проект.Приемственность поколений.Родители артисты  постоянно на гастролях, к детям наконец то  момент внимания и минута славы."
239,"[id137288865|Ольга], какой славы...внимание детям пусть родители уделяют...а заполнять эфиры бездарями это хорошо?"
240,"[id170448967|Ольга], это плохо. Из всех детей этой программы только у Турецкого дочь талантлива, есть голос. За остальных просто стыдно, как родители этого не понимают."
241,"Хоспидя, опять!!!!"
242,"Сейчас гастролей за границу нет ,а деньги надо зарабатывать детям!Вот и вытащили их !"
243,"Мне почему-то стыдно за внучку Ларисы Долиной. Ну не может девочка петь, найдите ей другую профессию cо временем, а то будут сейчас тащить. Сама Лариса просто прелесть, люблю её."
244,"Алёна Свиридова с сыном и группа ""Добро"" с отцом очень классные, зажгли👍👍👍"
245,"С медовым дыханием липа 
По берегу Буга цветёт, 
Хорошая девочка Лиза 
По Виннице с мамой идёт. 
 
Ребёнок – совсем ещё кроха: 
Четыре всего лишь годка, 
Но шествует вовсе неплохо, 
Коляску толкая, она. 
 
Хоть Лизе непросто даются 
По жизни такие шаги, 
Но стойко с недугами бьются 
И Лиза сама, и врачи. 
 
Казалось, диагноз суровый 
Ей шансов оставил едва, 
Но Лиза – ребёнок упорный, 
Сумела подняться, пошла! 
 
Она – «дитя солнца», и что же? 
Пусть много преград на пути, 
Но мама, конечно, поможет, 
От бед и невзгод – защитит! 
 
Беспечно коляску толкая, 
С мамулей лопочет дитя. 
Каштан ей ветвями кивает 
И шепчут «Привет!» тополя. 
 
Два любящих сердца не знали: 
В их хрупкий прицелившись мир, 
С подлодки по городу вдарил 
Ракетой крылатой «Калибр». 
 
С далёкого Чёрного моря, 
Крадучась, летела она, 
Неся с собой смерти и горе, 
Спеша всё разрушить дотла. 
 
Ракеты не знают пощады: 
Полётных заданий рабы, 
Они своей лютости – рады, 
Преступным приказам – верны. 
 
Венец технологий и злобы 
Поставленной цели – достиг, 
И ангелов скорбные стоны 
Раздались в трагический миг… 
 
Взрывная волна не щадила – 
Осколков жестоких метель 
Смертельным порывом разила 
По площади шедших людей. 
 
Мгновенье – и жаркое пламя 
Взметнулось, сжигая, губя… 
И мама не в силах родная 
Спасти дорогое дитя. 
 
В последней конвульсии руки 
Пытались вновь маму обнять… 
Но смолкли внезапно все звуки 
И с миром разрушилась связь. 
 
Уж детскому сердцу – не биться… 
Средь хаоса, стонов и слёз 
Архангел за Лизой спустился 
И в вечное небо вознёс… 
 
С медовым дыханием липа 
По берегу Буга цветёт, 
По Виннице девочка Лиза 
Уже никогда не пройдёт. 
 
Но в кронах деревьев могучих 
Её воплотилась душа, 
И шепчет с мольбою живущим: 
«Война – ни за что! Никогда!» 
 
Плакучие сакуры ныне 
По всей Украине стоят 
И, ветки склоняя в кручине, 
По детям погибшим скорбят. 
 
 
Лизе Дмитриевой из Винницы и всем детям, 
погибшим за время конфликта на Украине, включая Донбасс, 
посвящается... 
 
И. Розгут - ""Хорошая девочка Лиза"""
246,"[id181231899|Валерий], почему допустили эту войну, что замалчивали!? Ваша вина в этом есть, Ваша личная вина!"
247,"[id596722903|Ирина], а Вашей вины - нет?"
248,"[id596722903|Ирина], каждый украинец в разной степени виноват в том, что сейчас происходит на Украине."
249,ХРИСТОС ВОСКРЕС !
250,"[id698098849|Анатолий], ВОИСТИНУ ВОСКРЕСЕ !"
251,"Пас-ха: пасти хаввах, гаввах."
252,"[id483976240|Мыкитка], "" и на луне, могут яблони цвести"". Что на луне, дачку прикупил?"
253,Кто-нибудь изучал  историю этого праздника?
254,"[id154811084|Александр], стаду только пастись."
255,"[id89863622|Дмитрий], увы....."
256,"[id89863622|Дмитрий], из какого стада будите?"
257,"[id596722903|Ирина], из неуправляемого. 🙌"
258,"[id154811084|Александр], верите в эту сказку кровавого убийства?"
259,"[id154811084|Александр], только не путайте еврейский Пейсах и христианскую Пасху. Они празднуются в разные дни и посвящены разным событиям, и этимологически происходят от разных корней (Пейсах - от ивр. ""Прохождение мимо""; Пасха - от греч. пасхо ""страдаю"")."
260,"Христос воскрес, а почти 200 тысяч российских нацистов сдохших в Украине нет)))"
261,
262,
263,
264,Пасха это праздник
265,"Христос воскресе! Всем всего доброго. Мира, счастья, здравия и успехов. Спасибо огромное Владимиру Романовичу за интересные беседыс приглашенными гостями, всегда смотрю и слушаю с удовольствием."
266,Христос Воскресе!!!
267,Из крайности в крайность...
268,"Пасквиль какой то, а не сериал. Испортили всё... Зачем там КГБ, кто создатели фильма, они понятия не имеют в какое время творили Песняры. Не было никакого давления на творчество. Едят варёную картошку... Живут в развалюхах, хотя вспоминаю то время, у нас в городе вокруг домов была газоны с цветами, чистота и порядок - такого даже сейчас нет, как тогда было. Эпоха Леонида Ильича самое счастливое время у нас. А создателей надо бы привлечь за откровенную ложь на Советский Союз."
269,"Задача сегодняшних режиссёров, как можно сильнее обгадить прошлое, вот и лезут из кожи, кто сильнее обгадит."
270,"Каждый видит, как видит. Вы были молоды, а в молодости все счастливы"
271,"[id37777167|Ольга], а Вы там не жили, раз такое говорите."
272,"Пару серий посмотрела, дальше не пошло."
273,"[id456818261|Вера], так и вы не жили и не можете знать, как было"
274,"Можно было создать прекрасный фильм о творчестве Песняров. Но тут видно поставили другую задачу, вылить ведро помоев на СССР."
275,"так и создайте.
А если не нравится, то и не смотрите.
А лубочные картинки - это не реальность, а личная интерпретация действительности"
276,"[id456818261|Вера], вы путаете художественный и документальный фильмы. ""Владимир Мулявин .""Песняры"" - это документальный фильм. Он стоит того,чтобы его посмотреть."
277,ПОХОЖЕ НА ПЛОХОЙ НОВОДЕЛ.
278,"[id401895426|Татьяна], я жила в то время, помню Песняров, они не заслужили, чтобы на их именах создавали такую гадость."
279,Будем ждать беру на заметку
280,"После просмотра этого документального фильма, который только что закончился, меня не покидает ощущение светлой тоски и щемящей грусти....В фильме много воспоминаний участников ансамбля, фотографий из семейного альбома, кинохроники,интересных подробностей гастролей.Замечательная работа всего коллектива, создававшего этот фильм))"
281,мне понравились 2 фильма- Вызов и Почка.
282,"Совешенно отвратное ""творение"". ""За полчаса до весны"". Не о ""Песнярах"" точно. Что, не обосравши в чём-нибудь СССР, фильм не проходит на экран? Это новая цензура такая?"
283,"[id710414372|Пачкуале], причём все ансамбли поднялись именно в это время,а сейчас что-то не густо."
284,"Сериал нормальный, жаль песен мало. Ведь ""Песняры"" - это прежде всего песни."
285,"Знать, что это реальная история - смотреть жутко. Как же ей было и больно, и страшно...но и сценаристы не могли не включить свою фантазию. Много придуманного, например, тигр..."
286,"[id391750663|Елена], сценарий написан со слов реальной героини"
287,"[id314615145|Neonila], реальная история взята за основу художественного сценария. Ни в одном интервью реальной героини о тех событиях нет упоминаний о тигре и блужданиях по тайге. Она никуда от места падения не уходила и сидела рядом с телом мужа все эти дни... В сценарии  половина выдумка."
288,"[id391750663|Елена], по горной холодной реке плыла. Сразу бы окоченела. Выдумки"
289,"[id391750663|Елена], я тоже слушала её интервью, причём, версию, что она его искала. Удивительно....."
290,"[id531233265|Галина], окоченела, конечно. Но здесь есть ещё такой фактор как адреналин и скрытые резервы организма. Вот то, что она быстро в больнице восстановилась, это да, меня сильно смутило."
291,"[id314615145|Neonila], ну как же... На Ютюбе её интервью, она в той же розовой толстовке, что и в интервью в фильме. И её слова ""Я открыла глаза и увидела Вовку"". Он сидел в своём же кресле с окровавленным лицом, уже мёртвый. А перед этим после первого удара она видела его травму и кровь, которая заливала его лицо, значит: её слова - что сердце ещё билось...и рёв и рык животных она слышала где-то вдали, но близко к ней никто не подходил, поэтому тигр в фильме - вольность сценариста. Она через боль стащила чехлы с кресел и сделала как бы палатку над своим креслом от дождя. Уйти никуда она не могла из-за травм и боли."
292,"а..аа твоё осознание бывает 
за 
за пределами норм 
здесь 
лжи не существует..здесь 
здесь истина живёт 
и знаешь ведь 
ведь никто 
не сказал тебе это 
что Любовь 
не бывает чужой 
ты находишь её там где нету 
и не видишь что в смерти покой 
жизнь проходит 
но жизнь твоя вечна 
ты есть принцип Любимый Самой 
как магнитная сфера реальности в Сердце 
здесь твой Ангел живёт золотой 
будь Достоин дружбы такой 
он не знает преград или мести 
он всегда с тобой кроток и честен 
он ждёт сострадая тебе незаметно 
наблюдая свою многомерность 
что здесь на планете живёт 
и зовут её тройственно здесь 
Радость Любовь Истина 
в этом 
и в том что ты Есть 
проживая в мгновениях вечность 
испытав всю естественность чувств 
находя здесь в сейчас безупречность 
ты Прощаешь в себе свою суть 
и на встречу к нему здесь идёшь 
не спеша 
ведь он тот кем ты хочешь здесь быть навсегда 
драгоценным Любимым.. бессмертным 
и Достойным всех немыслимых благ 
день рождения его неизбежен 
ты не можешь его избежать 
не воскреснув в Сейчас 
здесь 
Невинным творением Любви золотой 
в своём сердце увидишь невинность во всём что Он Есть 
как причина в Сейчас это ты 
и желание здесь 
встретится с ним 
и узнав кто ты есть в своём сердце 
ты Поверишь в себя 
в ту незримую нить 
удивления мгновении рождения Бессмертных 
в бесконечность своих путешествии 
он тут был он с тобой здесь всегда прибывал 
Твой..твой двойник золотой 
ты заметишь его 
и меня как себя наблюдая 
золотым продолжением Любви без условной 
и нирваной связи наших душь 
мы здесь вместе живём 
мы одно существо 
драгоценный брильянт многомерных истории 
здесь нашь истинный Дом 
на земле 
да сейчас идёт смена проводки энергии 
мы меняем здесь страх на Любовь 
осушая болото желании своих непомерных 
доверяя не разуму 
Сердцу открывшему Суть 
то что любит Любить 
то что Есть 
Но не здесь"
293,"[id175972995|Серёжа], вот это простынь вы написали!"
294,"[id292936744|Нина], всё только начинается"
295,"[id175972995|Серёжа], что начинается? В двух словах скажите."
296,"[id292936744|Нина], абсолютная реальность в относительной ..это твоё забытое при рождении чувство собственного достоинства"
297,"[id292936744|Нина], не суди по себе ..мой статус выпускной ..осознание детей не осуждаю у тебя ещё много переходов"
298,"Чувак, вот это тебя плющит!Ты бы к доктору обратился, а то рогатка совсем отъедет!!!!)))))"
299,"[id792858788|Карим], чувакам не дано осознать ..кем были до рождения"
300,"Ууууу, как всё запущено, конкретно торчишь, болезный, воспользуйся советом, пока не поздно!))))"
301,"Кто может пояснить ,как беглов и Матвиенко выступают на ыотюне украинского флага ?"
302,"[id511098511|Юрий], это фотошоп, видно же"
303,Замечательный фильм и трогательное послесловие героини сюжета. Христос Воскресе!🙏🙏🙏
304,"Сцены в городе и аэропорту сняты в Вологде. Похоже, только у нас центральная площадь города - областного центра, не ремонтировалась больше тридцати лет."
305,Я сейчас буду смотреть
306,"Смотрела вчера, смотрю  сегодня, восхищаюсь героиней, столько сил и отваги!!! Здоровья ей, столько пережила, вот, что значит любить по настоящему, я про реальную героиню, всех благ ей, ну конечно же и актрисе, сыгравший это всё 🙏🙏🙏"
307,"Надеюсь "" вызов "" поинтереснее сняли. Учились бы, например фильм ""выживший"". Ну почему у них с замиранием сердца смотришь, а у нас тягомотина."
308,Фильм завораживающий!! Очень интересный и острый сюжет!! Всем рекомендую 🔥
309,Фантазии режиссёра слишком много...
310,Я буду смотреть
311,"2 билета, оба проиграли)"
312,А где играй гармонь?)
313,"[id238015998|Михаил], вчерабыл"
314,"[id238015998|Михаил], действительно 😕"
315,Смотреть нечего на этом говноканале
316,
317,
318,Доброе утро
319,
320,
321,"Под колокольный перезвон,
Приходит светлый праздник в дом,
Приносит людям благодать,
И хочется всем пожелать,
Чтоб в мире все было спокойно
И чтобы прекратились войны,
Чтоб в доме  пахло куличами
Гостей на Пасху мы встречали,
Все ждут от праздника чудес
Воистину Христос Воскрес!..
Доброе утро, народ! Со светлым праздником Пасхи! Всех вам благ! Христос воскрес! #ДоброеУтро@kolpino"
322,"[id491104856|Галя], с праздником 😇🙏💐"
323,"[id168904740|Екатерина], и Вас со светлой Пасхой!"
324,"[id491104856|Галя], 🙏🙏🙏❤️"
325,"[id508716566|Чудесница],"
326,"[id491104856|Галя],"
327,"[id451961033|Наталья], с праздником, со светлой Пасхой!"
328,"[id491104856|Галя], Христос Воскресе, Галина! Всего, вам, доброго, светлово, тёплого! 🌹🌹🌹"
329,"[id451961033|Наталья], воистину воскресе🌹"
330,Всем мира и добра!
331,
332,С добрым утром друзья 🙏🙏🙏
333,
334,
335,
336,Во истину воскресе
337,Воистину воскрес!!!!
338,Воистину воскресе
339,
340,"Воистину Воскресе!!!
Со Светлой Пасхой!"
341,Воистину воскресе.
342,Исцели господи💋🙏🙏
343,
344,"Здравствуйте! Вы для нас последняя надежда! Администрация Ленинского городского округа Московской области отбирают участки и единственное жильё у беженцев из Донбасса , участников СВО и многодетных семей. 
Совсем скоро более 200 семей останутся на улице из -за коррупции в Ленинском районе. Помогите придать огласке, чтобы действительно разобрались в этой ситуации.   Есть сайт со всей информацией и документацией, есть видео обращение пострадавших. 

Сайт: Петрушино.ру

Обращались к А.И. Бастрыкину, но там дали снова указание в инстанции Ленинского округа МО где все куплено и ни кто не разбирается."
345,"[id337521005|Карина], это правда?"
346,"[id337521005|Карина], клевета и ложь - наказуемы!"
347,Буду смотреть
348,"Отличное шоу, каждый раз смотрю"
349,
350,"Господи, нет начала и конца милости твоей.
Слава Тебе за каждое биение сердца, за каждый вздох груди.
В преддверии светлейшей Пасхи желаю всем Божьего благословения, чтобы Всевышний даровал всем светлый разум, здоровья, счастья и крепкой взаимной любви."
351,"[id306865555|Андрей], 🙏"
352,Христос воскресе 🙏🙏🙏
353,"[id652457575|Юлия], ВОИСТИНУ ВОСКРЕСЕ 🙏"
354,"[id373770605|Марина], Христос Воскресе"
355,Буду ждать
356,Будем смотреть.
357,Уберите из кадра фарисеев в пиджаках.
358,"Хочу обратиться к федеральным каналам, неужели нельзя по одному каналу транслировать с комментатором, а по другому без? Многим хочется просто посмотреть и послушать службу!!!!!!!!!"
359,"[id399400660|Митя], Христос Воскресе😃😃😃🔔🔔🔔

Я сама открываю на православном сайте последовательность богослужения и по ней слежу и подпеваю😊😉"
360,"[id399400660|Митя], телетрансляция для всех каналов одинакова"
361,Воистенну Воскресе🙏🤲
362,Христос Воскресе😌😇🙏😃🔔😘😘😘
363,
364,"[id63504925|Артем], Да в тему песня"
365,Буду ждать
366,Nice
367,
368,"Смотрела ,ожидала большего от фильма.Ну на один раз можно посмотреть"
369,хоть чё-то нормальное...
370,"Господи, хоть бы в праздник что-то спокойное поставили.
Когда этот кошмар закончится?"
371,Шикарно снят фильм! Шикарная игра актёров! Браво и режиссёру и актерам!
372,"[id206665585|Алла], недожали они .Надо больше было показать ее ,как она там выживала ,а не все ,что там в городе было тем временем"
373,Мне всего хватило
374,И руки тряслись у героини
375,"Посмотрела только что ; в конце конечно поплакала , прям на душе легче , в мозгу светлее ; причина хорошая была ; не дай бог конечно никому ; 🙏🙏🙏🙏здоровье актрисе и этой настоящей Героине!!!!"
376,"Фильм мне очень сильно понравился!!! Браво,всей съёмочной группе!!!"
377,Буду ждать
378,
379,"Фильм с явным русофобским душком. Что за бред: на Руси приносили человеческие жертвы, слово Русь произошло от скандинавского, варяги и Рюрик скандинавы-викинги?"
380,"Комментарии удаляете?)) 
Еще раз пишу: исправьте в озвучке «восьмиста» во 2 серии."
381,"[id819378|Ксения], удаляют."
382,"когда-то в пригородной электричке купила диск ,,Земное и Небесное ,, снятого по благословению патр. Алексия. Найдите и покажите его по ц.т. —- не пожалеете !"
383,Я была права. Спасибо вам большое за эту передачу.
384,есть в записи?
385,Путин скоро в Гаагу уедет на чёрных кожаных флейтах играть
386,"а..аа твоё осознание бывает 
за 
за пределами норм 
здесь 
лжи не существует..здесь 
здесь истина живёт 
и знаешь ведь 
ведь никто 
не сказал тебе это 
что Любовь 
не бывает чужой 
ты находишь её там где нету 
и не видишь что в смерти покой 
жизнь проходит 
но жизнь твоя вечна 
ты есть принцип Любимый Самой 
как магнитная сфера реальности в Сердце 
здесь твой Ангел живёт золотой 
будь Достоин дружбы такой 
он не знает преград или мести 
он всегда с тобой кроток и честен 
он ждёт сострадая тебе незаметно 
наблюдая свою многомерность 
что здесь на планете живёт 
и зовут её тройственно здесь 
Радость Любовь Истина 
в этом 
и в том что ты Есть 
проживая в мгновениях вечность 
испытав всю естественность чувств 
находя здесь в сейчас безупречность 
ты Прощаешь в себе свою суть 
и на встречу к нему здесь идёшь 
не спеша 
ведь он тот кем ты хочешь здесь быть навсегда 
драгоценным Любимым.. бессмертным 
и Достойным всех немыслимых благ 
день рождения его неизбежен 
ты не можешь его избежать 
не воскреснув в Сейчас 
здесь 
Невинным творением Любви золотой 
в своём сердце увидишь невинность во всём что Он Есть 
как причина в Сейчас это ты 
и желание здесь 
встретится с ним 
и узнав кто ты есть в своём сердце 
ты Поверишь в себя 
в ту незримую нить 
удивления мгновении рождения Бессмертных 
в бесконечность своих путешествии 
он тут был он с тобой здесь всегда прибывал 
Твой..твой двойник золотой 
ты заметишь его 
и меня как себя наблюдая 
золотым продолжением Любви без условной 
и нирваной связи наших душь 
мы здесь вместе живём 
мы одно существо 
драгоценный брильянт многомерных истории 
здесь нашь истинный Дом 
на земле 
да сейчас идёт смена проводки энергии 
мы меняем здесь страх на Любовь 
осушая болото желании своих непомерных 
доверяя не разуму 
Сердцу открывшему Суть 
то что любит Любить 
то что Есть 
Но не здесь"
387,Очень хороший фильм! Много узнала из истории Руси!.
388,Я смотрю каждую ночь
389,"Где-то читала, что этот Мисевич был причиной распада Песняров.
А теперь что? Он в воспоминания ударился?"
390,"[id637163393|Ольга], Мисевич + Дайнеко (по словам Л.Борткевича)"
391,Как же я сильно люблю все белорусские песни!!!очень красивый этот самый язык!!!да и сам сериал тоже очень хороший!
392,Скоро наша армия освободит Россию от террористов!
393,Полину Гагарину сравнивать с Бузовой...)))
394,"[id216856051|Наталия], очень плохое сравнение"
395,На вашем месте я бы вообще их не сравнивал
396,"[id482171467|Макс], Согласен.  Уровень подачи Эмоций через Песни, намного ВЫШЕ.
И ЭТО Цепляет.
А вот Бузова это как то не то. Увы не смотрю. 
Обожаю Мари Краймбрери, хотя и тексты очень личные."
397,Где Гагарина👍а где Бузова🙈.
398,"[id260760474|Галина], при чем тут Бузова"
399,"Да, тоже такая бузова 2...."
400,"[id139452252|Сергей], не согласен"
401,"[id482171467|Макс], каждому свое..."
402,Худая и страшная стала
403,Подкаст. Лаб красивая передача
404,"У Гагариной хороший голос,жаль что прописалась в рекламе"
405,"[id177897044|Сирень], Согласна с вами!"
406,"[id177897044|Сирень], деньги же нужны"
407,Классная Гагарина и Все участники. PS/(не спал)
408,"У Поли голос есть, а теплоты и душевности в нём нет.Когда её песни слушаешь в другом исполнении, воспримаешь совсем по другому, понимаешь о чём песня, а у неё много крика и никаких красок, поэтому, кому-то нравится, кому-то нет, дело вкуса, мне лучше, намного, нравится голос Подольской, многогранный, красивый, который выражает эмоции, Савичева, которая очень красиво поёт, но почему-то мелькает везде Гагарина, которой надо быть немного поскромнее к своим коллегам в,, Голосе,,."
