,0
580,"[id120320905|Вероника], короче понял всё!"
581,"[id133576041|Анна], понял только то что из дома не уйдет))) а так конечно огрызается и о своих правах говорит)"
582,"А что тупых в тюрьму не сажают?
Чтоб раз и навсегда и дезик им в подарок😩"
583,"Разговаривать по телефону важнее, чем смотреть по сторонам. Смотрела бы по сторонам, была бы жива. Ее выбор."
584,"[id323744916|Ирина], тебя спрашивали?"
585,"[id323744916|Ирина], к сожалению так и есть!"
586,"[id510060272|Сергей], а тебя спрашивали?? Женщина правильно сказала, еб#чие такие пешеходы, думают все можно .надо смотреть по сторонам .и не даёт право выходить на дорогу в неположенном месте.учи пдд.умник"
587,"[id510060272|Сергей], скоро в ПДД внесут абзац, написанный твоей кровью.
Или ты сам-то смотришь по сторонам?"
588,"[id323744916|Ирина], Верно 👍👍👍💪💪💪💪💪"
589,"[id323744916|Ирина], 100%"
590,"[id510060272|Сергей], а тебя, в чем она не права, народ сейчас света белого не видит из за этих гаджетов"
591,"[id5870039|Виктория], современные гаджеты+наушники должны быть применимы в условиях полной безопасности. А то не докричишься, не дозовешься, не сообщишь. Очень печально !"
592,"[id510060272|Сергей],   нет  её   не   спрашивали  !   Она   без   разрешения   !  Написала   то   что   увидела  !   И   не   только   она  !"
593,"Зачем обижаться на справедливость?! Жалко конечно любого человека! Но ведь можно избежать было этой трагедии! Наши гаджеты или мы не внимательны на просторах? Идёшь с телефоном, смотри по сторонам а не только под ноги."
594,"Е..ные троллейбусы! 
Хорошо, что в Москве их срезали. Столько людей было спасено"
595,"[id678920973|Дмитрий], ага, и деревья вдоль дороги..."
596,"[id678920973|Дмитрий], и что помогло?"
597,"[id678920973|Дмитрий], так надо смотреть куда идти то... Прям даже не глядя. Ну дорога же., очень жаль.Соболезнования родным и близким.."
598,"[id678920973|Дмитрий], 🤔экологически чистый транспорт.🙄может дело все-таки опять в двуногих.."
599,"[id553022642|Оксана], та нет, просто троллейбусы чаще всего сбивают людей. Обычно это именно из за фигового торможения и из за их частой поломки"
600,"[id678920973|Дмитрий], ага, и телефоны нужно запретить, сколько жизней будет спасенно 😜"
601,"А по сторонам не учили смотреть? прет на пролом, как будто на танке"
602,"[id329366250|Серега], занята телефоном!"
603,Очень жаль соболезнования родными близким🙏🙏🙏
604,"[id5870039|Виктория], и что теперь, не надо по сторонам смотреть?"
605,"[id681556776|Nastya], я и о том! Надо, обязательно и всегда! А ещё под ноги, чтобы в ТЦ в фонтаны не летать ✈"
606,"[id329366250|Серега], да они все такие, по пояс деревянные, бананы в ушах и пох на все"
607,"[id19631562|Дмитрий], на себя смотрите балаболы"
608,"[id681556776|Nastya], ну вообще-то в пдд, чётко прописаны правила перехода дороги по пешеходному переходу."
609,"[id19631562|Дмитрий], Не забывай, ваши тоже дохнут из за тупости. Пошёл наxYй"
610,"4.5. На пешеходных переходах пешеходы могут выходить на проезжую часть (трамвайные пути) после того, как оценят расстояние до приближающихся транспортных средств, их скорость и убедятся, что переход будет для них безопасен. При переходе дороги вне пешеходного перехода пешеходы, кроме того, не должны создавать помех для движения транспортных средств и выходить из-за стоящего транспортного средства или иного препятствия, ограничивающего обзорность, не убедившись в отсутствии приближающихся транспортных средств."
611,"[id19631562|Дмитрий], 👍"
612,"Жаль конечно,  так нелепо"
613,Ой какой ужас. Не проверила и вышла на дорогу. Вот такая нелепая случайность и нет человека. Соболезнования родным. 😢
614,"[id156302989|Наталия], случайность выйти на дорогу на остановке,? Сама погибла и другим людям проблем создала!"
615,"[id506569501|Виталя], правильно! Водителю теперь срок !"
616,"[id506569501|Виталя], дак ну, просто вышла и всё 🤦‍♂️теперь водителю как. Человека задавил, кошмар, мне водителя больше жаль."
617,"[id698793787|Надежда], с чего вдруг?"
618,"[id132349907|Александр], водитель всегда виноват, даже если и не виноват !"
619,"[id698793787|Надежда], да с какого перепугу он виноват  давайте сейчас всё будут ходить где попало а виноваты будут другие читайте мат часть то бишь ПДД"
620,"[id132349907|Александр], Я, с вами спорить не буду, время покажет"
621,"[id156302989|Наталия], лишь бы поминки не пропали 😁"
622,"[id698793787|Надежда], может оправдают,на видео же видно,что сама женщина виновата,шла не смотря куда,а троллейбус вроде и не на скорости был,но всё же, махина большая, резко не остановить,жаль водителя!"
623,"[id698793787|Надежда], за что водителю срок? Он тормозил , несправедливо получается, с тем же успехом если какой нибудь камикадзе намеренно прыгнет под колеса также срок? Думаю водителю не будет срока"
624,Вот куда её  ху.. нёс? Повылазило?
625,"[id517087760|Елена], ну может ее что то другое понесло))"
626,"[id21038081|Иосиф], да всё может быть"
627,Земля пухом 😔.
628,🙏🙏🙏
629,Секунда беспечности стоила жизни... 😢
630,"Админ пишите правильно, что пиздела по телефону и вылезла под троллейбус."
631,За такую халатность и 7 лет мало 😨
632,"[id209114613|Илья], благо, что в КЗ есть сроки по таким статьям"
633,😳😳😳
634,Как на ручнике он мог скатиться был неисправен значит виноват кто
635,"[id300109665|Владимир], Потому что на самом деле автобус не был поставлен на ручной тормоз. 
«На конечной остановке в автобус хотела сесть женщина с ребенком, но водитель попросил подождать – ему нужно было сходить в туалет. Он закрыл все двери и, не отключая мотор, не убедившись, что поставил авто на ручной тормоз – это мы отсмотрели по камерам наблюдения в салоне, вышел. Секунд через 40 автобус по неясным причинам начал движение. На ручной тормоз автобус не был поставлен. Первыми это увидели гражданские лица, когда открыли двери и вошли в уже остановившийся к тому времени автобус. После этого водитель прибежал и поставил на ручной тормоз», - хронология событий со слов руководителя транспортной компании Shymkent Bus."
636,"[id300109665|Владимир], обыкновенно, и если вы водитель с правами то должны знать что на склонах больше грузы ручным тормозом не ограничиваются."
637,"если бы не залипали в телефонах, а вертели головой смотря обстановку вокруг, остались бы живые, а так: судьба"
638,"[id68191617|Юлия], были бы у вас мозги, вы бы заметили, что автобус ехал по встречке, а люди на остановке обычно смотрят в другую сторону. Со спины подъехал и никто его не заметил.  Неважно, залипали они или нет."
639,"[id703151700|Наталья], вы на остановке, когда ждёте автобуса, всегда спиной к нему стоите???"
640,"[id703151700|Наталья], ага, и голова 24/7  крутится во все стороны"
641,"[id68191617|Юлия], некоторые наоборот - цепенеют."
642,"однако... теперь ясно кто виноват :)))) можно продолжить: упала сосулька на голову, не фиг сам виноват по сторонам смотреть надо, подскользнулся на льду... и ни в коем случае - ни водитель, ни ЖКХ - ангелы воплоти"
643,"[id718721688|Mixa], хорошо видно, что подходят две девушки к пешеходному и далеко не спиной.."
644,"[id703151700|Наталья], не судите, мадам. ""Знал бы где упасть — соломки бы постелил"""
645,"[id160909927|Лена], я не сужу, а говорю по факту. Девушки не спиной стояли и непонятно почему не увидели.."
646,"[id517087760|Елена], что вы там увидели??? Последние 4-5 секунд заретушированы. Да и столб мешает рассмотреть."
647,"[id718721688|Mixa], а где вы увидели, что они спиной стоят? Я увидела, что подошли не спиной.."
648,"Я все понимаю,водила виноват,НО где реакция людей,когда видят что на них катится такой ""сарай"" и продолжают стоять на месте?!?!🤷‍♀️🤷‍♀️🤷‍♀️🤷‍♀️🤷‍♀️"
649,"[id124001133|Наталья], это называется: - а слона то мы и не приметили... 🤷‍♀️🤷‍♀️🤷‍♀️"
650,"[id124001133|Наталья], ещё одна курица. Автобус по встрече ехал, люди спиной к нему стояли. Там видно , что услышали шум в последний момент, но увернуться не успели."
651,"[id718721688|Mixa], где там видно, что они спиной стоят?"
652,"[id124001133|Наталья], своё ""но"" себе затолкай поглубже, бабуль"
653,"[id26118115|Стефан], смени аву дедуля. Ты 100% к оркестру не имеешь отношения.."
654,"[id517087760|Елена], иди на х..й, мр...зь в кокошнике, ты к этому стилю имеешь такое же отношение, как Джигурда к балету, уголь))"
655,"[id26118115|Стефан], кусай за х..й, злее будешь. А к чему я имею отношение тебе знать не нужно.."
656,"А почему только 7????, а не 27?????"
657,"[id154603670|Брюнеточка], действительно столько людей умерло по его вине а ему всего лишь семь лет дадут 😳"
658,"[id307604572|Дарина], ну он же не виноват в этом, что в автопарке не следят за техникой, а простой шофер"
659,"[id116316738|Владимир], это уже дело суда нужно сначала выяснить причину и потом судить если так как вы говорите то ему естественно подрежут срок а если он не доглядел то это уже его вина полностью за этих людей 😐"
660,"Боже,какая безответственность😨😨😨"
661,Если бы на Русских хвост свой вонючий не поднимали то все было бы хорошо!
662,"[id400747653|Игорь], 👍карма бабаям"
663,"[id76875314|Саня], за…я"
664,Какой Ужас....
665,"[id539340700|Лидия], где ты ужас то развидела?
Я вот проснулся сегодня,а денег опохмелиться нет! ВООБЩЕ !!! Вот это ужас!
Или ты переживаешь,что не кому будет улицы в России подметать?😀лишь бы поминки не пропали!😂"
666,Всего 7 лет? ((((
667,Бедолага
668,Хоть бы ему помогли и нашли любящих хозяев🤗🤗🤗🤗🤗
669,🙏🙏🙏
670,"Солнышко, за что? Бедный ребёнок…"
671,"[id72159170|Галина], видимо, для того, чтобы люди могли делать добрые дела..."
672,Спасибо большое вам 🙏🙏🙏❤❤❤
673,У меня от волонтеров внутри всегда волна восхищения!!!! Просто ангелы
674,"[id515479431|Елена], им цены нет! Молодцы!!!"
675,"[id515479431|Елена], Ангелы 👼🙏✨
Господь Их Хранит 🤲👏🙌🫶"
676,Спасибо 👏👏👏
677,"[id515479431|Елена], а ещё говорят делать нечего кроме как в семье своей колупаться. Вон сколько дел вокруг,да полно просто. Надо уметь видеть."
678,"[id295323371|לא-ידוע],"
679,❤️❤️❤️🙏🙏🙏
680,"[id515479431|Елена], точно"
681,"[id515479431|Елена], наверное это ангелы посланные нам с большим сердцем"
682,
683,🙏🙏🙏
684,🙏🙏🙏
685,Спасибооо!
686,😢❤️🙏Живите вечно добрые люди!
687,
688,"А у паренька смелости не хватило псину отогнать, кругами ходил и смотрел😎 вот они настоящие мужики🤣"
689,"[id246878979|Надежда], бабенка что то тоже не проявляет чудеса храбрости 🤣🤣"
690,
691,"[id246878979|Надежда],  это нормально бояться,  кто то разводит собак принимая глупые законы не защищающих людей ,  а винят  паренька"
692,"[id246878979|Надежда], Да этот паренёк,такой же как эта псина Они смелые только когда в стаи сбиваются как  эти собаки."
693,"[id246878979|Надежда], так этот самый "" паренек"" в белой футболке терся вокруг той женщины,которую потом собака покусала,а он ходил и смотрел спокойно..."
694,"[id574050343|Владимир], ив инете ещё очень смелые. Орут с пеной а в жизни задроты🤣"
695,"[id246878979|Надежда], это  паренек -режиссер говноспектакля. Как и автор этого лохотронского поста-говноСМИ. Растерзала, да что б бл ты так мог жрать, как она растерзала. Еле сбежала от троих ублюдков! Смотрите как урод в футболке хватает за куртку одну кошелку и подталкивает к другой. ИИх задача спровоцировать собаку на укус, и хоть развалина вонючая визжала как-будто рожает, собака от них. Сбежала"
696,"[id2354831|Надежда], он хозяин собаки"
697,
698,"[id78804200|Галина], не рискнул своим здоровьем - не мужик 😌?"
699,"[id78804200|Галина], да и баба ничего не смогла, трусиха"
700,"[id59642006|Дмитрий], твою маму,бабушку, сестру не дай бог бы так терзал пёс, не так бы пел 😏"
701,"[id770176310|Марк], а ты что бабу и мужика ровняешь"
702,"[id371351489|Алина], а если ваших родственников, поставить на их место, бы бы тыкали пальцем в рядом стоящего мужика, топали ножкой, и вопрошали, почему он не помогает 😌?"
703,"[id78804200|Галина], где мужик???? Это вымерающий вид"
704,"А ты что, нет что-ли? Для тебя баба это какой то недочеловек?"
705,"[id770176310|Марк], ты походу стоя рожденный 😁😁😁 у тебя видать жена в семье защитник"
706,"Видно же, что играет 😡! Не нагнетайте! Все песики милые 😻"
707,"[id59642006|Дмитрий], там нет ни чего нормального, тут не показали итог, рука порвана хорошо"
708,"[id560455209|Светлана], говорят, шрамы украшают 🤔"
709,"[id59642006|Дмитрий], моё пожелание чтобы тебе собака на яйцах шрамы оставила и остальное откусила)) Аминь"
710,"[id782918496|Carrie], вы верующий человек?
Хотя, раз написали Аминь, видимо да. 
Это же надо, чтобы в православный праздник, пожелать другому человеку такое 😌. Вот оно, истинное лицо вашей религии 👏."
711,[id59642006|Дмитрий] шрамы украшают мужчин
712,"[id205507200|Гуля], тю, точно!"
713,"[id59642006|Дмитрий], 🤦‍♀️"
714,"[id782918496|Carrie], 👏👏👏👍"
715,"[id59642006|Дмитрий], ты дурачок ?🤔 мамку твою не кусали? Не в шрамах ходит? Может поэтому ты такой ?😆"
716,"[id59642006|Дмитрий], а вы не чушь не пишите и не будет таких комментов в такой светлый праздник ☝"
717,"Сейчас зоошиза вам расскажет, что собачку просто спровоцировали и что люди сами во всём виноваты 🤣🤣"
718,А разве не так?Шиза это ты раз так думаешь!
719,"[id770176310|Марк], это точно, правильно сказал"
720,"[id550893119|Игорь], 🙈🙈🙈😵‍💫😵‍💫😵‍💫😵‍💫😵‍💫😵‍💫😵‍💫😵‍💫😵‍💫😵‍💫😵‍💫"
721,"[id770176310|Марк], и добавят ""она же играет вон как хвостиком виляет"""
722,"[id770176310|Марк], тоже самое хотела написать 👍"
723,"[id770176310|Марк], а что не так? Зачем заводить животное а потом выгонять на улицу это что игрушка? Купила не понравилась выкинули. Нужно людей наказывать."
724,"[id770176310|Марк], я думаю, что она тоже зоозащитница(была).Теперь ее мнение поменяется."
725,"[id554729883|Екатерина], а причем тут эта женщина, разве она в этом виновата?"
726,
727,"[id770176310|Марк], я говорила, говорю и буду говорить,что люди виноваты. Почему? Да просто потому, что люди берут собачек маленьких, наиграются и как старую надоевшую игрушку выбрасывают на помойку. Поиграли и выбросили без жалости, без мыслей о том, как будет жить дальше несчастный песик в холоде, в голоде. им наплевать и вот из-за таких людей бедные преданные хозяевами песики становятся агрессивными, Разве не так?"
728,"Не растерзала,  не приверай"
729,Это походу чей-то! Не худой совсем и на хаски похож. Или маламут.
730,"[id18776828|Екатерина], ну тогда это все меняет! Раны нанесённые животиной (чьей-то) наверное сами собой затянулись (тут же) и женщине вообще, прям ни разу не больно стало. Он же чей то! Она  симулирует, расходимся (сарказм)."
731,"На эту собаку тратили другую бездомную собаку,"
732,Видимо баба перед этим  била собаку
733,
734,"Все бродячие собаки это бывшедомашние.надо для людей закон ужесточать,а то заводят на лето,а потом жалуемся откуда столько.сами и бросают на дачах по осени.😡😡😡"
735,"[id614263944|Алёночка], какой дурак будет заводить себе дворнягу?особенно в квартирах!что то я не видела не одной породистой собаки на улицах бродячих!дворняги плодятся сами по себе пачками!от того они и беспородистые!и никто их брать не будет да и ещё потом выкидывать на улицу!дворняги в деревнях в будках живут!"
736,"[id636664070|Марина], я например . У меня 1 породистая , а вторая дворняга и что теперь ? А по поводу породистых собак . Пораскинь немного мозгами откуда берутся дворняги на улицах !)"
737,"[id636664070|Марина], как вам повезло не встретить породистых бродячих, а их ведь ох как много😫"
738,"[id614263944|Алёночка], это верно, что бродячие собаки, кошки, это бывшие домашние питомцы. А вроде взрослые люди возьмут к себе или для ребёнка, наиграются и выбрасывают на улицу как уже надоевшую игрушку😔. Дети все это видят и воспринимают это всё как в порядке вещей и когда собака или кошка надоела, то можно выгнать на улицу и купить другую какая будет интереснее ."
739,"[id636664070|Марина], у нас молодая семейная пара у них породистая, но они подобрали дворняжку. Отмыли, накормили. Глаза радуются как пёс преобразился. И сейчас очень много людей берут из приютов дворняг. Просто ужесточать закон."
740,"[id636664070|Марина], сейчас такое время, что и пародистых на улице много, и как относятся к домашним животным я тоже видела и знаю как никто , работаю с животными, бродячие собаки так же как и пародистые на улицах появляются, и виноваты всегда люди!!!!только люди виноваты в том что животные страдают и становятся агрессивными!"
741,"[id614263944|Алёночка], и поэтому эта женщина должна понести наказание, что кто то выбрасывает собак? Она в этом виновата? Вы оправдываете злого пса ,укусившего человека 🤷‍♀️"
742,"[id636664070|Марина], породистых на улице хоть пруд пруди🤦🏼‍♀️ Выкидывают и здоровых и больных🤣 Вы в стране Единорогов живете? Я лично знаю много людей у которых Дворняги в квартирах живут, Квартира это роскошь для собаки или как? У меня один породистый, второй был породистый и с улицы подобрала дворнягу, стерилизовала и живет, а в деревне в будке похоже живете вы🤣"
743,"[id360012681|Vika], а пораскинь мозгами!почему есть пордистые и не породистые?"
744,"[id284648121|Елена], а вы видели предисторию? Что то собака на вторую женщину не кидалась, а только на эту, может та женщина начала бить и провоцировать собаку, есть такие дамочки… Вы не знаете что там произошло… Вокруг человека гибнет все, давайте убьём всех акул или уничтожим всех Комаров, человечешке ж неудобно🤦🏼‍♀️"
745,
746,Пищевая соленочка
747,"У самурая нет цели, есть только путь !🤣"
748,"[id51475885|Алексей], 🤣🤣🤣🤣🤣"
749,"[id51475885|Алексей], и отсутствие мозга😁"
750,Наркоман поди..Жизнь закончена..Где голова у людей..
751,"[id271126234|Яна], он себе её отрезал 🤣🤣🤣"
752,Наверно он уже свое отработал😃
753,"[id430194203|Людмила], да, да не нужен стал😆"
754,Солевая падаль
755,"[id357282909|Вероника], а ты что свечку держала?"
756,"[id742223788|Крис], иди лесом"
757,"[id357282909|Вероника], твоя мать солевая падаль, твоя бабка и дети, если не дай Бог они есть"
758,"[id26118115|Стефан], конченная солянка"
759,Не пригодится значит.
760,"[id466483353|Андрей], интересно, врачи обратно-то пришили, или теперь, как евнух будет?"
761,🤣🤣🤣
762,"Весна тут не при чем!это все гадости,которые принимают!эти придурки и всю зиму с ума сходили"
763,Нельзя заблочить
764,Может он всю жизнь об этом мечтал🤣🤣🤣
765,"СОЗРЕЛА  КУКУРУЗА  ,  ВОТ  И  СРЕЗАЛ  ."
766,Анастасия давайте пришьем обратно может одумается???.
767,Зачем таких спасать🤔
768,Наверно ему надоело пи пи
769,Подвёл наверное друг)))
770,"[id61711790|Наталья], точно и решил избавиться, как от негодного элемента"
771,"[id502259698|Любовь], ну это мы так шутим)) а так то конечно вещество по любому"
772,"[id61711790|Наталья], ну конечно"
773,Он просто устал алименты платить. И решился на такой шаг. Что бы больше не настругать ни кого.
774,"[id61711790|Наталья], самураи себе пуп вспарывали, а если ножа не было, то язык себе откусывали."
775,"[id5176494|Саша], платят алименты, двоечник"
776,"[id480593728|Виктор], как автокорректор хочет, так оно и будет!"
777,"[id265248874|Алексей], да читала об этом,может и наш герой так решил наказать себя, кто знает..."
778,"[id5176494|Саша], как вариант ))"
779,"[id61711790|Наталья], наверно устал от того,что постоянно подводил("
780,Это как надо ехать..
781,"[id214254327|Лена], невменяемый"
782,"[id214254327|Лена], это неадекваты, которые русских не любят и наше государство . Хотя сами русские ."
783,Ужас
784,И скорость была вроде не большая
785,"[id759765135|Алексей], он как будто,,газанул""после поворота"
786,"[id414030551|Татьяна], судя по видео, он как будто специально это сделал((( скорее всего в телефоне залип"
787,"[id7412024|Ирина], у нас недавно так мальчик дорогу переходил, тракторист ехал, в телефоне залипал, чуть не сбил ребёнка!"
788,"[id7412024|Ирина], а может, садист по природе, удовольствие получил."
789,"[id248697300|Лилия], быть такого не может.Мало таких,кто себе жизнь ,,сломать""желает так дико.В телефоне,скорей всего..."
790,"[id7412024|Ирина], не в телефон залип а в норкату, тварь"
791,"[id338294608|Боря], ну это все только наши предположения. Но девочку и ее родных безумно жаль"
792,"[id7412024|Ирина], 100%"
793,🙏🙏🙏
794,Козёл
795,Вот урод.
796,Ужасно когда от таких типов гибнут дети. Пусть чистая и светлая душа ребёнка попадёт в рай. Соболезнование родным.
797,Гад
798,
799,Это всё от невнимательности
800,"[id214333689|Димас], это точно, ещё так резко рванул..ла"
801,"[id420758293|Irinka], хотел проскочить перед тёмной машиной, засмотрелся на право, а на лево уже поздно было...🤦‍♂️"
802,"всегда такие ландыши мужики поражают.....) вот таких бабы и не ставят ни во что ток юзают и изменяют им☝🏻

Не куколд, а куколдище 😸"
803,"[id57740035|Руслан], может, ей изменили?"
804,Нафига столько тратить для чего
805,"[id788972273|Наталия], чтобы не было развода)"
806,"Раз до сих пор девушка, то она этого стоит"
807,"[id201526608|Александр], развели только в цветочном Магазине🤣👍"
808,"[id186080284|Радмир], ты куколд просто."
809,🤣🤣🤣🤣🤣🤣🤣🤣🤣
810,Показуха
811,Мужик ! Так держать !
812,Дворник откроет цветочный магазин...
813,"[id46257346|Тимур], писали в сми,что цветы разобрали соседи и девушки"
814,"[id383711926|Рыжий],  правильно
Я б тоже взяла."
815,хорошо)
816,"[id369141709|Елена], , я б нет"
817,"[id369141709|Елена], лучше деньгами, через 10 дней они завянут,ладно некоторые чуть дольше стоят. А на деньги что-ниб более полезное купили бы"
818,"Деньгами 100 000 хватило думаю, и ещо литр бренди да и сам смысл встречи 😳тыс 5 подумать"
819,"А ещо 5 тыс подумать на что 100000 так или что купить, только не цветы, и на это 5к,и недельку на обдумку🙂🍺🍺🍺"
820,Короче лутше всего браслет с чипом 😳🙂☺️если чтоб найтти
821,Ну только золотой 🙃🍺🍺🍺
822,"[id369141709|Елена], фу. Нахрена с пола полежалые розы??? Унизительно. Неужели так все плохо и мужик не дарит"
823,Куколд года 😂
824,"[id206161949|Женя], почему. Наверно не просто так прощение просил. Может перееб полгорода."
825,На 3тыщи не похоже
826,"[id217552558|Lana], 300т написано вроде 🤔😉"
827,"[id473150430|Lyubov], роз"
828,"[id217552558|Lana], да?! Значит, я не так прочитала"
829,"[id473150430|Lyubov], роза 100р,3тыщи роз 300тыс руб.но во дворе явно не три тыщи а штук триста"
830,"[id473150430|Lyubov], ну на вид"
831,"[id217552558|Lana], короткие розы можно и за 60р купить. Да хрен с ними. Всё равно развод. Значит, хорошо накосячил"
832,"[id473150430|Lyubov], 40см да однозначно не дороже,даи лучшеб он эти деньги кй налом отдал"
833,"[id217552558|Lana], больше толка было"
834,"[id217552558|Lana], так двор полностью не показали 🤣"
835,Мужик идиот!
836,Лучше бы ей дал 🤣
837,Отдыхавшие после ночной смены 😂 перетрудились..
838,"[id780549329|Дмитрий], 👍👍👍🤣🤣🤣"
839,"[id780549329|Дмитрий], сгорели на работе, есть же такая поговорка или как там ..."
840,Кара
841,"[id195954313|Михаил], тебе даже проститутки отказывают или ты просто дурачок? 
Какая кара, фофан? И за что?"
842,"[id647054428|Борис], 👏👏👏👍👍👍"
843,Стахановки! 😀
844,Видать жаркая ночка была😜
845,"А версия, кто из ментов опять открыл,не рассматривается ?!"
846,"[id148773881|Sebastian], ну без ведома главного мента не открыли-бы,потому эта версия не рассматривается!"
847,Так страшно соболезнования родными близким
848,"[id447494143|Сергей], главное в следствии, это не выйти  на самих себя! 😎"
849,"[id569874146|Роман], в том-то всё и дело!😉"
850,"[id447494143|Сергей], по неподтвержденным,данным это бардель с труженицеми из Ср.Аз. был под потронажем их диаспоры.🤷‍♂️"
851,"[id475804210|Александр], правильно,а диаспора за крышу кому платит?"
852,"[id748535605|Расима], не факт… может эти проститутки были позором и проклятием для их семей…"
853,сгорели на работе  😁😂
854,"[id557981398|Evgen], трудяги😱🤮"
855,Человек предполагает -   Бог располагает !...🎯🤞
856,🤣🤣🤣🤣🤣🤣
857,"Участкового закрыть надо, эти сволочи всегда с такой хрени кормятся."
858,"соболезную родным и близким погибших. 😥
Как никак, но в первую очередь это люди, хотя и являлись работницами невидимого фронта.🙄"
859,Урод
860,"[id268495957|Галина], не урод он, просто нуждается во внимании родителей, и специалистов(невролога, психиатра)"
861,"[id227133651|Лидия], не надо сваливать всё на родителей. Не хватает внимания, воспитания, ля, ля....
Этот ребёночек результат: 1. Улица; 2. Интернет; 3. Отсутвие цензуры во всём....
Ну, и так много можно перечислять🤷‍♀️

Хорошего дня, Вам!👌✋👌"
862,"[id268495957|Галина], а кто как не родители в ответе за своих детей. Ребёнок предоставлен сам себе."
863,"[id286345147|Наталья], родители в любом случае виноваты будут, только одного воспитания дома не достаточно. Распущенность детям навязывается ото всюду.
Нынче, тенденция быть ХОРОШИМИ не в моде!"
864,"[id268495957|Галина], ну, тут явное поведенческое расстройство личности. И чем раньше они обратятся к специалистам, тем лучше. Всё можно скорректировать. 
И Вам чудесного дня)"
865,"[id227133651|Лидия], ты бы сама обратилась перед тем как нести чушь"
866,"[id572279697|Сергей], тебе точно не помешает, психический😂"
867,"[id227133651|Лидия], Немного, поздновато, я о внимании,"
868,"[id227133651|Лидия], если ему не хватает внимания родителей или друзей, то пусть подожгет машину родителей."
869,"[id545529031|Ольга], Вы снова смотрите поверхностно"
870,Ещё один отброс общества растёт 🤦‍♀️
871,"[id394730906|Алёна], Не то слово."
872,"[id394730906|Алёна], вырос"
873,"Ну кто в детстве не хулиганил, в наше время просто машин столько не было, а так ему бы ушы  оторвать💩💩💩"
874,"[id763849184|Яна], точно машин ,как грязи"
875,"[id763849184|Яна], конечно мы хулиганили, но чтоб так 🤦‍♂️. Я понимал что чужое трогать не льзя."
876,"[id475744937|Timur], мы в детстве машины всей толпой двигали, если мешали нашей дворовой игре"
877,"[id763849184|Яна], в ваше время воры, убийцы и пedoфилы тоже хулиганили. Давайте теперь не разбираться и никого не сажать 😃."
878,"[id475744937|Timur], а ещё не надо брать тяжёлое в руки и грязное в рот 🤣"
879,Гудини
880,Всё правильно сделал- под окнами парковать машину нельзя. Но проще пакеты с мусором на капот ставить
881,"[id626117791|Альтер], проще будет е6ало тебе разорвать, СтопХамовец х¥ев."
882,"[id780549329|Дмитрий], быдлогопничек"
883,"[id626117791|Альтер], ну хоть не такая вонючая крыca как ты."
884,"[id780549329|Дмитрий], Надеюсь твоя машина следующая, вот тогда ты завизжишь"
885,"[id626117791|Альтер], машины ставить под окнами нельзя, ровно как и поджигать чужое имущество или ставить мусорный пакет. Не делайте зло в ответ"
886,"[id626117791|Альтер], то что ты крыса я это понял, вот только из какого отряда грызунов?"
887,"[id383403066|Персель], всё правильно, конфеткой каждый раз угощать, пока эта свинья не сдохнет от сахарного диабета"
888,
889,"[id626117791|Альтер], почему нельзя ставить машину на стоянке во дворе?"
890,"[id139370187|Сергей], это же ПДД - парковка это место на асфальте обозначенное буквой Р, либо разметкой, это раз.
По постановлению санитарного врача также это дублируется в постановлениях госстроя: даже одной машине нельзя парковаться ближе 10 м от дома по тем же самым ПДД нельзя стоять с включенным двигателем во дворе более 5 минут, а также из-за таких автомобилей постоянно давят детей бегущих из подъезда на детскую спортивную площадки Посмотрите в Ютубе роликов полно"
